SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,EDU,HISP,PUMA,INDP_CAT,target
1,6,6,2,4,5,0,48-02515,12,8891
2,N,1,2,N,3,0,48-02510,N,7711
2,1,1,2,3,9,0,48-02510,8,3762
1,1,1,1,7,10,0,48-02515,17,2128
1,2,1,1,N,7,2,48-02515,8,935
1,3,1,2,5,7,1,48-02516,N,3134
2,N,1,1,N,3,0,48-02516,N,7812
2,1,1,1,0,5,0,48-02516,N,7647
2,1,1,1,2,9,0,48-02507,N,2125
1,1,9,1,6,10,1,48-02507,N,4613
2,6,1,1,0,4,0,48-02102,N,8668
2,N,1,1,N,3,0,48-02101,N,4925
2,3,1,2,4,4,0,48-02507,N,6937
1,6,1,1,0,8,0,48-02510,14,2523
1,2,1,0,7,9,0,48-02515,13,1116
2,1,1,0,2,5,0,48-02101,6,5197
1,3,1,1,4,5,0,48-02507,6,7884
1,1,1,1,4,7,0,48-02102,12,4149
2,3,1,0,2,5,0,48-02101,N,1486
2,1,1,2,4,5,4,48-02102,14,4498
1,N,1,1,N,3,0,48-02516,N,6982
1,2,1,1,5,5,0,48-02516,14,3234
2,1,1,1,9,9,4,48-02102,14,2011
2,6,1,0,3,4,0,48-02507,N,2969
1,1,6,1,1,7,0,48-02102,1,6112
1,1,1,1,9,10,0,48-02510,4,6959
1,N,1,1,N,3,0,48-02510,N,3923
2,1,1,1,8,4,1,48-02507,12,5287
2,4,1,1,3,5,1,48-02507,16,8332
2,1,1,2,7,9,0,48-02101,11,994
1,N,1,1,N,3,0,48-02516,N,7643
2,1,1,1,2,8,0,48-02515,12,5159
1,N,1,2,N,3,0,48-02516,N,1013
2,4,1,1,8,12,0,48-02101,N,7471
2,2,1,0,0,8,0,48-02102,3,6067
1,1,1,1,9,9,0,48-02510,2,8573
1,4,1,1,9,9,1,48-02102,15,2507
2,1,1,1,7,5,1,48-02515,16,1522
1,1,1,1,0,6,0,48-02516,N,3708
2,6,8,2,3,5,0,48-02101,16,6064
2,6,1,1,0,4,0,48-02102,6,5539
1,1,1,1,9,9,0,48-02510,6,5319
1,3,1,1,3,5,0,48-02101,N,6367
2,2,1,1,7,7,0,48-02507,N,8268
2,1,1,1,4,7,0,48-02515,6,5872
2,1,8,2,3,7,0,48-02101,16,6124
2,4,1,1,4,8,0,48-02101,N,5471
2,1,1,1,3,7,0,48-02515,N,7814
2,1,6,1,4,5,0,48-02507,9,3261
2,1,1,1,6,5,1,48-02510,2,8898
2,1,1,1,7,7,0,48-02510,15,6594
1,1,1,1,7,8,0,48-02507,12,6563
1,6,1,1,3,7,0,48-02101,6,4055
1,1,1,1,7,7,0,48-02510,7,1408
1,N,1,1,N,1,0,48-02102,N,1325
2,3,1,1,4,5,0,48-02101,N,5231
2,1,2,1,3,5,0,48-02516,8,6090
1,1,2,1,8,9,0,48-02102,16,633
1,1,9,2,7,9,1,48-02102,8,7136
1,N,1,1,N,3,0,48-02516,N,1947
2,N,6,1,N,1,2,48-02507,N,3810
1,6,1,1,1,4,0,48-02101,10,7194
2,1,1,1,0,7,0,48-02516,12,7318
2,N,1,1,N,1,0,48-02515,N,5240
2,N,1,1,N,1,0,48-02102,N,1344
1,3,1,1,0,8,0,48-02101,3,4999
2,1,1,1,5,5,0,48-02516,14,3474
1,1,1,1,8,7,0,48-02515,10,327
1,1,1,1,7,7,0,48-02510,4,1761
1,5,2,0,3,3,0,48-02507,4,4932
1,2,1,1,7,5,0,48-02510,4,2561
2,1,1,1,9,9,1,48-02515,9,5012
1,1,1,2,6,7,0,48-02102,6,2096
2,1,1,1,7,5,0,48-02510,10,9064
2,1,1,1,8,9,0,48-02510,5,3275
1,1,1,2,6,6,0,48-02507,12,7814
2,1,1,1,0,7,0,48-02507,N,8671
2,4,1,2,0,5,0,48-02515,N,6326
1,1,1,1,8,9,0,48-02516,4,2682
2,1,1,1,5,9,0,48-02516,11,7062
1,4,1,1,7,6,0,48-02101,4,6429
1,N,1,1,N,2,0,48-02516,N,4361
1,2,2,0,3,9,0,48-02102,18,5788
1,1,1,1,9,9,0,48-02510,4,7573
2,2,1,0,1,4,0,48-02101,10,6667
2,1,1,1,0,9,0,48-02515,14,4580
2,1,1,1,4,7,0,48-02102,6,5421
2,1,1,1,9,11,0,48-02102,N,5112
2,6,1,1,0,4,0,48-02510,N,7485
1,1,2,1,9,7,0,48-02510,16,615
1,1,1,1,8,9,0,48-02516,11,8705
1,N,1,1,N,3,1,48-02507,N,8435
1,6,6,0,6,8,0,48-02515,11,590
2,3,1,0,4,5,0,48-02510,18,5843
2,1,1,1,0,9,0,48-02507,N,991
2,3,1,1,9,11,0,48-02101,N,7890
2,N,1,1,N,3,0,48-02102,N,4114
2,1,1,1,9,8,0,48-02507,9,3863
1,1,1,1,5,5,0,48-02510,3,2914
1,4,1,2,8,6,0,48-02510,6,1667
2,6,1,1,1,7,0,48-02507,11,6982
1,1,1,1,9,9,0,48-02102,3,7504
1,6,1,1,7,7,0,48-02102,14,4707
2,4,1,2,1,7,0,48-02516,15,5467
1,1,1,1,8,5,0,48-02102,1,635
2,1,1,1,8,9,0,48-02507,9,652
1,6,1,0,3,11,0,48-02101,N,336
1,N,1,1,N,1,0,48-02510,N,323
1,1,1,2,4,6,0,48-02101,N,2898
2,3,1,1,8,5,0,48-02102,11,7242
2,N,1,1,N,3,0,48-02102,N,8298
1,N,1,1,N,3,1,48-02102,N,1846
2,3,1,0,0,5,0,48-02515,4,6464
2,1,2,1,7,10,0,48-02101,N,997
2,1,6,1,3,7,0,48-02507,14,215
1,6,1,2,0,4,0,48-02101,7,4172
2,1,1,1,3,7,0,48-02510,N,7403
2,2,1,0,2,5,1,48-02102,N,9005
1,6,1,1,0,5,0,48-02516,N,6214
1,2,1,2,0,12,0,48-02101,6,3650
2,1,1,2,3,4,0,48-02101,N,103
1,N,6,1,N,3,0,48-02510,N,6093
1,N,2,2,N,1,0,48-02102,N,1086
2,1,1,1,0,5,0,48-02102,N,7221
2,1,1,2,5,4,0,48-02516,16,2943
1,4,1,2,6,10,0,48-02102,14,8918
1,1,6,1,5,7,0,48-02515,N,2188
2,1,1,1,9,8,0,48-02102,1,3649
1,1,1,1,7,10,0,48-02101,14,1062
2,N,1,2,N,3,0,48-02101,N,4357
1,1,1,1,1,7,0,48-02516,15,1239
1,4,1,0,2,5,0,48-02515,N,2591
1,1,1,1,9,10,0,48-02515,4,6815
1,6,1,1,0,4,0,48-02510,N,1292
2,1,1,1,4,9,0,48-02102,N,849
1,N,1,2,N,1,0,48-02516,N,6392
1,1,1,1,7,9,0,48-02516,4,7539
2,N,1,1,N,3,0,48-02101,N,2420
1,1,1,1,5,5,0,48-02507,6,8519
1,N,1,1,N,N,0,48-02102,N,3222
2,N,1,2,N,3,0,48-02515,N,4431
1,1,1,1,9,9,0,48-02101,9,1864
1,N,1,1,N,3,1,48-02102,N,6048
1,4,1,1,4,6,0,48-02516,N,2650
1,1,1,1,6,9,0,48-02102,4,959
1,6,1,1,2,4,0,48-02510,7,7020
2,1,1,1,4,10,1,48-02102,N,1593
1,1,6,1,0,5,2,48-02101,N,8338
1,N,6,1,N,1,0,48-02102,N,3925
1,1,1,1,8,9,0,48-02510,9,3131
2,1,1,1,6,5,4,48-02507,15,3696
2,1,1,2,8,8,1,48-02510,12,4811
1,N,1,1,7,4,0,48-02515,1,1626
2,3,1,0,6,11,0,48-02507,7,4643
2,1,1,1,1,5,0,48-02510,9,1509
1,N,1,2,N,1,0,48-02101,N,8211
1,1,1,1,9,10,0,48-02515,9,2728
2,3,1,1,6,5,1,48-02510,N,2163
1,1,1,1,7,5,0,48-02515,16,1996
2,6,1,1,0,4,0,48-02102,N,3743
1,1,1,1,7,9,0,48-02507,7,4740
2,1,1,1,5,5,0,48-02515,4,6137
1,6,1,1,0,3,0,48-02101,14,7145
1,1,1,1,8,7,0,48-02101,N,5104
2,1,1,2,6,10,0,48-02101,6,1044
2,1,1,1,1,9,0,48-02507,11,9230
1,1,1,1,5,7,0,48-02510,10,4973
2,1,1,1,7,10,0,48-02102,11,3608
2,1,8,1,0,9,0,48-02515,N,490
2,1,1,1,6,5,0,48-02515,11,4074
1,6,1,1,2,6,0,48-02510,14,1154
2,1,1,1,9,7,2,48-02507,N,2534
1,6,1,1,4,9,0,48-02101,4,412
2,1,1,1,6,5,1,48-02515,11,7006
2,3,1,1,5,5,0,48-02515,12,5082
1,1,1,2,4,5,0,48-02101,4,382
1,4,8,1,9,9,0,48-02510,15,2683
1,6,1,1,7,8,0,48-02510,15,7753
1,3,1,2,6,5,1,48-02102,7,632
2,1,1,2,4,7,0,48-02515,5,2301
1,1,1,1,8,8,0,48-02507,12,66
2,4,1,1,7,7,0,48-02507,10,5797
1,6,1,1,9,9,1,48-02510,8,2139
1,6,1,2,0,7,0,48-02101,N,7653
1,1,1,1,9,6,0,48-02515,4,5185
2,1,1,1,8,8,1,48-02102,3,2365
1,6,1,2,2,5,0,48-02510,7,6298
1,1,1,1,0,8,0,48-02516,15,8365
1,1,1,1,9,9,1,48-02101,12,224
2,1,1,1,6,11,0,48-02102,4,6664
1,1,1,1,8,7,0,48-02507,7,1798
1,N,1,1,8,1,0,48-02101,13,3901
2,4,9,1,6,7,0,48-02516,12,6647
1,3,1,0,6,4,1,48-02507,9,8027
1,6,1,2,3,3,0,48-02516,3,6313
2,1,1,1,7,9,0,48-02510,11,7199
1,1,1,1,8,6,0,48-02101,4,5014
1,1,1,1,9,7,0,48-02101,N,2364
2,4,1,1,6,9,0,48-02510,N,8212
2,3,1,1,5,5,0,48-02510,N,413
1,6,1,1,0,4,0,48-02101,N,2592
1,1,1,1,8,6,0,48-02102,12,7602
2,4,1,1,9,7,0,48-02515,0,310
2,N,9,1,N,3,0,48-02101,N,4060
1,N,2,2,N,N,0,48-02507,N,7445
2,1,1,2,0,5,0,48-02101,7,2380
1,1,1,1,3,8,0,48-02101,N,2415
2,6,6,1,1,9,0,48-02510,14,5348
2,1,1,1,2,6,1,48-02510,11,4464
2,1,1,1,7,9,0,48-02101,11,4236
1,4,1,2,5,7,0,48-02101,4,1659
1,1,1,1,9,7,0,48-02101,4,5492
2,6,1,0,0,6,1,48-02101,N,8643
2,6,1,2,3,5,0,48-02101,6,7856
1,6,1,1,N,3,0,48-02102,13,6450
1,6,1,1,6,5,0,48-02102,10,4246
1,N,1,1,N,3,4,48-02507,N,4333
1,N,1,1,N,2,0,48-02510,N,2435
1,1,1,1,9,7,0,48-02101,15,3838
2,6,1,1,6,10,0,48-02507,6,3186
1,1,1,1,6,9,0,48-02101,5,1193
1,3,1,1,8,5,0,48-02101,10,3041
2,6,1,0,6,5,0,48-02101,7,8359
1,N,9,2,2,2,0,48-02516,16,1695
2,6,1,1,1,6,1,48-02101,6,4064
2,1,2,1,6,9,1,48-02101,12,3312
2,4,1,1,3,8,0,48-02516,N,828
1,N,1,1,N,1,0,48-02507,N,8000
1,1,1,1,8,10,4,48-02507,12,8080
2,5,8,2,7,9,0,48-02101,4,4444
2,6,2,1,4,9,0,48-02101,12,6662
1,1,1,1,9,9,0,48-02510,6,2210
1,N,1,1,N,2,0,48-02510,N,4915
2,1,1,1,9,12,0,48-02510,4,9186
2,3,1,1,3,9,0,48-02102,5,5336
1,6,1,1,0,4,0,48-02101,N,3654
1,1,1,1,9,9,0,48-02102,3,2371
2,1,1,1,9,9,0,48-02507,5,4004
2,1,1,1,0,7,0,48-02510,N,4118
2,N,2,1,N,3,0,48-02101,N,9239
1,2,1,2,4,7,0,48-02102,2,155
2,N,1,1,N,2,0,48-02101,N,1505
1,N,8,2,N,3,0,48-02102,N,7599
1,1,1,1,8,7,0,48-02510,4,5458
2,1,1,1,3,7,0,48-02101,12,5798
2,N,2,1,N,1,0,48-02101,N,8666
1,6,8,2,3,5,1,48-02507,10,6548
2,1,8,1,3,7,0,48-02510,12,7505
1,1,1,1,3,7,0,48-02515,6,2837
2,N,1,2,N,3,0,48-02101,N,8869
1,4,1,1,9,7,0,48-02102,7,8239
2,N,1,1,N,N,0,48-02102,N,4393
2,N,1,1,N,N,0,48-02515,N,1729
2,6,1,1,4,6,0,48-02102,14,5515
2,N,1,1,N,2,0,48-02101,N,1103
1,6,1,1,0,4,1,48-02515,N,4448
2,N,1,1,N,N,1,48-02507,N,3157
2,1,1,1,9,10,0,48-02515,7,4019
1,3,1,0,0,5,0,48-02507,18,2592
1,1,2,1,3,7,0,48-02102,N,3879
2,3,1,2,3,4,0,48-02510,18,8135
2,1,1,2,0,7,0,48-02515,N,5101
1,6,1,2,6,5,0,48-02516,9,5525
2,1,8,2,7,7,0,48-02516,14,1659
2,3,1,1,8,7,0,48-02101,18,2725
1,6,1,1,1,4,0,48-02507,12,4174
2,1,1,1,6,7,1,48-02515,10,2264
1,1,1,2,8,9,0,48-02102,7,7409
2,6,9,1,5,5,0,48-02510,12,1353
1,1,1,1,8,5,0,48-02101,15,8363
1,1,1,1,7,6,0,48-02516,N,3098
1,1,1,1,8,5,0,48-02101,7,1641
2,4,4,2,7,9,0,48-02507,11,6625
1,1,1,1,8,11,0,48-02101,N,6518
1,1,1,0,2,7,0,48-02507,7,2543
1,1,8,1,8,7,0,48-02507,4,5495
1,1,1,1,8,10,0,48-02101,8,5224
1,1,1,1,5,7,0,48-02102,N,7676
1,2,1,2,4,10,0,48-02515,11,5690
2,1,1,1,8,8,0,48-02102,11,6136
2,4,1,1,4,9,0,48-02510,10,8536
1,6,1,1,4,8,0,48-02101,10,577
2,6,1,1,0,5,0,48-02516,N,6498
1,1,1,1,6,8,0,48-02102,N,2385
1,5,1,1,6,5,1,48-02102,17,8505
2,1,1,1,6,5,0,48-02102,4,3385
2,1,1,1,0,9,4,48-02516,N,2327
2,6,2,2,6,9,0,48-02102,2,3688
1,1,2,1,0,3,0,48-02510,6,2828
2,1,1,1,2,5,0,48-02101,N,2989
2,1,6,1,5,9,0,48-02510,N,5180
2,1,1,1,2,5,0,48-02515,14,5333
2,6,1,1,0,4,1,48-02510,N,1670
1,1,1,2,3,7,1,48-02102,11,3459
2,3,1,1,6,9,0,48-02510,N,2012
2,1,1,1,0,7,0,48-02507,13,8018
1,1,1,1,9,9,0,48-02101,4,3978
2,1,1,1,2,8,0,48-02516,12,3312
2,1,1,1,4,5,0,48-02515,11,7597
2,1,1,1,6,5,0,48-02510,11,6410
1,N,1,1,N,2,0,48-02516,N,1241
2,N,1,2,N,N,0,48-02101,N,5206
2,1,1,1,3,5,0,48-02515,0,6261
1,6,1,1,7,7,0,48-02507,12,8995
1,1,1,1,4,6,0,48-02102,8,1411
2,6,9,2,4,10,0,48-02102,5,1015
1,1,1,1,6,7,0,48-02507,6,4144
2,3,8,1,4,4,0,48-02516,N,6035
2,N,1,1,N,3,4,48-02102,N,6177
2,1,2,2,0,4,0,48-02515,N,4485
2,6,1,1,0,4,0,48-02515,N,8134
1,6,1,1,8,5,0,48-02510,7,3904
2,6,1,0,6,6,0,48-02101,1,7
2,N,1,2,N,N,0,48-02507,N,439
2,4,1,1,5,5,0,48-02510,12,6248
1,1,1,1,0,1,1,48-02101,6,320
1,6,1,0,0,4,0,48-02102,3,3588
2,N,1,0,3,N,0,48-02101,10,2326
1,6,1,1,1,4,0,48-02101,14,2993
2,4,1,1,6,5,0,48-02510,12,8235
2,1,1,1,5,7,0,48-02507,N,4360
2,4,1,1,8,7,0,48-02101,9,4308
2,1,1,1,9,9,0,48-02510,16,427
2,N,1,1,N,3,0,48-02507,N,648
1,1,1,1,9,7,0,48-02515,4,6243
1,N,1,2,N,3,0,48-02516,N,8471
2,N,1,1,N,N,0,48-02101,N,4921
1,N,8,1,N,3,0,48-02101,7,6520
1,N,1,2,N,2,1,48-02515,N,7397
1,2,2,2,0,4,0,48-02102,1,2602
2,6,1,2,3,5,0,48-02510,15,2647
2,6,1,1,0,4,1,48-02510,12,1697
1,1,1,1,7,9,0,48-02516,14,8482
1,1,1,1,8,9,0,48-02510,4,3199
1,2,9,1,6,4,0,48-02507,N,2485
1,1,1,1,9,5,0,48-02101,5,5957
2,N,1,1,N,3,1,48-02507,N,6309
2,1,1,0,N,12,0,48-02101,18,6183
2,1,8,1,5,9,0,48-02510,4,2897
1,N,1,1,N,N,0,48-02507,N,7718
1,6,1,1,0,4,1,48-02101,N,8438
2,1,1,2,4,9,0,48-02101,12,497
2,6,1,1,0,4,0,48-02510,N,1151
2,1,1,0,8,8,1,48-02516,17,2177
2,N,1,1,N,3,1,48-02515,N,8780
1,1,1,1,6,8,0,48-02507,6,6962
2,6,1,1,0,5,0,48-02102,N,5365
2,6,1,2,7,9,0,48-02515,11,8198
2,1,1,1,1,5,0,48-02516,11,6056
2,N,1,1,N,N,0,48-02516,N,4679
2,6,1,2,0,9,0,48-02507,N,949
1,N,1,1,N,3,0,48-02515,N,2555
1,3,1,0,3,5,0,48-02101,18,5513
2,1,1,1,5,5,0,48-02515,N,6168
1,1,1,1,2,3,0,48-02102,N,7257
2,6,1,1,0,4,0,48-02515,18,2173
1,6,1,2,1,8,0,48-02102,7,8486
2,1,1,1,6,9,0,48-02515,11,2393
2,6,1,1,8,10,0,48-02516,12,4444
1,6,2,1,3,7,1,48-02101,10,2232
1,1,1,1,9,6,0,48-02515,4,4257
2,N,1,1,N,3,1,48-02102,N,4313
2,1,1,2,8,5,1,48-02102,10,1951
1,6,1,2,8,7,0,48-02510,11,4496
1,6,1,2,0,4,0,48-02507,18,5234
2,1,1,1,2,5,0,48-02510,6,2033
2,N,1,2,N,3,0,48-02101,N,858
2,1,1,1,6,7,1,48-02510,N,6464
2,1,1,1,4,5,1,48-02102,15,739
1,4,1,2,5,6,0,48-02516,7,5151
2,1,1,1,7,9,0,48-02101,12,6331
1,1,1,1,5,6,0,48-02507,9,7172
1,1,1,1,9,9,1,48-02510,9,1067
2,N,1,2,N,3,4,48-02101,N,4825
2,4,1,2,7,9,0,48-02510,N,8424
1,6,1,1,9,8,1,48-02510,6,8702
2,1,1,1,7,9,0,48-02510,6,2800
1,N,1,1,N,3,0,48-02516,N,6782
2,6,1,1,6,9,0,48-02102,12,4930
2,N,1,1,N,3,0,48-02102,N,1236
1,1,1,1,6,7,0,48-02102,6,1412
1,1,1,2,2,4,0,48-02101,N,3165
1,6,1,2,7,10,0,48-02516,12,9170
1,1,1,1,9,1,0,48-02507,12,6752
2,1,1,2,0,5,0,48-02515,14,8912
2,6,1,1,1,5,0,48-02101,10,3551
1,4,1,1,1,8,0,48-02507,N,1207
1,1,1,1,2,9,0,48-02101,N,8145
2,4,1,2,8,7,0,48-02516,2,8315
2,6,1,1,8,9,0,48-02101,10,2175
2,1,1,1,0,7,0,48-02101,6,8144
2,N,2,1,N,1,2,48-02101,N,33
1,1,1,1,7,7,0,48-02507,7,2280
1,1,1,1,2,6,1,48-02507,N,805
2,6,2,1,0,4,0,48-02102,N,7972
2,1,1,1,6,7,0,48-02101,6,8264
1,4,2,1,4,9,0,48-02102,15,5818
1,N,1,2,9,N,0,48-02510,4,4936
2,1,1,1,6,7,0,48-02102,5,3687
1,1,1,1,7,7,0,48-02507,3,5922
2,1,1,1,2,5,1,48-02516,N,2132
1,1,2,2,8,7,0,48-02102,6,4280
2,1,6,1,9,9,0,48-02102,9,6005
2,6,1,1,4,9,0,48-02507,16,5751
2,6,1,1,1,4,0,48-02102,14,2544
1,1,1,1,9,7,1,48-02510,15,9257
2,6,1,1,0,4,0,48-02515,N,2921
1,N,1,1,N,3,0,48-02510,N,8196
1,1,1,1,9,10,0,48-02510,15,4423
1,1,1,1,6,9,2,48-02102,4,2903
2,1,1,1,5,8,0,48-02102,6,874
2,6,1,1,0,4,0,48-02101,6,3212
1,1,2,1,4,7,1,48-02515,17,573
1,N,1,2,N,1,0,48-02102,N,1505
1,6,8,1,3,4,0,48-02510,14,9218
1,6,1,1,9,9,0,48-02507,12,9252
2,4,1,1,9,9,0,48-02510,10,8129
1,1,8,1,9,9,0,48-02516,15,3423
1,6,1,1,3,7,0,48-02516,4,2246
2,4,1,0,3,7,1,48-02516,16,657
1,N,1,1,N,1,0,48-02102,N,4404
1,6,1,1,6,4,1,48-02101,11,8499
1,1,1,1,8,7,1,48-02102,6,3598
2,4,1,2,6,5,0,48-02102,18,7333
1,6,1,1,4,5,0,48-02510,6,4011
1,1,1,1,7,7,0,48-02507,3,1398
2,1,1,1,7,8,0,48-02515,N,2978
1,3,1,1,0,5,0,48-02510,5,8264
2,N,1,1,N,2,0,48-02515,N,1249
1,N,1,2,N,3,0,48-02102,N,1572
2,4,1,1,2,5,0,48-02102,N,5034
1,N,1,2,N,1,2,48-02101,N,6329
1,1,1,1,8,10,0,48-02516,4,8261
2,1,1,1,4,5,0,48-02510,12,2530
1,4,1,0,N,4,0,48-02507,18,8765
1,1,2,1,7,5,0,48-02101,14,8477
2,1,6,1,5,5,0,48-02510,4,8348
1,1,1,1,0,6,0,48-02510,4,7595
1,1,1,1,3,7,0,48-02101,10,1165
2,6,1,2,0,3,0,48-02515,N,1185
1,1,1,2,6,3,0,48-02516,16,8257
1,1,1,2,8,9,0,48-02101,14,2503
1,1,1,1,9,9,0,48-02102,4,3742
2,1,1,1,3,4,0,48-02510,12,4012
1,6,1,1,0,4,0,48-02510,N,7766
2,1,1,1,3,5,0,48-02516,10,4102
2,N,1,1,N,3,0,48-02510,N,8355
2,6,1,1,7,9,0,48-02101,6,8812
2,N,1,2,N,3,0,48-02510,N,8239
1,5,1,1,5,10,0,48-02101,4,7543
2,1,1,1,3,9,0,48-02102,N,3782
1,4,2,1,2,3,1,48-02102,12,2441
2,1,1,2,6,9,0,48-02507,6,401
1,1,1,1,9,9,0,48-02516,9,2367
2,1,1,1,7,10,0,48-02101,N,6665
1,6,1,1,0,5,0,48-02510,N,4272
1,6,1,1,8,7,1,48-02516,16,6091
2,1,2,1,7,9,0,48-02507,11,2506
2,6,1,2,0,4,0,48-02516,N,8998
1,N,1,2,N,3,0,48-02510,N,5649
1,N,1,1,N,3,0,48-02102,N,5528
1,6,1,2,6,10,0,48-02101,8,8420
2,1,1,1,4,8,0,48-02102,11,8624
2,2,1,2,2,9,0,48-02510,14,6531
1,1,1,2,0,5,0,48-02516,N,7906
2,3,1,1,6,7,0,48-02515,11,5513
2,1,1,1,6,5,0,48-02510,N,3529
2,6,1,1,4,9,0,48-02515,2,4113
2,1,6,1,8,7,0,48-02516,11,9087
2,1,1,2,5,7,0,48-02507,11,2528
1,1,6,2,9,10,0,48-02516,4,1301
1,1,1,2,8,7,0,48-02516,7,2858
1,N,1,2,N,3,0,48-02515,N,6788
2,N,1,1,N,3,1,48-02102,N,931
1,1,1,1,7,5,1,48-02507,6,2206
2,1,1,1,4,7,0,48-02507,6,5333
1,4,1,1,8,7,0,48-02101,12,7228
1,1,3,1,9,9,1,48-02507,7,2162
1,N,2,2,N,3,0,48-02510,N,8343
2,6,1,2,8,10,0,48-02507,17,5499
1,1,1,2,4,5,0,48-02507,12,5055
2,1,1,1,2,4,0,48-02510,N,7222
1,1,8,1,3,5,0,48-02102,7,127
2,4,1,0,2,3,0,48-02101,1,7268
1,6,1,1,7,7,0,48-02510,10,8015
2,6,1,2,7,4,0,48-02101,10,1478
2,6,1,1,5,7,0,48-02516,12,2937
1,1,1,1,2,8,0,48-02101,N,8310
1,N,6,2,N,3,4,48-02102,N,1600
2,1,1,2,7,4,0,48-02101,1,938
1,3,1,1,6,5,0,48-02102,11,7059
1,N,1,1,N,2,1,48-02516,N,6402
1,4,1,1,N,12,0,48-02515,4,2431
2,3,1,1,0,5,0,48-02101,18,1348
1,1,1,1,3,7,0,48-02516,4,5666
2,1,1,2,5,9,0,48-02510,10,1807
1,N,1,1,N,N,0,48-02101,N,2159
2,6,1,2,2,4,2,48-02516,3,8486
2,4,1,1,7,8,0,48-02515,9,1842
1,6,1,2,5,9,1,48-02101,17,9168
2,N,1,2,N,1,0,48-02102,N,8109
1,3,1,1,8,7,0,48-02516,0,1231
2,1,1,1,4,7,1,48-02507,N,2859
1,1,1,2,3,4,0,48-02516,N,4279
1,4,1,1,2,4,1,48-02515,3,1826
1,1,1,2,3,7,0,48-02101,N,1386
2,2,1,0,3,5,0,48-02507,N,1633
2,4,1,1,2,5,0,48-02516,13,465
2,1,8,1,8,8,0,48-02507,16,2138
2,4,1,1,1,7,1,48-02516,7,9142
1,6,1,1,5,7,0,48-02516,16,3445
2,6,1,1,2,7,0,48-02102,6,2954
2,1,1,1,6,5,0,48-02515,2,9119
1,6,1,1,2,4,1,48-02516,14,6829
2,1,1,1,8,9,0,48-02510,14,1516
2,N,1,2,N,N,0,48-02516,N,1578
2,1,1,1,5,5,0,48-02510,N,499
2,4,1,2,1,5,0,48-02515,9,3479
1,1,1,1,0,4,0,48-02101,N,154
1,4,2,0,3,8,0,48-02102,3,2276
2,N,1,1,N,1,0,48-02516,N,1419
2,1,1,1,9,7,1,48-02515,10,4414
1,1,1,1,8,5,1,48-02507,4,2883
2,1,1,1,5,7,0,48-02101,11,8529
2,6,1,2,1,10,0,48-02102,6,6723
1,6,1,1,2,4,0,48-02102,14,2405
1,6,1,1,2,6,0,48-02510,14,7674
1,1,1,1,7,5,0,48-02101,N,5747
2,1,1,1,5,7,0,48-02102,16,6331
1,N,1,2,N,2,0,48-02102,N,8207
1,4,1,1,9,10,0,48-02101,1,7955
2,1,1,2,6,7,0,48-02507,15,17
1,N,9,2,N,3,0,48-02102,N,2913
2,6,1,1,7,9,0,48-02507,11,4168
2,1,2,1,8,4,0,48-02507,8,80
1,1,2,1,8,7,0,48-02515,5,1980
1,1,6,1,3,7,0,48-02510,N,319
2,2,1,2,4,4,0,48-02102,6,2861
1,6,1,1,0,4,0,48-02516,N,90
2,6,2,1,0,4,0,48-02510,N,2388
1,4,1,2,4,7,0,48-02102,N,2814
2,1,1,1,0,9,0,48-02101,N,97
1,6,1,1,6,7,0,48-02507,11,1865
2,1,1,1,5,5,0,48-02102,N,4962
1,N,1,1,N,3,0,48-02102,N,7558
2,1,2,1,9,7,0,48-02102,14,400
1,N,1,1,N,N,0,48-02515,N,8372
1,N,8,1,N,N,0,48-02102,N,7240
2,1,1,2,5,7,0,48-02101,8,3427
2,1,1,1,0,7,1,48-02101,N,2326
1,1,1,1,9,10,1,48-02101,N,5680
2,N,1,1,N,N,0,48-02101,N,4389
1,N,1,2,N,3,0,48-02102,N,3474
1,6,6,2,0,8,0,48-02102,N,1192
1,1,1,1,9,9,1,48-02507,5,6196
1,1,1,1,9,9,0,48-02101,6,4671
1,1,1,1,9,9,0,48-02510,2,3177
2,6,1,1,0,4,0,48-02516,14,8967
1,1,1,1,5,4,1,48-02102,N,4953
1,1,9,1,5,7,4,48-02510,5,1713
2,1,1,1,7,7,1,48-02101,9,5939
1,3,2,1,2,5,0,48-02515,2,3283
1,4,1,1,6,7,0,48-02507,10,3436
1,1,1,1,9,9,0,48-02515,12,834
2,6,1,1,1,4,0,48-02101,N,3968
1,N,1,1,N,N,1,48-02516,N,7104
1,6,1,1,0,4,1,48-02515,N,3707
1,N,1,1,N,1,1,48-02515,N,3264
1,1,3,1,2,7,0,48-02507,12,8319
1,6,1,1,2,5,0,48-02510,14,8151
1,1,1,1,5,5,0,48-02101,6,7186
2,6,1,2,4,9,0,48-02507,6,7114
2,1,1,1,0,9,1,48-02101,1,3826
2,1,6,1,7,8,0,48-02101,11,8886
2,6,1,1,3,7,0,48-02510,12,1380
1,N,1,1,N,1,0,48-02101,N,1380
2,1,6,1,3,8,0,48-02507,N,8409
1,1,1,1,9,7,0,48-02515,4,4314
1,1,1,1,8,7,1,48-02101,4,290
1,1,9,2,6,5,0,48-02516,7,9205
1,6,1,1,9,9,1,48-02507,16,7759
2,1,1,1,6,5,0,48-02102,12,5159
1,N,1,1,N,3,0,48-02510,N,6293
