,library name,algorithm name,algorithm type,target dataset,feature set name,feature space size,features list,privacy category,privacy label detail,epsilon,delta,variant label,variant label detail,research papers,data path,labels path,report path,team,submission number,submission timestamp,quasi identifiers subset,deid data id
410,synthcity,tvae,neural net,ma2019,industry-focused,27027000,"PUMA, SEX, MSP, HISP, RAC1P, OWN_RENT, INDP_CAT, EDU, PINCP_DECILE",non_dp,"A conditional VAE network which can handle tabular data.  A neural network which uses Variational Auto Encoding to map the target data into a new, richer feature space and then sample new synthetic data from the same space.   Produces non-differentially private synthetic data. ",,,"n_iter=100, target column",added a column target to the original dataset and target column is set to dataset index,https://doi.org/10.48550/arXiv.1907.00503,deid_data/sythcity_tvae/ma/tvae_industry.csv,deid_data/sythcity_tvae/ma/tvae_industry.json,deid_data/sythcity_tvae/ma/r_tvae_industry,CRC,,5/20/2023 00:00:00,,040ed2f17bccfc27c53bff0586b3fc6f5fdd6971
411,synthcity,tvae,neural net,national2019,all-features,517839049728000000000000000,"PUMA, AGEP, SEX, MSP, HISP, RAC1P, NOC, NPF, HOUSING_TYPE, OWN_RENT, DENSITY, INDP, INDP_CAT, EDU, PINCP, PINCP_DECILE, POVPIP, DVET, DREM, DPHY, DEYE, DEAR, WGTP, PWGTP",non_dp,"A conditional VAE network which can handle tabular data.  A neural network which uses Variational Auto Encoding to map the target data into a new, richer feature space and then sample new synthetic data from the same space.   Produces non-differentially private synthetic data. ",,,"n_iter=100, target column",added a column target to the original dataset and target column is set to dataset index,https://doi.org/10.48550/arXiv.1907.00503,deid_data/sythcity_tvae/national/tvae_all.csv,deid_data/sythcity_tvae/national/tvae_all.json,deid_data/sythcity_tvae/national/r_tvae_all,CRC,,5/20/2023 00:00:00,,d3c2b4848a5760b8731b268d7606d7ad428f9d4a
412,synthcity,tvae,neural net,national2019,demographic-focused,227026800,"AGEP, SEX, MSP, RAC1P, HOUSING_TYPE, OWN_RENT, EDU, PINCP_DECILE, DVET, DEYE",non_dp,"A conditional VAE network which can handle tabular data.  A neural network which uses Variational Auto Encoding to map the target data into a new, richer feature space and then sample new synthetic data from the same space.   Produces non-differentially private synthetic data. ",,,"n_iter=100, target column",added a column target to the original dataset and target column is set to dataset index,https://doi.org/10.48550/arXiv.1907.00503,deid_data/sythcity_tvae/national/tvae_demographic.csv,deid_data/sythcity_tvae/national/tvae_demographic.json,deid_data/sythcity_tvae/national/r_tvae_demographic,CRC,,5/20/2023 00:00:00,,cac2420688a29cbbb6160125ede954d8ad479e7a
413,synthcity,tvae,neural net,national2019,family-focused,498960000000,"PUMA, AGEP, SEX, MSP, HISP, RAC1P, NOC, NPF, OWN_RENT, PINCP_DECILE, POVPIP",non_dp,"A conditional VAE network which can handle tabular data.  A neural network which uses Variational Auto Encoding to map the target data into a new, richer feature space and then sample new synthetic data from the same space.   Produces non-differentially private synthetic data. ",,,"n_iter=100, target column",added a column target to the original dataset and target column is set to dataset index,https://doi.org/10.48550/arXiv.1907.00503,deid_data/sythcity_tvae/national/tvae_family.csv,deid_data/sythcity_tvae/national/tvae_family.json,deid_data/sythcity_tvae/national/r_tvae_family,CRC,,5/20/2023 00:00:00,,679c5761e9da0d0b38dca0ff6105364348efda23
414,synthcity,tvae,neural net,national2019,industry-focused,108108000,"PUMA, SEX, MSP, HISP, RAC1P, OWN_RENT, INDP_CAT, EDU, PINCP_DECILE",non_dp,"A conditional VAE network which can handle tabular data.  A neural network which uses Variational Auto Encoding to map the target data into a new, richer feature space and then sample new synthetic data from the same space.   Produces non-differentially private synthetic data. ",,,"n_iter=100, target column",added a column target to the original dataset and target column is set to dataset index,https://doi.org/10.48550/arXiv.1907.00503,deid_data/sythcity_tvae/national/tvae_industry.csv,deid_data/sythcity_tvae/national/tvae_industry.json,deid_data/sythcity_tvae/national/r_tvae_industry,CRC,,5/20/2023 00:00:00,,3ba25f9dcfb643eee315dceb13237c67ffeb04a4
415,synthcity,tvae,neural net,tx2019,all-features,36042774768000000000000000,"PUMA, AGEP, SEX, MSP, HISP, RAC1P, NOC, NPF, HOUSING_TYPE, OWN_RENT, DENSITY, INDP, INDP_CAT, EDU, PINCP, PINCP_DECILE, POVPIP, DVET, DREM, DPHY, DEYE, DEAR, WGTP, PWGTP",non_dp,"A conditional VAE network which can handle tabular data.  A neural network which uses Variational Auto Encoding to map the target data into a new, richer feature space and then sample new synthetic data from the same space.   Produces non-differentially private synthetic data. ",,,"n_iter=100, target column",added a column target to the original dataset and target column is set to dataset index,https://doi.org/10.48550/arXiv.1907.00503,deid_data/sythcity_tvae/tx/tvae_all.csv,deid_data/sythcity_tvae/tx/tvae_all.json,deid_data/sythcity_tvae/tx/r_tvae_all,CRC,,5/20/2023 00:00:00,,2f7755890ccd8ecb5de68d9c05556b3f4155f011
416,synthcity,tvae,neural net,tx2019,demographic-focused,227026800,"AGEP, SEX, MSP, RAC1P, HOUSING_TYPE, OWN_RENT, EDU, PINCP_DECILE, DVET, DEYE",non_dp,"A conditional VAE network which can handle tabular data.  A neural network which uses Variational Auto Encoding to map the target data into a new, richer feature space and then sample new synthetic data from the same space.   Produces non-differentially private synthetic data. ",,,"n_iter=100, target column",added a column target to the original dataset and target column is set to dataset index,https://doi.org/10.48550/arXiv.1907.00503,deid_data/sythcity_tvae/tx/tvae_demographic.csv,deid_data/sythcity_tvae/tx/tvae_demographic.json,deid_data/sythcity_tvae/tx/r_tvae_demographic,CRC,,5/20/2023 00:00:00,,a8385adcc48bcfc81c46cabb7f63752f6107a8e4
417,synthcity,tvae,neural net,tx2019,family-focused,124740000000,"PUMA, AGEP, SEX, MSP, HISP, RAC1P, NOC, NPF, OWN_RENT, PINCP_DECILE, POVPIP",non_dp,"A conditional VAE network which can handle tabular data.  A neural network which uses Variational Auto Encoding to map the target data into a new, richer feature space and then sample new synthetic data from the same space.   Produces non-differentially private synthetic data. ",,,"n_iter=100, target column",added a column target to the original dataset and target column is set to dataset index,https://doi.org/10.48550/arXiv.1907.00503,deid_data/sythcity_tvae/tx/tvae_family.csv,deid_data/sythcity_tvae/tx/tvae_family.json,deid_data/sythcity_tvae/tx/r_tvae_family,CRC,,5/20/2023 00:00:00,,027e384c4823356b17d5ebe724bd35cf96163728
418,synthcity,tvae,neural net,tx2019,industry-focused,32432400,"PUMA, SEX, MSP, HISP, RAC1P, OWN_RENT, INDP_CAT, EDU, PINCP_DECILE",non_dp,"A conditional VAE network which can handle tabular data.  A neural network which uses Variational Auto Encoding to map the target data into a new, richer feature space and then sample new synthetic data from the same space.   Produces non-differentially private synthetic data. ",,,"n_iter=100, target column",added a column target to the original dataset and target column is set to dataset index,https://doi.org/10.48550/arXiv.1907.00503,deid_data/sythcity_tvae/tx/tvae_industry.csv,deid_data/sythcity_tvae/tx/tvae_industry.json,deid_data/sythcity_tvae/tx/r_tvae_industry,CRC,,5/20/2023 00:00:00,,08540991bc63644c6bae36f7dbb8fb32d0bcb202
419,tumult analytics,DPHist,histogram,national2019,demographic-focused-except-AGEP-DEYE,1135134,"SEX, MSP, RAC1P, HOUSING_TYPE, OWN_RENT, EDU, PINCP_DECILE, DVET",dp,"Differentially private, histogram-based synthetic data.  The DP geometric mechanism is used to produce a noisy integer occurrence count for each possible record value. ",10.0,,,,https://web.cs.ucdavis.edu/~franklin/ecs289/2010/dwork_2008.pdf,deid_data/tumult_analytics_dphist/national/dphist_e_10_cf8_na2019.csv,deid_data/tumult_analytics_dphist/national/dphist_e_10_cf8_na2019.json,deid_data/tumult_analytics_dphist/national/r_dphist_e_10_cf8_na2019,CRC,,5/20/2023 00:00:00,,08bbf24efc4d94c0a6291fdff1f94e4430ee668e
420,tumult analytics,DPHist,histogram,national2019,demographic-focused-except-AGEP-DEYE,1135134,"SEX, MSP, RAC1P, HOUSING_TYPE, OWN_RENT, EDU, PINCP_DECILE, DVET",dp,"Differentially private, histogram-based synthetic data.  The DP geometric mechanism is used to produce a noisy integer occurrence count for each possible record value. ",1.0,,,,https://web.cs.ucdavis.edu/~franklin/ecs289/2010/dwork_2008.pdf,deid_data/tumult_analytics_dphist/national/dphist_e_1_cf8_na2019.csv,deid_data/tumult_analytics_dphist/national/dphist_e_1_cf8_na2019.json,deid_data/tumult_analytics_dphist/national/r_dphist_e_1_cf8_na2019,CRC,,5/20/2023 00:00:00,,4a5ef378898955b24257566d7bcc365b00701bb3
421,tumult analytics,DPHist,histogram,national2019,demographic-focused-except-AGEP-DEYE,1135134,"SEX, MSP, RAC1P, HOUSING_TYPE, OWN_RENT, EDU, PINCP_DECILE, DVET",dp,"Differentially private, histogram-based synthetic data.  The DP geometric mechanism is used to produce a noisy integer occurrence count for each possible record value. ",2.0,,,,https://web.cs.ucdavis.edu/~franklin/ecs289/2010/dwork_2008.pdf,deid_data/tumult_analytics_dphist/national/dphist_e_2_cf8_na2019.csv,deid_data/tumult_analytics_dphist/national/dphist_e_2_cf8_na2019.json,deid_data/tumult_analytics_dphist/national/r_dphist_e_2_cf8_na2019,CRC,,5/20/2023 00:00:00,,ece04e368c854a23e8cffd7f859a12257093c6c5
422,tumult analytics,DPHist,histogram,national2019,demographic-focused-except-AGEP-DEYE,1135134,"SEX, MSP, RAC1P, HOUSING_TYPE, OWN_RENT, EDU, PINCP_DECILE, DVET",dp,"Differentially private, histogram-based synthetic data.  The DP geometric mechanism is used to produce a noisy integer occurrence count for each possible record value. ",4.0,,,,https://web.cs.ucdavis.edu/~franklin/ecs289/2010/dwork_2008.pdf,deid_data/tumult_analytics_dphist/national/dphist_e_4_cf8_na2019.csv,deid_data/tumult_analytics_dphist/national/dphist_e_4_cf8_na2019.json,deid_data/tumult_analytics_dphist/national/r_dphist_e_4_cf8_na2019,CRC,,5/20/2023 00:00:00,,2a36e740523ba993ce985439552278185ad995ba
423,tumult analytics,DPHist,histogram,national2019,demographic-focused-except-DEYE,113513400,"AGEP, SEX, MSP, RAC1P, HOUSING_TYPE, OWN_RENT, EDU, PINCP_DECILE, DVET",dp,"Differentially private, histogram-based synthetic data.  The DP geometric mechanism is used to produce a noisy integer occurrence count for each possible record value. ",10.0,,,,https://web.cs.ucdavis.edu/~franklin/ecs289/2010/dwork_2008.pdf,deid_data/tumult_analytics_dphist/national/dphist_e_10_cf9_na2019.csv,deid_data/tumult_analytics_dphist/national/dphist_e_10_cf9_na2019.json,deid_data/tumult_analytics_dphist/national/r_dphist_e_10_cf9_na2019,CRC,,5/20/2023 00:00:00,,e397751b993e3b943f58e147740db575b0ac1c7f
424,ydata-sdk,YData Fabric Synthesizers,neural net,ma2019,all-features,13330105588800000000000000,"PUMA, AGEP, SEX, MSP, HISP, RAC1P, NOC, NPF, HOUSING_TYPE, OWN_RENT, DENSITY, INDP, INDP_CAT, EDU, PINCP, PINCP_DECILE, POVPIP, DVET, DREM, DPHY, DEYE, DEAR, WGTP, PWGTP",non_dp,These CRC submissions were made with High-Fidelity settings and use the original Deep NN architecture and optimal parameters to produce non-differentially private synthetic data. The YData Fabric Synthesizer tool also has embedded options for user selection of High-Privacy and Balanced Fidelity-Privacy; those options use a differential privacy mechanism to inject noise into the process of synthetic data generation.  More information in the public documentation (https://docs.sdk.ydata.ai/0.6/examples/synthesize_with_anonymization/),,,MA_sex2_drem1.0,,,deid_data/ydata_fabric_synthesizers_YData/ma/ydata_fabric_synthesizers_MA_sex2_drem1.0_MiriamSantos_6.csv,deid_data/ydata_fabric_synthesizers_YData/ma/ydata_fabric_synthesizers_MA_sex2_drem1.0_MiriamSantos_6.json,deid_data/ydata_fabric_synthesizers_YData/ma/r_ydata_fabric_synthesizers_MA_sex2_drem1.0_MiriamSantos_6,YData,6.0,7/7/2023 14:45:49,,1f309023d57a457e00264f0f2ad895075b9b9818
425,ydata-sdk,YData Fabric Synthesizers,neural net,ma2019,all-features,13330105588800000000000000,"PUMA, AGEP, SEX, MSP, HISP, RAC1P, NOC, NPF, HOUSING_TYPE, OWN_RENT, DENSITY, INDP, INDP_CAT, EDU, PINCP, PINCP_DECILE, POVPIP, DVET, DREM, DPHY, DEYE, DEAR, WGTP, PWGTP",non_dp,These CRC submissions were made with High-Fidelity settings and use the original Deep NN architecture and optimal parameters to produce non-differentially private synthetic data. The YData Fabric Synthesizer tool also has embedded options for user selection of High-Privacy and Balanced Fidelity-Privacy; those options use a differential privacy mechanism to inject noise into the process of synthetic data generation.  More information in the public documentation (https://docs.sdk.ydata.ai/0.6/examples/synthesize_with_anonymization/),,,MA_sex1_drem2.0,,,deid_data/ydata_fabric_synthesizers_YData/ma/ydata_fabric_synthesizers_MA_sex1_drem2.0_MiriamSantos_6.csv,deid_data/ydata_fabric_synthesizers_YData/ma/ydata_fabric_synthesizers_MA_sex1_drem2.0_MiriamSantos_6.json,deid_data/ydata_fabric_synthesizers_YData/ma/r_ydata_fabric_synthesizers_MA_sex1_drem2.0_MiriamSantos_6,YData,6.0,7/7/2023 14:45:49,,b42e8a1338874ac21893b9616ad2126f45a96430
426,ydata-sdk,YData Fabric Synthesizers,neural net,ma2019,all-features,13330105588800000000000000,"PUMA, AGEP, SEX, MSP, HISP, RAC1P, NOC, NPF, HOUSING_TYPE, OWN_RENT, DENSITY, INDP, INDP_CAT, EDU, PINCP, PINCP_DECILE, POVPIP, DVET, DREM, DPHY, DEYE, DEAR, WGTP, PWGTP",non_dp,These CRC submissions were made with High-Fidelity settings and use the original Deep NN architecture and optimal parameters to produce non-differentially private synthetic data. The YData Fabric Synthesizer tool also has embedded options for user selection of High-Privacy and Balanced Fidelity-Privacy; those options use a differential privacy mechanism to inject noise into the process of synthetic data generation.  More information in the public documentation (https://docs.sdk.ydata.ai/0.6/examples/synthesize_with_anonymization/),,,MA_sex2_drem2.0,,,deid_data/ydata_fabric_synthesizers_YData/ma/ydata_fabric_synthesizers_MA_sex2_drem2.0_MiriamSantos_6.csv,deid_data/ydata_fabric_synthesizers_YData/ma/ydata_fabric_synthesizers_MA_sex2_drem2.0_MiriamSantos_6.json,deid_data/ydata_fabric_synthesizers_YData/ma/r_ydata_fabric_synthesizers_MA_sex2_drem2.0_MiriamSantos_6,YData,6.0,7/7/2023 14:45:49,,ef05266d70813f05b4cdf26a40c1afd6842a2237
427,ydata-sdk,YData Fabric Synthesizers,neural net,ma2019,all-features,13330105588800000000000000,"PUMA, AGEP, SEX, MSP, HISP, RAC1P, NOC, NPF, HOUSING_TYPE, OWN_RENT, DENSITY, INDP, INDP_CAT, EDU, PINCP, PINCP_DECILE, POVPIP, DVET, DREM, DPHY, DEYE, DEAR, WGTP, PWGTP",non_dp,These CRC submissions were made with High-Fidelity settings and use the original Deep NN architecture and optimal parameters to produce non-differentially private synthetic data. The YData Fabric Synthesizer tool also has embedded options for user selection of High-Privacy and Balanced Fidelity-Privacy; those options use a differential privacy mechanism to inject noise into the process of synthetic data generation.  More information in the public documentation (https://docs.sdk.ydata.ai/0.6/examples/synthesize_with_anonymization/),,,MA_sex1_drem1.0,,,deid_data/ydata_fabric_synthesizers_YData/ma/ydata_fabric_synthesizers_MA_sex1_drem1.0_MiriamSantos_6.csv,deid_data/ydata_fabric_synthesizers_YData/ma/ydata_fabric_synthesizers_MA_sex1_drem1.0_MiriamSantos_6.json,deid_data/ydata_fabric_synthesizers_YData/ma/r_ydata_fabric_synthesizers_MA_sex1_drem1.0_MiriamSantos_6,YData,6.0,7/7/2023 14:45:49,,3862b906e306c2d5933f618cec2d9f05973b69ce
