PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR
48-02515,63,1,1,0,1,0,2,1,1,2134.8,5,9,357000.0,9,501,N,2,2,2,2
48-02515,76,1,4,0,1,0,N,1,1,2134.8,N,6,18800.0,4,155,N,2,2,2,2
48-02102,32,1,1,1,1,1,3,1,1,450.9,N,1,0.0,0,73,N,2,2,2,2
48-02102,32,1,6,0,1,1,2,1,1,450.9,7,6,35000.0,5,200,N,2,2,2,2
48-02515,26,1,6,0,2,0,N,1,2,2134.8,17,7,48000.0,6,363,N,2,2,2,2
48-02516,52,1,4,1,1,0,N,1,2,1338.4,10,9,150000.0,9,501,N,2,2,2,2
48-02101,68,2,1,0,1,0,3,1,1,357.4,6,5,20400.0,4,372,N,2,2,2,2
48-02101,9,1,N,0,1,1,4,1,1,357.4,N,3,N,N,403,N,2,2,2,2
48-02515,23,1,6,1,1,2,6,1,1,2134.8,N,9,0.0,0,140,N,2,2,2,2
48-02101,20,2,6,0,1,0,3,1,1,357.4,N,7,0.0,0,418,N,2,2,2,2
48-02516,78,2,3,0,1,0,N,1,1,1338.4,N,7,21810.0,4,180,N,2,2,2,2
48-02102,40,1,4,0,1,0,3,1,1,450.9,15,5,36000.0,6,253,N,2,2,2,2
48-02516,20,2,6,1,1,1,5,1,1,1338.4,11,7,5000.0,2,246,N,2,2,2,2
48-02515,48,2,1,0,1,0,2,1,1,2134.8,10,9,50000.0,7,501,N,2,2,2,2
48-02102,64,1,1,0,1,0,2,1,1,450.9,2,7,20700.0,4,322,N,2,2,2,2
48-02102,17,1,6,0,1,1,5,1,2,450.9,N,4,0.0,0,292,N,2,2,2,2
48-02516,30,2,1,0,1,1,3,1,1,1338.4,12,11,65000.0,8,501,N,2,2,2,2
48-02102,9,1,N,0,1,7,8,1,2,450.9,N,3,N,N,182,N,2,2,2,2
48-02510,40,1,1,0,1,2,6,1,1,3092.4,3,9,60000.0,7,501,N,2,2,2,2
48-02510,57,2,1,0,1,0,2,1,1,3092.4,14,7,5900.0,2,501,N,2,2,2,2
48-02516,35,2,1,0,2,4,6,1,1,1338.4,16,8,48000.0,6,387,N,2,2,2,2
48-02510,12,1,N,1,1,2,4,1,2,3092.4,N,3,N,N,410,N,2,2,2,2
48-02102,22,1,6,1,1,0,4,1,1,450.9,16,5,40000.0,6,501,N,2,2,2,2
48-02515,55,1,6,0,1,0,2,1,1,2134.8,N,7,20400.0,4,501,N,1,1,1,2
48-02515,38,1,1,0,1,1,3,1,1,2134.8,4,10,124000.0,9,501,N,2,2,2,2
48-02507,49,2,1,0,1,0,3,1,2,3731.1,N,5,16000.0,3,254,N,2,1,2,2
48-02507,31,1,6,1,8,0,N,1,1,3731.1,4,5,36600.0,6,279,N,2,2,2,2
48-02102,65,2,4,0,1,0,N,1,1,450.9,9,9,111000.0,9,501,N,2,2,2,2
48-02101,36,1,6,0,1,2,3,1,2,357.4,9,9,65000.0,8,494,N,2,2,2,2
48-02507,68,2,1,0,1,0,2,1,1,3731.1,N,5,10900.0,3,415,N,2,2,2,2
48-02101,13,2,N,0,9,2,5,1,1,357.4,N,3,N,N,501,N,2,2,2,2
48-02507,56,1,1,0,1,0,2,1,1,3731.1,5,9,226000.0,9,501,N,2,1,2,2
48-02102,33,1,2,1,1,0,4,1,1,450.9,3,5,80000.0,8,501,N,2,2,2,2
48-02102,71,1,1,0,1,0,2,1,1,450.9,N,5,47900.0,6,345,N,2,1,2,2
48-02101,5,1,N,1,8,3,5,1,1,357.4,N,2,N,N,331,N,2,2,2,2
48-02515,49,1,1,0,1,0,2,1,2,2134.8,1,7,12000.0,3,215,4,2,2,2,2
48-02516,64,2,1,0,1,0,2,1,1,1338.4,11,5,11800.0,3,154,N,2,2,2,2
48-02101,24,1,6,1,1,2,3,1,1,357.4,12,7,25400.0,5,124,N,2,2,2,2
48-02101,23,1,6,1,1,0,6,1,1,357.4,4,5,59000.0,7,501,N,2,2,2,2
48-02507,17,1,6,0,2,3,4,1,2,3731.1,N,4,0.0,0,224,N,2,2,2,2
48-02101,23,1,6,1,1,0,3,1,1,357.4,3,5,56000.0,7,469,N,2,2,2,2
48-02101,65,1,1,0,1,0,2,1,1,357.4,16,7,59300.0,7,501,N,2,2,2,2
48-02101,52,2,1,1,1,0,6,1,1,357.4,N,3,0.0,0,501,N,2,2,2,2
48-02516,34,1,4,0,1,1,2,1,2,1338.4,1,5,100000.0,9,501,N,2,2,2,2
48-02102,77,1,1,0,1,0,2,1,1,450.9,N,8,22400.0,4,244,N,2,2,2,2
48-02510,62,1,1,0,1,0,2,1,1,3092.4,16,10,190000.0,9,501,N,2,2,2,2
48-02516,68,2,1,0,1,0,2,1,2,1338.4,N,7,9000.0,2,501,N,2,2,2,2
48-02101,15,1,6,0,9,2,4,1,1,357.4,N,3,0.0,0,299,N,2,2,2,2
48-02507,63,1,1,0,1,0,3,1,1,3731.1,6,7,49000.0,7,367,N,2,2,2,2
48-02102,55,1,1,0,1,0,2,1,1,450.9,9,8,130500.0,9,501,N,2,2,2,2
48-02515,66,1,1,0,1,0,2,1,1,2134.8,6,9,42300.0,6,501,N,2,2,2,2
48-02507,11,2,N,2,1,2,3,1,2,3731.1,N,3,N,N,136,N,2,2,2,2
48-02101,7,1,N,1,1,2,5,1,1,357.4,N,3,N,N,501,N,2,2,2,2
48-02510,66,1,1,0,1,0,2,1,1,3092.4,N,7,46110.0,6,501,N,2,2,2,2
48-02101,37,1,1,1,8,3,5,1,1,357.4,3,4,100000.0,9,331,N,2,2,2,2
48-02510,38,1,1,0,2,0,2,1,2,3092.4,10,10,6200.0,2,283,N,2,2,2,2
48-02510,35,1,6,0,1,1,2,1,2,3092.4,5,6,20000.0,4,152,N,2,2,2,2
48-02101,47,2,1,0,2,0,2,1,1,357.4,11,11,126000.0,9,501,N,2,2,2,2
48-02516,66,1,4,0,1,0,N,1,1,1338.4,5,10,167000.0,9,501,N,2,2,2,2
48-02507,49,1,1,0,1,0,2,1,1,3731.1,6,9,45200.0,6,477,N,2,2,2,2
48-02101,15,1,6,1,1,2,4,1,1,357.4,N,3,0.0,0,86,N,2,2,2,2
48-02510,52,2,1,0,1,1,3,1,1,3092.4,4,10,200000.0,9,501,N,2,2,2,2
48-02102,59,1,3,0,1,0,3,1,1,450.9,6,5,50000.0,7,442,N,2,2,2,2
48-02516,41,1,1,0,2,2,6,1,1,1338.4,12,9,100000.0,9,372,N,2,2,2,2
48-02516,49,1,4,1,1,1,2,1,1,1338.4,7,7,60000.0,7,364,2,2,2,2,2
48-02101,66,1,1,0,1,0,5,1,1,357.4,9,9,100900.0,9,476,N,2,2,2,2
48-02102,26,2,1,0,1,1,3,1,1,450.9,12,8,30000.0,5,501,N,2,2,2,2
48-02515,49,1,1,0,1,1,3,1,1,2134.8,7,5,40000.0,6,252,N,2,2,2,2
48-02516,39,1,1,0,1,3,5,1,1,1338.4,10,6,123900.0,9,501,N,2,2,2,2
48-02507,92,2,4,0,1,0,2,1,1,3731.1,N,9,24200.0,4,501,N,2,1,2,1
48-02101,78,2,2,0,1,0,N,1,1,357.4,N,5,20690.0,4,169,N,2,1,2,2
48-02102,60,2,1,0,1,0,3,1,1,450.9,3,5,0.0,0,296,N,2,2,2,2
48-02516,63,2,1,0,1,0,2,1,1,1338.4,11,9,42000.0,6,501,N,2,2,2,2
48-02102,53,1,6,0,1,0,2,1,1,450.9,3,7,0.0,0,213,N,2,2,1,2
48-02102,62,2,1,0,1,0,5,1,1,450.9,5,7,122000.0,9,501,N,2,2,2,2
48-02510,10,1,N,1,1,3,5,1,1,3092.4,N,3,N,N,126,N,2,2,2,2
48-02510,21,2,1,0,1,0,2,1,2,3092.4,6,7,5000.0,2,390,N,2,2,2,2
48-02101,18,2,6,1,1,N,N,3,0,357.4,14,5,13300.0,3,N,N,2,2,2,2
48-02507,40,2,4,0,1,0,2,1,2,3731.1,16,9,35000.0,5,276,N,2,2,2,2
48-02510,38,2,2,0,1,0,N,1,1,3092.4,0,7,37100.0,6,279,N,2,2,2,2
48-02101,64,2,1,0,1,0,2,1,1,357.4,14,9,16800.0,3,404,N,2,2,2,2
48-02515,44,1,5,0,9,N,N,2,0,2134.8,3,7,22000.0,4,N,N,2,2,2,2
48-02516,36,2,1,1,1,1,3,1,1,1338.4,N,5,0.0,0,246,N,2,2,2,2
48-02101,3,2,N,0,1,3,5,1,1,357.4,N,1,N,N,501,N,N,N,2,2
48-02101,0,2,N,1,8,4,6,1,1,357.4,N,N,N,N,178,N,N,N,2,2
48-02516,21,2,6,0,1,3,6,1,2,1338.4,N,5,0.0,0,172,N,1,2,2,2
48-02516,24,2,1,0,1,0,2,1,2,1338.4,11,10,53000.0,7,501,N,2,2,2,2
48-02507,14,1,N,1,8,2,5,1,1,3731.1,N,3,N,N,452,N,2,2,2,2
48-02101,21,1,6,0,9,0,4,1,1,357.4,9,7,8800.0,2,268,N,2,2,2,2
48-02510,44,2,1,4,8,2,4,1,1,3092.4,12,10,100000.0,9,501,N,2,2,2,2
48-02101,21,1,6,1,1,0,4,1,1,357.4,4,8,40000.0,6,501,N,2,2,2,2
48-02510,17,1,6,1,1,0,4,1,1,3092.4,N,4,0.0,0,501,N,1,2,2,2
48-02515,69,2,1,0,1,0,2,1,1,2134.8,N,9,18600.0,4,501,N,2,2,2,2
48-02510,14,1,N,0,9,2,4,1,1,3092.4,N,4,N,N,501,N,2,2,2,2
48-02102,62,1,1,0,1,0,5,1,1,450.9,N,7,18000.0,4,191,N,1,1,2,2
48-02101,75,2,4,0,1,0,N,1,1,357.4,N,12,66700.0,8,501,N,2,2,2,2
48-02516,18,1,6,0,9,1,4,1,1,1338.4,N,4,3000.0,1,463,N,1,2,2,2
48-02515,92,2,3,0,1,0,3,1,1,2134.8,N,4,12000.0,3,412,N,1,1,1,1
48-02507,85,2,2,0,1,N,N,3,0,3731.1,9,6,18000.0,4,148,N,1,1,2,1
48-02507,6,1,N,1,1,2,4,1,1,3731.1,N,2,N,N,140,N,2,2,2,2
48-02516,75,2,4,0,1,0,N,1,1,1338.4,N,5,14400.0,3,118,N,2,2,2,2
48-02507,36,2,6,0,2,0,N,1,1,3731.1,16,8,77000.0,8,501,N,2,2,2,2
48-02102,16,1,6,0,1,0,2,1,2,450.9,6,4,4000.0,2,30,N,2,2,2,2
48-02515,37,1,6,0,1,0,2,1,1,2134.8,N,9,0.0,0,197,N,2,2,2,2
48-02101,2,1,N,1,1,0,4,1,1,357.4,N,N,N,N,227,N,N,N,2,2
48-02516,39,1,1,0,1,2,4,1,1,1338.4,9,9,168000.0,9,501,N,2,2,2,2
48-02101,40,2,5,0,1,N,N,2,0,357.4,6,7,45000.0,6,N,N,1,2,2,2
48-02102,83,2,3,0,1,0,2,1,1,450.9,N,3,8400.0,2,132,N,2,2,2,2
48-02507,61,2,1,0,1,0,2,1,1,3731.1,9,8,50000.0,7,457,N,2,2,2,2
48-02510,66,1,1,0,1,0,2,1,1,3092.4,4,10,9200.0,2,98,N,2,2,2,2
48-02507,60,1,1,0,2,0,2,1,1,3731.1,9,10,194000.0,9,501,N,2,2,1,2
48-02515,45,1,6,0,1,0,N,1,1,2134.8,11,9,55000.0,7,419,N,2,2,2,2
48-02102,50,1,1,0,1,0,2,1,1,450.9,16,10,152000.0,9,501,N,2,2,2,2
48-02507,26,1,6,0,1,0,3,1,1,3731.1,6,9,2000.0,1,501,N,2,2,2,2
48-02101,68,2,1,0,1,0,2,1,1,357.4,7,7,99800.0,8,501,N,2,2,2,2
48-02516,5,2,N,0,1,1,3,1,1,1338.4,N,2,N,N,469,N,2,2,2,2
48-02515,66,1,1,0,1,0,3,1,1,2134.8,N,10,309000.0,9,501,N,2,2,1,2
48-02102,15,1,6,0,1,3,6,1,1,450.9,N,3,0.0,0,88,N,2,2,2,2
48-02102,65,1,1,0,1,0,2,1,1,450.9,1,5,48400.0,7,394,N,2,2,2,2
48-02101,60,1,1,0,1,0,2,1,1,357.4,12,9,100000.0,9,501,N,2,2,2,2
48-02102,66,2,6,1,1,3,6,1,2,450.9,3,4,28000.0,5,358,N,2,2,2,2
48-02507,57,2,4,0,2,0,3,1,2,3731.1,7,7,40000.0,6,203,N,2,2,2,2
48-02516,41,2,1,1,1,2,5,1,1,1338.4,N,3,0.0,0,261,N,2,2,2,2
48-02510,61,2,1,0,1,0,2,1,1,3092.4,11,9,26000.0,5,501,N,2,2,2,2
48-02507,18,1,6,0,1,0,3,1,1,3731.1,6,4,8000.0,2,501,N,2,2,2,2
48-02102,60,1,4,0,1,0,3,1,1,450.9,14,5,37000.0,6,279,N,2,2,2,2
48-02101,10,1,N,1,1,4,7,1,1,357.4,N,3,N,N,153,N,2,2,2,2
48-02516,61,2,1,1,1,0,3,1,1,1338.4,6,8,26700.0,5,501,N,2,2,2,2
48-02515,38,2,6,0,1,1,2,1,2,2134.8,12,5,0.0,0,0,N,2,2,2,2
48-02102,5,2,N,0,1,0,4,1,1,450.9,N,2,N,N,434,N,2,2,2,2
48-02102,61,2,1,0,1,0,2,1,1,450.9,N,9,300.0,1,501,N,2,2,2,2
48-02510,40,1,1,0,1,2,4,1,1,3092.4,5,10,120000.0,9,501,N,2,2,2,2
48-02102,22,1,1,0,1,0,2,1,2,450.9,7,7,20800.0,4,242,N,2,2,2,2
48-02507,86,2,1,0,1,0,2,1,1,3731.1,N,8,11900.0,3,235,N,2,2,2,2
48-02507,54,1,1,0,1,0,2,1,1,3731.1,4,5,79000.0,8,486,N,2,2,2,2
48-02510,53,2,6,0,1,0,N,1,1,3092.4,12,9,110000.0,9,501,N,2,2,2,2
48-02510,28,2,1,0,1,2,4,1,1,3092.4,11,9,53000.0,7,391,N,2,2,2,2
48-02101,58,1,1,0,9,0,4,1,1,357.4,9,3,24900.0,4,268,N,2,2,2,2
48-02515,45,1,4,0,1,0,3,1,1,2134.8,4,5,9100.0,2,272,N,2,2,2,2
48-02510,57,1,1,0,1,2,4,1,1,3092.4,14,10,1000.0,1,27,N,2,2,2,2
48-02102,27,2,1,0,1,1,3,1,1,450.9,12,8,0.0,0,324,N,2,2,2,2
48-02516,20,1,6,0,1,0,3,1,1,1338.4,N,7,0.0,0,501,N,2,2,2,2
48-02516,26,2,1,0,1,1,3,1,1,1338.4,12,8,50000.0,7,501,N,2,2,2,2
48-02510,13,2,N,0,1,0,8,1,1,3092.4,N,3,N,N,216,N,2,2,2,2
48-02102,5,1,N,1,8,1,3,1,1,450.9,N,2,N,N,357,N,2,2,2,2
48-02515,51,1,4,0,1,0,N,1,2,2134.8,16,10,135000.0,9,501,N,2,2,2,2
48-02102,49,1,1,0,1,1,3,1,1,450.9,15,7,11500.0,3,501,N,2,2,2,1
48-02510,38,2,1,0,6,2,6,1,1,3092.4,13,9,84200.0,8,501,N,2,2,2,2
48-02101,92,2,3,0,1,0,3,1,1,357.4,15,5,71000.0,8,501,N,2,1,2,2
48-02507,56,1,2,0,2,0,N,1,1,3731.1,12,10,160000.0,9,501,N,2,2,2,2
48-02516,15,1,6,0,1,0,7,1,1,1338.4,N,4,0.0,0,333,N,2,2,2,2
48-02515,65,1,6,0,1,0,N,1,2,2134.8,N,5,11100.0,3,91,N,2,2,2,2
48-02101,7,2,N,1,8,2,3,1,1,357.4,N,3,N,N,245,N,1,2,2,2
48-02102,3,2,N,0,1,0,6,1,1,450.9,N,1,N,N,115,N,N,N,2,2
48-02101,62,2,1,0,1,0,2,1,1,357.4,9,9,42000.0,6,501,N,2,2,2,2
48-02515,3,1,N,0,1,2,4,1,1,2134.8,N,1,N,N,257,N,N,N,2,2
48-02510,8,1,N,0,1,2,4,1,1,3092.4,N,3,N,N,27,N,2,2,2,2
48-02102,38,1,1,0,1,2,4,1,1,450.9,16,7,70000.0,8,501,N,2,2,2,2
48-02516,80,2,1,0,1,0,2,1,1,1338.4,N,6,14000.0,3,451,N,2,2,2,2
48-02510,13,2,N,0,1,0,6,1,1,3092.4,N,3,N,N,210,N,2,2,2,2
48-02516,5,1,N,1,1,3,5,1,1,1338.4,N,1,N,N,216,N,2,2,2,2
48-02507,42,1,1,0,2,5,7,1,2,3731.1,7,7,0.0,0,208,N,2,2,2,2
48-02101,56,2,1,1,5,0,3,1,1,357.4,N,5,5800.0,2,228,N,2,1,2,2
48-02510,7,2,N,0,1,0,4,1,1,3092.4,N,2,N,N,453,N,2,2,2,2
48-02102,21,1,6,1,1,0,2,1,1,450.9,3,7,31200.0,5,501,N,2,2,2,2
48-02516,1,1,N,0,2,3,6,1,2,1338.4,N,N,N,N,127,N,N,N,2,2
48-02515,16,2,6,0,1,2,3,1,1,2134.8,N,4,15000.0,3,501,N,2,2,2,2
48-02507,50,2,1,1,1,0,2,1,1,3731.1,4,3,7000.0,2,393,N,2,2,2,2
48-02516,34,2,1,1,1,2,4,1,1,1338.4,2,7,55000.0,7,252,N,2,2,2,2
48-02516,60,1,1,0,1,0,5,1,1,1338.4,6,8,154000.0,9,501,N,2,2,2,2
48-02516,5,1,N,0,1,1,3,1,1,1338.4,N,2,N,N,501,N,2,2,2,2
48-02516,66,2,1,0,1,0,2,1,1,1338.4,11,10,36000.0,6,501,N,2,2,2,2
48-02507,9,2,N,0,1,3,5,1,1,3731.1,N,3,N,N,501,N,2,2,2,2
48-02102,56,2,3,0,1,0,2,1,1,450.9,N,5,1800.0,1,10,N,2,2,2,2
48-02515,29,1,6,0,2,N,N,2,0,2134.8,15,6,20400.0,4,N,N,2,2,2,2
48-02101,23,1,6,0,2,0,6,1,1,357.4,12,7,0.0,0,185,N,2,2,2,2
48-02510,50,1,1,0,1,1,3,1,1,3092.4,7,9,190000.0,9,501,N,2,2,2,2
48-02510,25,1,6,0,1,0,3,1,1,3092.4,6,8,0.0,0,501,N,2,2,2,2
48-02102,68,1,1,0,1,0,2,1,1,450.9,3,5,82000.0,8,501,N,2,2,2,2
48-02102,61,1,1,0,1,0,2,1,1,450.9,11,9,90000.0,8,501,N,2,2,2,2
48-02102,20,2,2,0,1,1,5,1,1,450.9,13,5,10400.0,3,390,N,2,2,2,2
48-02516,48,1,1,0,1,0,4,1,1,1338.4,14,10,130000.0,9,501,N,2,2,2,2
48-02515,29,2,1,0,1,1,3,1,1,2134.8,11,9,8000.0,2,501,N,2,2,2,2
48-02101,67,2,1,0,1,0,3,1,1,357.4,11,9,95600.0,8,501,N,2,2,2,2
48-02516,34,2,1,0,6,1,3,1,2,1338.4,10,9,60000.0,7,501,N,2,2,2,2
48-02516,5,1,N,1,1,3,5,1,1,1338.4,N,2,N,N,427,N,2,2,2,2
48-02510,47,1,1,0,1,1,3,1,1,3092.4,15,7,144020.0,9,501,N,2,2,2,2
48-02516,87,2,1,0,1,0,2,1,1,1338.4,N,5,34600.0,5,464,N,2,2,2,1
48-02510,8,2,N,0,1,2,4,1,1,3092.4,N,3,N,N,501,N,2,2,2,2
48-02101,59,1,1,0,1,0,2,1,1,357.4,N,5,0.0,0,166,N,1,1,2,2
48-02510,56,2,4,0,1,0,N,1,1,3092.4,9,9,111000.0,9,501,N,2,2,2,2
48-02102,41,1,6,0,1,0,3,1,1,450.9,6,9,16500.0,3,501,N,1,2,2,2
48-02510,22,2,6,1,1,0,7,1,1,3092.4,13,9,6000.0,2,426,N,2,2,2,2
48-02515,17,2,6,1,1,0,6,1,1,2134.8,14,4,7200.0,2,501,N,2,2,2,2
48-02507,67,1,1,0,1,0,2,1,1,3731.1,6,9,29900.0,5,449,N,2,2,2,2
48-02515,27,1,1,0,1,0,2,1,1,2134.8,10,9,60000.0,7,501,N,2,2,2,2
48-02515,60,2,1,0,1,0,2,1,1,2134.8,N,9,1700.0,1,501,N,2,2,2,2
48-02101,11,2,N,0,9,1,3,1,2,357.4,N,3,N,N,349,N,2,2,2,2
48-02507,16,1,6,1,1,3,6,1,1,3731.1,N,4,0.0,0,311,N,2,2,2,2
48-02515,30,1,1,0,1,2,4,1,1,2134.8,14,7,35000.0,5,146,N,2,2,2,2
48-02101,37,1,6,0,2,3,6,1,1,357.4,7,9,30000.0,5,443,N,2,2,2,2
48-02510,0,2,N,0,9,1,3,1,2,3092.4,N,N,N,N,501,N,N,N,2,2
48-02515,1,1,N,1,8,3,6,1,2,2134.8,N,N,N,N,187,N,N,N,2,2
48-02101,75,1,1,0,1,0,2,1,1,357.4,N,5,53880.0,7,452,N,2,1,1,2
48-02507,41,1,4,0,1,0,N,1,1,3731.1,10,7,75000.0,8,501,N,2,2,2,2
48-02510,0,1,N,0,1,2,4,1,1,3092.4,N,N,N,N,501,N,N,N,2,2
48-02101,49,1,4,0,1,0,3,1,1,357.4,N,9,13000.0,3,250,1,1,1,2,2
48-02102,56,1,1,0,2,0,2,1,2,450.9,12,9,120000.0,9,501,N,2,2,2,2
48-02101,79,1,4,0,2,0,N,1,1,357.4,N,5,38400.0,6,318,N,2,2,2,2
48-02102,52,1,1,0,1,0,2,1,1,450.9,5,7,125000.0,9,501,N,2,2,2,2
48-02516,7,2,N,2,1,2,4,1,1,1338.4,N,2,N,N,501,N,2,2,2,2
48-02101,14,2,N,0,1,0,7,1,1,357.4,N,3,N,N,44,N,2,2,2,2
48-02516,1,2,N,0,1,0,4,1,1,1338.4,N,N,N,N,304,N,N,N,2,2
48-02101,47,1,1,0,2,0,6,1,1,357.4,12,5,24000.0,4,185,N,2,2,2,2
48-02102,4,2,N,0,1,0,5,1,1,450.9,N,1,N,N,249,N,N,N,2,2
48-02515,62,2,1,0,1,0,2,1,1,2134.8,9,9,483000.0,9,501,N,2,2,2,2
48-02516,64,2,1,0,1,0,2,1,1,1338.4,N,7,42000.0,6,501,N,2,2,2,2
48-02516,35,1,1,0,1,1,4,1,1,1338.4,11,9,17100.0,3,326,N,2,2,2,2
48-02516,7,1,N,0,1,0,2,1,1,1338.4,N,3,N,N,N,N,2,2,2,2
48-02102,72,1,1,0,1,0,2,1,1,450.9,10,11,156920.0,9,501,N,2,2,2,2
48-02507,31,2,1,0,1,1,3,1,1,3731.1,16,7,41500.0,6,435,N,2,2,2,2
48-02516,4,1,N,0,1,1,3,1,2,1338.4,N,2,N,N,501,N,N,N,2,2
48-02516,65,2,1,0,1,0,2,1,1,1338.4,15,6,15600.0,3,279,N,2,2,2,2
48-02102,20,1,6,0,2,0,7,1,1,450.9,N,3,0.0,0,351,N,2,2,2,2
48-02101,26,2,6,0,1,0,4,1,1,357.4,9,10,6000.0,2,501,N,2,2,2,2
48-02507,37,1,1,0,1,0,2,1,2,3731.1,10,9,22800.0,4,347,N,2,2,2,2
48-02515,28,1,1,0,1,0,2,1,1,2134.8,9,10,55500.0,7,501,N,2,2,2,2
48-02101,56,2,4,4,1,0,2,1,1,357.4,9,8,28000.0,5,164,N,2,2,2,2
48-02510,38,2,2,0,2,0,N,1,2,3092.4,9,7,40000.0,6,303,N,2,2,2,2
48-02102,23,1,6,0,1,1,5,1,1,450.9,4,6,45000.0,6,390,N,2,2,2,2
48-02510,60,1,1,0,1,0,2,1,1,3092.4,N,8,27000.0,5,306,N,2,2,2,1
48-02510,92,2,3,0,1,0,3,1,1,3092.4,N,5,13000.0,3,501,N,1,1,2,1
48-02102,46,1,1,0,1,2,5,1,2,450.9,16,9,86000.0,8,378,N,2,2,2,2
48-02515,51,2,4,0,1,0,N,1,2,2134.8,16,9,106000.0,9,501,N,2,2,2,2
48-02507,19,2,6,0,2,0,3,1,1,3731.1,6,7,7400.0,2,501,N,2,2,2,2
48-02507,88,2,3,0,1,0,2,1,2,3731.1,N,8,13200.0,3,109,N,1,1,2,2
48-02515,6,2,N,4,1,2,4,1,2,2134.8,N,1,N,N,321,N,2,2,2,2
48-02102,54,2,1,0,1,0,2,1,1,450.9,9,5,40000.0,6,501,N,2,2,2,2
48-02102,50,2,4,0,1,0,2,1,2,450.9,6,7,37000.0,6,334,N,2,2,2,2
48-02102,32,2,6,0,1,0,4,1,1,450.9,14,5,30000.0,5,501,N,2,2,2,2
48-02102,74,2,1,0,1,0,2,1,1,450.9,10,9,7000.0,2,260,N,2,2,2,2
48-02510,57,1,1,0,1,0,2,1,1,3092.4,1,5,266500.0,9,501,N,2,2,2,2
48-02507,46,2,1,0,1,0,2,1,1,3731.1,N,8,302000.0,9,501,N,2,1,2,2
48-02507,67,2,1,0,1,0,2,1,1,3731.1,N,5,9000.0,2,386,N,2,2,2,2
48-02101,36,1,1,1,1,4,7,1,1,357.4,12,11,483000.0,9,501,N,2,2,2,2
48-02102,83,1,3,0,1,0,3,1,1,450.9,N,5,16000.0,3,397,N,2,2,2,2
48-02507,47,1,1,0,1,1,3,1,1,3731.1,14,5,45000.0,6,418,N,2,2,2,2
48-02510,59,1,1,0,1,0,2,1,1,3092.4,6,10,75000.0,8,445,N,2,2,2,2
48-02507,49,2,1,0,6,0,3,1,1,3731.1,8,8,0.0,0,501,N,2,2,2,2
48-02507,18,2,6,0,9,0,3,1,1,3731.1,N,4,0.0,0,501,N,2,2,2,2
48-02507,43,1,1,0,1,1,4,1,1,3731.1,10,7,68090.0,8,491,N,2,2,2,2
48-02101,57,1,4,1,9,0,N,1,1,357.4,0,3,50000.0,7,379,N,2,2,2,2
48-02102,28,1,6,0,1,0,N,1,1,450.9,1,9,62000.0,7,472,N,2,2,2,2
48-02516,14,2,N,1,1,11,13,1,1,1338.4,N,3,N,N,203,N,2,2,2,2
48-02101,6,2,N,0,1,2,4,1,1,357.4,N,2,N,N,501,N,2,2,2,2
48-02101,63,2,1,0,1,0,2,1,1,357.4,2,8,61700.0,7,501,2,2,2,2,2
48-02507,24,2,6,0,9,0,2,1,1,3731.1,14,7,2400.0,1,303,N,2,2,2,2
48-02102,56,1,1,0,1,0,2,1,1,450.9,6,5,43100.0,6,315,N,2,2,2,2
48-02101,6,2,N,0,1,3,5,1,2,357.4,N,2,N,N,501,N,2,2,2,2
48-02101,50,2,1,0,1,2,4,1,1,357.4,11,6,30000.0,5,501,N,2,2,2,2
48-02515,30,2,2,0,2,N,N,2,0,2134.8,6,6,17600.0,4,N,N,1,2,2,2
48-02507,16,1,6,0,1,4,6,1,1,3731.1,6,4,460.0,1,275,N,2,2,1,1
48-02516,10,2,N,0,1,2,3,1,1,1338.4,N,3,N,N,0,N,2,2,2,2
48-02516,3,2,N,0,1,1,3,1,1,1338.4,N,2,N,N,501,N,N,N,2,2
48-02510,78,1,1,0,1,0,2,1,1,3092.4,N,9,176000.0,9,501,N,2,1,2,1
48-02507,45,2,5,0,2,0,N,1,2,3731.1,12,5,43000.0,6,324,N,2,2,2,2
48-02101,11,2,N,0,1,2,5,1,1,357.4,N,3,N,N,198,N,2,2,2,2
48-02515,62,1,6,1,9,N,N,2,0,2134.8,N,5,12100.0,3,N,N,2,1,2,2
48-02102,23,2,1,0,1,0,2,1,1,450.9,9,5,32000.0,5,501,N,2,2,2,2
48-02102,34,2,6,0,1,1,2,1,2,450.9,12,7,22000.0,4,127,N,2,2,2,2
48-02515,81,2,4,0,1,0,N,1,1,2134.8,N,5,38000.0,6,314,N,2,1,2,2
48-02510,75,1,4,0,1,N,N,2,0,3092.4,N,11,8600.0,2,N,N,1,1,2,2
48-02516,29,2,1,0,1,0,2,1,2,1338.4,14,8,38000.0,6,496,N,2,2,2,2
48-02516,15,1,6,1,1,3,5,1,1,1338.4,N,4,0.0,0,141,N,2,2,2,2
48-02515,67,2,3,0,2,0,N,1,1,2134.8,N,7,17000.0,3,138,N,2,2,2,2
48-02510,44,2,1,0,1,4,6,1,1,3092.4,11,9,1000.0,1,224,N,2,2,2,2
48-02101,12,1,N,0,1,3,5,1,1,357.4,N,3,N,N,232,N,2,2,2,2
