AGEP,SEX,MSP,RAC1P,PINCP_DECILE,HOUSING_TYPE,OWN_RENT,DVET,DEYE,EDU
86,1,3,2,0,1,1,N,2,5
63,1,1,1,4,1,1,N,2,1
47,2,1,6,1,1,2,N,2,9
65,1,4,2,4,1,2,N,2,8
62,1,6,6,4,1,1,N,2,7
76,2,6,2,2,1,2,N,2,9
69,2,6,2,0,1,1,N,2,5
27,1,6,1,4,1,2,N,2,12
71,2,6,6,6,1,2,N,2,1
6,1,N,1,N,1,2,N,2,3
64,2,4,1,9,1,1,N,2,10
33,1,1,1,9,1,1,N,2,10
72,2,6,2,0,1,2,N,2,7
57,1,6,1,6,1,2,N,2,4
17,1,6,1,0,1,2,N,2,5
61,2,2,3,2,1,1,N,2,12
34,1,6,2,2,1,1,N,2,11
56,1,1,1,8,1,1,N,2,10
33,1,6,2,5,1,2,N,2,4
2,2,N,8,N,1,2,N,2,N
61,1,2,1,1,1,2,N,2,4
60,2,1,1,3,1,1,N,2,6
37,2,6,2,5,3,0,N,2,8
12,2,N,1,N,1,2,N,2,3
27,2,2,1,3,1,1,N,2,5
43,2,1,1,4,1,2,N,2,10
54,2,1,1,7,1,1,N,2,8
37,1,1,1,8,1,2,N,2,11
67,2,6,8,3,1,2,N,2,9
82,2,1,1,5,1,1,N,2,7
66,1,1,1,3,1,1,N,2,7
27,1,6,1,4,1,1,N,2,5
18,1,6,1,3,3,0,N,2,5
87,2,1,8,7,1,2,N,2,10
48,1,1,2,8,1,2,N,2,9
9,1,N,1,N,1,1,N,2,3
29,1,6,1,1,1,1,N,2,7
51,2,1,6,5,1,1,N,2,5
60,2,1,1,9,1,1,N,2,8
76,1,1,1,8,1,1,N,2,7
62,2,4,1,9,1,1,N,2,9
68,2,6,2,2,1,2,N,1,5
62,1,1,1,8,1,1,N,1,9
13,2,6,8,8,1,2,N,2,3
71,1,1,1,0,1,1,N,2,5
51,1,6,2,8,1,1,N,2,8
35,1,6,9,0,1,1,N,2,9
86,2,6,3,4,1,2,N,2,5
47,2,4,1,4,1,1,N,2,8
71,2,6,2,4,1,1,N,2,7
63,2,4,6,3,1,1,N,2,10
33,2,4,1,7,1,2,N,2,7
68,2,6,2,2,2,0,N,2,7
54,1,1,1,9,1,1,N,2,7
62,2,4,1,9,1,1,N,2,7
55,2,1,6,8,1,1,N,2,10
42,2,1,2,8,1,1,N,2,10
81,2,1,1,2,1,1,N,2,7
1,2,N,1,N,1,1,N,2,1
67,1,1,1,4,1,2,N,2,9
2,2,N,1,N,1,2,N,2,2
31,2,1,1,7,1,1,N,2,8
73,2,6,1,2,1,2,N,2,10
14,1,N,2,N,1,2,N,2,3
79,1,3,1,3,1,1,N,2,7
17,1,6,1,0,1,2,N,2,5
75,2,3,1,2,1,2,N,2,8
55,1,6,1,2,1,2,N,2,5
9,1,N,9,N,1,2,N,2,3
34,1,6,2,0,2,0,N,1,4
2,2,N,2,N,1,1,N,2,1
68,2,1,2,6,1,1,N,2,7
27,2,6,1,7,1,1,N,2,8
47,1,1,1,0,1,1,N,2,11
86,2,5,2,0,1,0,N,1,4
35,2,1,1,7,1,2,N,2,9
22,2,6,8,6,1,2,N,2,9
4,2,N,1,N,1,1,N,2,2
78,1,6,1,3,1,0,N,2,5
27,1,6,1,6,1,1,N,2,7
54,2,6,1,0,1,2,N,2,7
60,1,1,1,9,1,1,N,2,9
8,2,N,5,N,1,1,N,2,3
30,1,6,1,8,1,2,N,2,9
60,2,6,1,0,1,1,N,2,8
9,2,N,1,N,1,1,N,2,3
7,1,N,1,N,1,1,N,2,3
70,1,6,2,6,1,1,N,2,4
5,1,N,1,N,1,1,N,2,2
0,2,N,6,N,1,2,N,2,N
47,1,1,2,2,1,2,N,2,7
61,2,1,3,0,1,2,N,2,7
76,1,3,2,2,1,1,N,2,8
35,2,6,1,5,1,1,N,2,7
27,1,6,2,0,1,2,N,2,7
23,2,6,2,0,1,0,N,2,7
27,1,6,1,8,1,2,N,2,9
0,2,N,1,N,1,1,N,2,N
88,2,1,7,8,1,1,N,2,9
55,1,6,1,3,1,1,N,2,1
93,1,5,1,0,1,1,N,1,4
37,2,1,1,7,1,1,N,2,5
59,1,6,1,2,1,2,N,2,7
17,1,6,1,0,1,1,N,2,4
57,2,1,6,8,1,1,N,2,9
44,1,6,1,1,1,1,N,2,4
51,1,1,1,8,1,1,N,2,10
73,1,4,1,5,1,1,N,2,8
38,1,6,2,4,1,2,N,2,9
51,2,6,2,2,1,2,N,2,4
25,2,6,2,4,1,1,N,2,7
19,2,6,1,1,1,2,N,2,7
16,2,6,2,0,3,0,N,2,7
32,2,6,2,3,1,1,N,2,7
35,2,1,1,1,1,1,N,2,10
36,1,4,1,6,1,1,N,2,7
53,2,4,6,9,1,1,N,2,7
38,2,1,6,9,1,1,N,2,9
66,2,1,1,4,1,1,N,2,12
81,2,3,1,0,1,1,N,2,9
73,1,3,1,8,1,1,N,2,7
34,2,1,1,1,1,1,N,2,7
5,1,N,1,N,1,1,N,2,2
0,2,N,1,9,1,1,N,2,N
61,1,6,3,4,1,2,N,2,5
26,2,6,2,1,1,2,N,2,7
48,1,1,2,0,1,2,N,2,4
14,1,N,1,N,1,2,N,1,3
70,2,3,1,9,1,1,N,2,8
24,2,6,1,8,1,1,N,2,7
35,2,1,2,4,1,2,N,2,4
61,2,6,2,2,1,1,N,2,7
42,2,6,1,0,1,2,N,2,5
84,2,3,1,1,1,1,N,2,8
66,2,6,1,6,1,2,N,2,9
33,2,4,1,8,1,1,N,2,10
65,2,1,1,8,1,1,N,2,9
27,1,6,1,8,1,2,N,2,9
34,2,1,1,9,1,1,N,2,9
26,2,6,2,7,1,1,N,2,10
60,1,1,1,0,1,2,N,2,5
1,2,N,1,N,1,1,N,2,N
79,2,1,1,8,1,1,N,2,4
10,2,N,6,N,1,1,N,2,3
17,1,6,1,0,1,1,N,2,4
64,2,4,1,7,1,1,N,2,8
46,2,5,1,4,1,1,N,2,5
79,2,1,1,9,1,1,N,2,10
65,1,1,2,4,1,2,N,2,5
0,2,N,6,N,1,1,N,2,N
25,2,6,2,3,1,1,N,2,9
32,1,1,1,9,1,1,N,2,12
26,1,6,1,1,1,2,N,2,8
1,1,N,9,N,1,2,N,2,N
68,2,4,2,6,1,2,N,2,5
45,2,6,1,3,1,2,N,2,9
55,2,1,1,3,1,1,N,2,8
10,1,N,1,N,1,2,N,2,3
33,1,6,1,9,1,2,N,2,7
8,2,N,1,N,1,2,N,2,2
22,1,6,2,0,1,1,4,2,7
38,1,6,8,0,1,2,N,1,10
66,1,1,1,1,1,1,N,2,5
7,2,N,2,N,1,1,N,2,3
70,1,4,1,0,1,1,N,2,8
26,2,6,1,8,1,2,N,2,5
31,2,5,2,6,1,2,N,2,9
71,2,1,8,6,1,2,N,2,5
52,2,1,2,9,1,1,N,2,8
16,2,6,1,0,1,1,N,2,4
10,2,N,3,N,1,2,N,2,3
25,2,6,9,7,1,2,N,2,6
61,2,6,8,0,1,1,N,2,4
14,1,N,9,N,1,2,N,1,3
37,1,1,1,7,1,1,N,2,9
35,1,1,1,6,1,1,N,2,9
65,1,4,1,6,1,2,N,2,5
49,2,1,1,6,1,1,N,2,7
51,1,1,9,8,1,1,N,2,7
35,1,6,1,8,1,2,N,2,10
63,1,4,3,0,1,2,N,2,7
60,2,6,2,4,1,1,N,1,7
28,2,6,6,2,1,2,N,2,7
22,2,6,1,7,1,1,N,2,7
33,1,1,1,9,1,1,N,2,10
40,1,1,1,6,1,2,N,2,7
74,2,3,1,9,1,1,N,2,9
5,1,N,1,N,1,1,N,2,2
12,2,N,1,N,1,2,N,2,3
45,1,6,2,2,1,2,N,2,4
38,2,6,2,2,1,2,N,2,5
66,2,1,1,9,1,1,N,2,12
47,1,1,1,0,1,1,N,2,6
8,2,N,1,N,1,2,N,2,3
81,2,3,1,6,1,0,N,2,5
5,2,N,1,N,1,2,N,2,2
32,1,6,4,6,3,0,N,2,6
43,1,6,2,7,1,1,N,2,9
27,1,6,2,1,2,0,N,2,4
35,1,5,2,3,1,1,N,2,5
71,2,1,2,3,1,1,N,2,8
75,1,4,2,2,1,2,N,2,5
94,2,1,2,6,1,1,N,2,7
53,2,1,1,9,1,1,N,2,9
18,2,6,2,0,3,0,N,2,7
56,2,1,3,1,1,1,N,2,5
77,2,2,2,5,1,1,N,2,4
34,2,6,9,2,1,2,N,2,5
11,2,N,8,N,1,1,N,2,3
70,2,1,8,0,1,1,N,2,5
39,1,1,1,7,1,1,N,2,10
32,2,6,2,0,1,1,N,2,4
11,1,N,6,N,1,2,N,2,3
60,2,1,1,3,1,1,N,2,5
18,1,6,2,1,3,0,N,2,5
0,2,N,1,N,1,1,N,2,1
31,2,6,6,1,1,1,N,2,10
69,1,4,1,5,1,1,N,2,7
0,1,N,1,N,1,1,N,2,N
37,2,6,6,6,1,2,N,2,5
47,1,4,9,9,1,1,N,2,10
48,1,1,1,8,1,1,N,2,8
54,1,1,6,6,1,1,N,2,9
49,2,4,2,0,1,2,N,2,7
66,1,1,1,2,1,1,N,2,4
76,1,1,6,9,1,2,N,2,9
71,1,3,1,7,1,2,N,2,9
30,2,1,6,9,1,1,N,2,9
5,2,N,2,N,1,1,N,2,2
64,2,1,1,8,1,2,N,2,9
57,2,6,2,2,3,0,N,2,5
53,1,4,1,9,1,2,N,2,10
49,1,1,1,8,1,1,N,2,5
77,2,1,6,0,1,1,N,2,3
72,2,4,1,9,1,1,N,2,6
8,1,N,2,N,1,2,N,2,3
15,2,6,9,1,1,1,N,2,4
35,1,2,2,4,1,1,N,2,7
45,2,1,1,9,1,1,N,2,9
65,2,6,1,0,1,1,N,2,12
43,1,1,1,9,1,1,N,2,5
66,2,1,1,4,1,1,N,2,5
33,2,1,8,8,1,2,N,2,10
42,1,6,2,5,1,2,N,2,4
37,2,6,1,0,1,1,N,2,9
61,2,4,1,4,1,1,N,2,11
30,2,6,1,6,1,2,N,2,4
59,2,1,3,3,1,1,N,2,5
59,2,1,6,9,1,1,N,2,9
7,2,N,1,N,1,1,N,2,3
50,2,4,1,1,1,1,N,2,10
10,2,N,2,9,1,2,N,2,3
24,2,6,2,8,1,2,N,2,9
59,1,6,2,4,1,2,N,2,4
5,1,N,1,N,1,1,N,2,2
53,2,1,6,0,1,1,N,2,7
81,2,4,1,3,1,1,N,2,5
39,2,1,1,5,1,1,N,2,10
21,2,1,2,3,1,2,N,2,5
50,1,1,1,7,1,1,N,2,7
53,1,3,1,9,1,2,N,2,8
28,2,6,1,6,1,1,N,2,9
11,1,N,3,N,1,1,N,2,3
38,2,1,2,9,1,2,N,2,9
5,2,N,1,N,1,1,N,2,3
75,2,3,1,8,1,1,N,2,7
27,2,6,1,7,1,1,N,2,7
79,2,3,2,2,1,1,N,2,5
35,2,6,1,1,1,2,N,2,7
51,1,4,2,5,1,2,4,2,5
49,2,1,1,6,1,1,N,2,10
53,2,1,6,8,1,1,N,2,5
62,1,1,3,6,1,1,N,2,5
25,2,6,1,3,1,2,N,2,7
50,1,6,2,8,1,2,N,2,7
70,2,4,2,8,1,2,N,2,9
49,1,1,1,3,1,1,N,2,8
31,2,6,1,6,1,2,N,2,4
33,2,6,8,1,1,2,N,2,10
71,2,4,3,1,1,1,N,2,10
56,2,1,2,8,1,1,N,2,8
49,2,4,3,6,1,2,N,2,3
22,2,6,3,3,1,1,N,2,5
3,2,N,1,N,1,1,N,2,1
59,2,4,2,3,1,1,N,2,10
50,2,1,1,9,1,1,N,2,10
75,1,1,2,7,1,1,N,2,6
12,1,N,1,N,1,1,N,2,3
30,2,1,1,6,1,2,N,2,7
64,2,1,1,7,1,2,N,2,7
16,1,6,2,0,3,0,N,2,7
23,1,6,1,7,1,1,N,2,6
2,1,N,9,N,1,2,N,2,N
27,1,1,1,8,1,1,N,2,9
59,2,1,6,6,1,1,N,2,5
72,1,1,1,7,1,1,N,2,9
5,2,N,1,N,1,1,N,2,2
54,1,1,1,5,1,1,N,2,10
49,1,1,1,2,1,2,N,2,5
73,2,6,2,5,1,1,N,2,5
20,1,6,1,1,3,0,N,2,7
64,2,3,1,3,1,1,N,2,5
59,1,6,2,6,3,0,N,2,5
87,1,3,1,4,1,1,N,2,4
48,2,1,2,3,1,2,N,2,10
18,1,6,6,1,1,2,N,2,4
51,2,4,1,3,1,1,N,2,5
32,2,6,9,7,1,2,N,2,9
10,2,N,6,N,1,1,N,2,3
55,1,5,8,8,1,1,N,2,10
5,1,N,2,N,1,1,N,2,2
29,2,6,2,4,1,2,N,2,1
42,2,1,1,1,1,2,N,2,5
41,2,4,6,9,1,1,N,2,9
32,1,6,2,2,1,1,N,2,7
70,1,1,2,6,1,1,N,2,7
38,1,1,1,6,1,1,N,2,5
46,2,6,2,3,1,2,N,2,5
36,2,6,2,9,1,2,N,2,9
64,2,1,1,8,1,1,N,2,10
44,2,4,1,9,1,2,N,2,8
20,1,6,1,1,1,1,N,2,7
27,1,6,6,7,1,1,N,2,9
54,1,4,2,6,1,1,N,2,8
51,2,1,1,7,1,1,4,2,8
66,1,1,1,2,1,1,N,2,8
48,1,1,1,6,1,1,N,2,9
12,1,N,2,N,1,2,N,2,3
76,1,1,1,9,1,1,N,2,9
28,2,1,2,4,1,2,N,2,9
61,2,1,2,2,1,1,N,2,7
16,1,6,2,1,3,0,N,2,5
55,1,1,1,5,1,2,N,2,10
34,2,4,1,8,1,1,N,2,5
37,1,1,1,9,1,1,N,2,10
37,2,4,1,8,1,2,N,2,9
50,2,6,2,4,1,2,N,2,7
60,2,4,6,6,1,1,N,2,9
67,1,4,2,8,1,2,N,2,8
65,2,3,2,2,1,2,N,2,5
88,2,4,1,3,1,1,N,1,7
41,2,1,1,7,1,1,N,2,10
49,2,6,6,0,1,2,N,2,9
51,1,1,1,4,1,1,N,2,7
1,2,N,1,N,1,2,N,2,N
23,2,6,9,6,1,2,N,2,4
10,2,N,1,N,1,1,N,2,3
10,2,N,2,N,1,2,N,2,3
92,2,4,2,0,1,2,N,2,4
57,1,6,2,4,1,1,N,2,5
48,1,4,2,8,1,2,N,2,5
75,2,1,2,5,1,1,N,2,7
0,2,N,1,N,1,2,N,2,1
32,1,6,1,8,1,1,N,2,8
44,2,1,1,4,1,1,N,2,5
37,2,6,1,9,1,2,N,2,10
12,1,N,3,N,1,1,N,1,3
38,2,4,1,2,1,2,N,2,10
47,2,6,1,6,1,1,N,2,11
48,1,1,1,9,1,2,N,2,10
59,2,6,2,2,1,1,N,2,9
6,2,N,9,N,1,2,N,2,1
71,2,6,2,5,1,2,N,2,5
61,2,6,2,3,1,1,N,2,7
10,2,N,1,N,1,2,N,2,3
82,2,4,2,6,1,1,N,2,10
56,2,1,6,1,1,1,N,2,7
37,2,5,1,4,1,2,N,2,5
55,2,1,2,5,1,1,N,2,5
3,1,N,1,N,1,1,N,2,2
18,2,6,2,2,3,0,N,2,7
62,2,2,3,3,1,1,N,2,9
44,2,1,1,5,1,1,N,2,7
42,1,6,2,5,1,2,N,2,12
72,1,1,2,4,1,1,N,2,10
16,2,6,2,0,1,2,N,2,7
59,2,6,1,4,1,1,N,2,9
32,1,6,1,6,1,2,N,2,5
64,2,4,2,2,3,0,N,2,7
59,2,1,1,4,1,1,N,2,6
49,1,1,1,8,1,1,N,2,10
8,1,N,1,N,1,1,N,2,3
20,1,6,1,0,1,2,N,2,7
76,2,3,1,8,1,1,2,2,9
38,1,4,6,2,1,2,N,2,4
0,2,N,1,N,1,2,N,2,N
50,1,4,2,4,1,1,N,2,5
53,1,4,1,6,1,1,N,2,7
57,2,1,9,9,1,1,N,2,10
80,1,1,1,7,1,1,N,2,12
28,2,6,2,6,1,2,N,2,5
16,2,6,1,0,1,2,N,2,4
0,2,N,2,N,1,2,N,2,N
20,1,6,2,5,1,2,N,2,5
14,1,N,1,N,1,1,N,2,3
66,2,1,1,3,1,2,N,2,9
10,1,N,2,N,1,1,N,2,3
43,1,6,1,7,1,1,N,2,8
20,1,6,1,4,1,1,N,2,7
8,2,N,3,N,1,1,N,2,3
23,1,6,1,3,1,2,N,2,7
42,2,1,1,4,1,1,N,2,12
64,2,4,1,8,1,2,N,2,10
66,1,N,1,9,1,1,N,2,5
45,1,6,1,8,1,1,N,2,10
76,1,4,2,1,1,1,N,2,7
54,1,4,8,3,1,1,N,2,5
11,2,N,1,N,1,2,N,2,3
31,2,6,1,5,1,1,N,2,7
37,1,6,1,2,1,2,N,2,8
60,1,5,2,2,1,1,N,2,7
52,1,4,1,8,1,2,N,2,N
9,2,N,1,N,1,1,N,2,3
45,2,6,2,2,1,1,N,2,9
55,1,1,6,9,1,2,N,2,9
48,1,6,2,0,2,0,N,2,4
55,1,1,1,7,1,2,N,2,6
53,2,1,1,7,1,1,N,1,7
54,2,6,2,6,1,1,N,2,8
18,2,6,2,0,3,0,N,2,5
9,2,N,1,N,1,2,N,2,3
2,2,N,2,N,1,1,N,2,N
13,2,6,6,1,1,1,N,2,4
59,2,6,1,2,1,1,N,2,1
59,2,2,2,8,1,2,N,2,12
56,1,6,2,3,3,0,N,2,7
19,1,6,1,0,1,1,N,2,5
80,2,1,1,7,1,1,N,2,7
42,2,6,2,2,1,1,N,2,5
8,1,N,1,N,1,1,N,2,3
7,1,N,1,N,1,1,N,2,3
66,1,4,2,3,1,1,N,2,7
31,2,6,9,3,1,2,N,2,10
16,2,6,1,0,3,0,N,2,5
66,1,1,6,3,1,1,N,2,5
12,2,N,1,N,1,1,N,2,3
57,1,1,1,7,1,1,N,2,5
71,2,1,2,2,1,2,N,2,5
57,1,2,2,1,3,0,N,2,7
63,2,2,2,2,1,1,N,2,7
38,2,1,2,8,1,2,N,2,10
1,1,N,2,N,1,1,N,2,N
90,1,4,2,2,1,1,N,2,8
30,2,6,2,2,1,1,N,2,4
40,2,1,6,9,1,1,N,2,10
65,1,4,1,2,1,1,N,2,9
53,2,1,1,8,1,1,N,2,9
87,2,3,2,4,1,1,N,2,9
67,2,6,3,6,1,1,N,2,9
75,1,1,1,9,1,1,N,2,10
42,2,6,2,4,1,2,N,2,7
11,1,N,6,N,1,1,N,2,3
5,1,N,2,N,1,1,N,2,2
38,2,6,1,5,1,2,N,2,9
62,2,1,6,9,1,1,N,2,10
55,2,4,2,5,1,2,N,2,8
22,2,6,3,3,3,0,N,2,5
40,2,6,2,2,1,2,N,2,4
56,2,4,1,9,1,1,N,2,11
43,2,1,1,9,1,1,N,2,10
8,2,N,1,N,1,1,N,2,3
36,1,6,6,7,1,2,N,2,10
31,2,6,1,6,1,2,N,2,7
13,2,N,1,N,1,2,N,2,4
18,2,6,1,2,1,2,N,2,7
65,2,1,2,3,1,1,N,1,9
62,1,6,2,0,1,1,N,2,7
0,1,N,2,N,1,2,5,2,N
72,2,1,1,7,1,1,N,2,9
56,2,1,1,5,1,1,N,2,8
17,2,6,3,0,1,1,N,2,4
36,1,4,1,9,1,1,N,2,9
27,2,6,6,9,1,2,N,2,9
9,1,N,9,N,1,2,N,2,3
11,2,N,1,N,1,1,N,2,3
0,2,N,6,N,1,1,N,2,1
70,2,1,1,3,1,2,N,2,9
18,1,6,3,4,1,2,N,2,5
31,1,6,1,7,1,2,N,2,8
33,2,6,2,7,1,2,N,2,10
28,2,6,1,4,1,1,N,2,7
48,2,4,1,6,1,1,N,2,9
21,2,6,1,2,1,1,N,2,9
0,1,N,2,N,1,1,N,2,N
59,2,4,2,3,1,1,N,2,4
74,1,4,8,2,1,1,N,2,7
67,1,1,1,9,1,1,N,2,8
40,2,6,2,8,1,1,N,2,9
57,1,4,1,1,1,1,N,2,10
4,2,N,2,N,1,1,N,2,2
37,1,1,1,8,1,1,N,2,12
22,2,6,9,2,1,2,N,2,9
70,2,1,4,6,1,1,N,2,10
45,1,6,1,7,1,1,N,2,10
34,2,1,1,0,1,2,N,2,4
1,1,N,2,N,1,2,N,2,N
5,1,N,1,N,1,1,N,2,1
41,1,1,1,9,1,1,N,2,11
19,2,6,8,2,1,2,N,2,7
28,1,6,1,0,1,1,N,2,7
42,2,1,1,7,1,1,N,2,7
18,2,6,3,2,1,2,N,2,7
4,2,N,8,N,1,2,N,2,2
72,1,6,1,6,1,1,N,2,12
42,1,1,1,8,1,2,N,2,9
57,2,4,2,4,2,0,N,2,7
49,2,1,8,8,1,1,N,2,5
31,1,6,1,9,1,1,N,2,9
0,1,N,2,N,1,1,N,2,N
84,2,1,7,0,1,1,N,2,11
53,2,6,1,7,1,2,N,2,7
3,1,N,3,N,1,1,N,2,4
1,2,N,6,N,1,2,N,2,N
51,2,1,1,4,1,2,N,2,10
73,2,1,2,6,1,1,N,2,6
20,1,6,2,1,3,0,N,2,7
48,2,1,6,8,1,2,N,2,12
9,2,N,1,N,1,1,N,2,3
27,1,6,1,9,1,1,N,2,9
67,2,1,6,5,1,2,N,2,7
10,1,N,1,N,1,1,N,2,3
64,1,6,1,2,1,2,N,2,7
69,2,1,2,4,1,1,N,2,6
65,2,3,1,8,1,1,N,2,7
46,1,4,2,4,1,1,N,2,5
54,1,6,2,0,1,1,N,2,6
70,1,1,2,8,1,2,N,2,11
49,2,1,1,0,1,1,N,2,6
34,2,4,6,5,1,2,N,2,6
1,2,N,9,N,1,2,N,2,1
57,2,1,9,8,1,2,N,2,7
4,1,N,2,N,1,2,N,2,2
10,2,N,6,N,1,2,N,2,3
53,1,6,2,4,1,2,N,2,7
40,2,6,1,4,1,2,N,2,5
48,1,1,1,9,1,1,N,2,10
54,2,1,1,5,1,1,N,2,9
68,2,4,1,4,1,1,N,2,8
67,2,1,2,6,1,2,N,2,9
27,1,6,2,4,1,2,N,2,9
6,2,N,2,N,1,1,N,2,3
35,2,1,2,6,1,1,N,2,5
51,2,6,3,2,1,1,N,2,5
31,1,6,1,1,1,2,N,2,5
36,2,6,1,4,1,2,N,2,7
78,1,1,2,6,1,1,N,2,5
15,1,6,1,3,1,1,N,2,4
64,2,4,2,0,1,2,N,2,8
63,1,4,1,2,1,1,N,2,5
38,2,4,1,1,1,2,N,2,4
54,1,6,1,1,1,1,N,2,6
54,2,6,2,8,1,1,N,2,10
8,2,N,8,N,1,1,N,2,3
61,2,4,2,5,1,2,2,2,5
20,1,6,1,1,1,1,N,2,5
63,2,4,2,5,1,2,N,2,7
57,1,1,1,3,1,1,N,2,7
43,2,4,6,7,1,1,N,2,10
19,1,6,2,1,3,0,N,2,7
0,2,N,2,N,1,1,N,2,N
68,1,3,1,8,1,1,N,2,8
36,1,1,1,8,1,1,N,2,5
66,1,1,1,2,1,1,N,2,8
49,2,4,1,9,1,1,N,2,9
19,1,6,2,0,1,2,N,2,7
3,2,N,1,N,1,2,N,2,2
5,2,N,1,N,1,2,N,2,3
20,2,6,9,4,3,0,N,2,7
43,2,1,1,9,1,2,N,2,9
9,2,N,3,N,1,1,N,2,3
27,2,6,6,5,1,2,N,2,9
15,1,6,2,0,1,2,N,2,4
76,2,1,1,9,1,1,N,2,9
8,1,N,2,N,1,2,N,2,3
75,2,5,2,2,1,1,N,2,7
5,2,N,1,N,1,1,N,2,1
4,1,N,1,N,1,1,N,2,2
45,1,1,1,7,1,1,N,2,9
55,2,6,1,6,1,2,N,2,6
54,2,1,6,3,1,1,N,2,5
8,1,N,1,N,1,1,N,2,3
31,2,2,1,7,1,1,N,2,10
56,2,2,2,3,1,1,N,2,5
65,1,4,1,9,1,2,N,2,10
37,1,6,3,7,1,2,N,2,12
84,2,1,2,8,1,1,N,2,7
1,1,N,6,N,1,1,N,2,N
53,2,1,2,6,1,1,N,2,7
39,1,6,1,3,1,2,N,2,4
59,2,1,6,0,1,1,N,2,7
2,2,N,9,N,1,1,N,2,N
16,1,6,2,0,1,2,N,2,4
64,1,4,1,5,1,2,N,2,7
32,2,6,2,3,1,2,N,2,9
51,2,1,6,9,1,1,N,2,10
56,2,1,6,8,1,1,N,2,5
42,1,1,1,9,1,1,N,2,9
49,1,1,1,6,1,1,N,2,5
34,2,1,1,6,1,2,N,2,10
4,2,N,1,N,1,1,N,2,2
3,2,N,2,N,1,1,N,2,1
16,1,6,2,0,3,0,N,2,7
70,1,6,8,6,1,1,N,2,5
75,2,3,8,5,1,2,2,2,5
33,2,6,8,2,1,1,N,2,5
42,1,1,2,7,1,2,N,2,9
0,2,N,1,N,1,1,N,2,1
61,2,4,2,8,1,2,N,2,1
54,2,1,1,8,1,1,N,2,5
69,2,1,2,0,1,2,N,2,4
22,1,1,1,1,1,2,N,2,7
22,2,5,8,1,1,2,N,2,9
0,1,N,6,N,1,1,N,2,N
54,1,6,9,9,1,2,N,2,9
44,2,4,1,4,1,2,N,2,5
18,2,6,6,1,3,0,N,2,7
37,2,6,1,3,1,1,N,2,5
40,1,6,1,4,1,2,N,2,8
78,1,1,2,3,1,1,N,2,6
70,2,1,2,4,1,1,N,2,N
9,1,N,2,N,1,1,N,2,3
17,2,6,6,1,1,2,N,2,5
12,2,N,1,N,1,1,N,2,3
74,1,3,2,6,1,1,N,2,7
16,2,6,1,1,3,0,N,2,4
8,1,N,1,N,1,2,N,2,3
24,1,1,1,9,1,2,N,2,9
49,1,6,1,7,1,1,N,2,5
27,1,1,2,4,1,1,N,2,7
52,2,6,1,7,1,1,N,2,5
36,2,4,1,1,1,2,N,2,6
54,1,2,1,7,1,1,N,2,8
81,2,3,3,0,1,1,N,2,4
48,2,1,2,5,1,1,N,2,5
36,1,1,3,9,1,1,N,2,12
57,1,1,2,8,1,1,N,2,8
69,2,1,1,7,1,1,N,2,8
78,2,6,2,4,1,2,N,2,5
43,2,4,2,0,1,2,N,2,8
29,1,1,8,7,1,2,N,2,9
57,2,1,6,9,1,1,N,2,10
59,2,1,1,4,1,1,N,2,5
2,2,N,1,N,1,1,N,2,N
4,2,N,1,N,1,2,N,2,2
90,2,1,2,4,1,1,N,2,7
62,1,1,6,9,1,1,N,2,10
48,2,6,9,7,1,2,N,2,3
46,2,1,8,5,1,1,N,2,9
49,2,4,2,8,1,2,N,2,8
40,2,1,1,9,1,1,N,2,9
82,2,3,1,3,1,0,N,2,5
16,2,6,8,0,1,2,N,2,4
59,1,4,1,3,1,1,N,2,8
19,2,6,1,0,1,1,N,2,7
16,2,6,2,0,1,2,N,2,4
47,2,4,1,2,1,1,N,1,7
62,1,1,1,7,1,1,N,2,9
0,1,N,1,N,1,2,N,2,N
30,2,2,1,1,1,2,N,2,9
12,1,N,2,N,1,2,N,2,N
6,1,N,1,N,1,1,N,2,3
50,2,1,6,2,1,2,N,2,9
37,1,6,2,0,2,0,N,2,4
20,2,6,1,0,1,2,N,2,5
14,2,N,2,N,1,1,N,2,3
47,2,5,1,9,1,1,N,2,10
66,1,2,2,2,1,2,N,2,7
37,2,4,1,4,1,1,N,2,5
33,1,1,1,3,1,1,N,2,5
37,2,3,1,8,1,1,N,2,4
43,1,6,1,1,1,1,N,2,4
22,1,6,2,6,1,2,N,2,5
36,2,6,1,6,1,2,N,2,9
61,1,4,1,2,1,1,N,2,9
91,2,3,2,0,1,1,N,1,4
68,2,1,1,7,1,1,N,2,5
20,2,6,1,1,1,2,N,2,7
44,2,4,1,5,1,1,N,2,7
76,1,3,2,4,1,1,N,2,7
42,1,1,1,9,1,1,N,2,10
36,2,6,1,3,1,2,N,2,8
27,1,1,1,7,1,2,N,2,10
15,2,6,1,0,1,1,N,2,4
30,2,1,1,8,1,1,N,2,10
57,2,1,2,7,1,2,N,2,4
42,1,1,8,0,1,1,N,2,8
22,1,6,1,2,1,1,N,1,9
37,2,6,2,0,1,2,N,2,7
69,2,4,1,5,1,1,N,2,5
15,1,6,2,0,1,1,N,2,4
20,2,6,1,1,1,1,N,2,7
70,1,4,1,5,1,2,N,2,7
10,2,N,1,N,1,1,N,2,3
34,1,1,1,7,1,2,N,2,10
56,2,1,2,2,1,1,N,2,7
35,1,1,1,9,1,1,N,2,12
