PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,INDP,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR
38-00100,62,2,1,0,1,0,2,1,1,6690,8,5,1500.0,1,501,N,2,2,2,2
38-00100,35,2,1,0,1,2,4,1,1,7860,11,9,40000.0,5,478,N,2,2,2,2
30-00600,16,2,6,0,1,2,5,1,1,N,N,4,0.0,0,196,N,2,2,2,2
38-00100,14,1,N,0,1,2,7,1,2,N,N,3,N,N,266,N,2,2,2,2
17-03529,19,1,6,4,1,N,N,3,0,8680,14,7,0.0,0,N,N,2,2,2,2
06-08507,43,1,1,0,1,1,3,1,2,3390,4,10,571000.0,9,501,N,2,2,2,2
06-08507,53,2,1,0,6,0,3,1,1,7870,11,10,57000.0,7,501,N,2,2,2,2
32-00405,36,2,6,0,1,0,N,1,1,7860,11,10,93000.0,8,501,N,2,2,2,2
38-00100,13,1,N,1,1,2,3,1,2,N,N,3,N,N,63,N,2,2,2,2
51-51255,22,2,1,0,9,0,2,1,2,8680,14,10,27100.0,4,501,N,2,2,2,2
40-00200,18,1,6,0,3,0,N,1,1,770,3,5,3000.0,1,24,N,2,2,2,2
19-01700,38,2,4,0,2,2,3,1,2,570,2,8,35500.0,5,6,N,2,2,2,2
36-04010,73,1,4,0,2,0,N,1,1,7460,10,7,180000.0,9,501,N,2,2,2,2
38-00100,55,1,1,0,1,0,2,1,1,770,3,7,47800.0,6,378,N,2,2,2,2
36-04010,69,2,6,0,2,N,N,3,0,8580,14,9,64240.0,7,501,N,2,2,2,2
28-01100,20,2,6,0,2,0,3,1,2,6991,9,8,3500.0,1,294,N,2,2,2,2
40-00200,69,1,1,0,3,0,2,1,1,4480,5,5,15100.0,4,81,N,2,2,2,2
06-07502,27,2,6,0,1,0,N,1,2,5170,6,9,106000.0,8,501,N,2,2,2,2
06-08507,52,1,1,0,1,1,3,1,1,3390,4,10,571000.0,9,501,N,2,2,2,2
51-51255,79,2,6,0,2,0,N,1,2,7860,11,10,142900.0,9,501,N,2,2,2,2
01-01301,61,2,1,0,2,0,2,1,1,8191,12,9,112600.0,9,501,N,2,2,2,2
29-01901,24,2,6,0,1,0,3,1,2,5070,6,5,440.0,1,145,N,2,2,2,2
30-00600,57,1,1,0,1,0,3,1,1,8270,12,5,10000.0,2,266,N,2,2,2,2
32-00405,4,1,N,1,8,2,5,1,2,N,N,1,N,N,166,N,N,N,2,2
32-00405,17,2,6,1,1,2,4,1,2,N,N,4,0.0,0,75,N,2,2,2,2
38-00100,27,1,1,0,1,0,2,1,1,7860,11,10,53000.0,7,296,N,2,2,2,2
51-51255,10,1,N,0,2,5,7,1,2,N,N,3,N,N,43,N,2,2,2,2
17-03529,20,1,6,0,1,0,3,1,1,7870,11,7,20000.0,3,501,N,2,2,2,2
17-03529,32,2,1,0,6,1,3,1,1,8660,14,8,26500.0,4,256,N,2,2,2,2
32-00405,43,1,6,0,2,0,3,1,1,6170,7,5,2200.0,1,16,N,2,2,2,2
51-51255,36,1,6,0,1,0,N,1,1,7380,10,11,114000.0,8,501,N,2,2,2,2
08-00803,71,2,1,0,9,0,2,1,1,N,N,9,10800.0,2,350,N,2,2,2,2
40-00200,54,1,1,0,1,0,2,1,1,6170,7,1,0.0,0,52,N,2,1,2,2
28-01100,27,1,6,0,2,2,3,1,1,8192,12,7,36000.0,7,200,N,2,2,2,2
28-01100,20,1,6,0,2,0,2,1,1,8270,12,5,20000.0,5,227,N,2,2,2,2
06-08507,16,1,6,0,6,1,2,1,1,4971,6,4,1400.0,1,316,N,2,2,2,2
26-02702,28,1,6,0,9,0,N,1,2,7380,10,9,80000.0,8,501,N,2,2,2,2
24-01004,62,2,1,0,6,0,3,1,1,8191,12,9,102080.0,8,501,N,2,2,2,2
13-04600,8,1,N,0,1,4,5,1,2,N,N,3,N,N,64,N,2,2,2,2
08-00803,18,1,6,0,1,N,N,3,0,8670,14,7,6000.0,1,N,N,2,2,2,2
38-00100,36,2,1,0,1,3,6,1,1,8470,13,9,10000.0,2,435,N,2,2,2,2
38-00100,45,1,2,0,1,0,N,1,2,570,2,7,60000.0,7,455,N,2,2,2,2
38-00100,33,1,6,0,1,0,N,1,1,490,1,5,75000.0,8,501,N,2,1,2,2
13-04600,64,2,6,0,2,0,N,1,2,4971,6,1,1300.0,1,9,N,2,2,2,2
38-00100,35,1,6,0,1,1,2,1,1,8680,14,6,53000.0,7,378,N,2,2,2,2
08-00803,44,2,4,0,1,1,2,1,2,7970,12,10,1700.0,1,7,N,2,2,2,2
51-51255,34,2,1,0,1,0,2,1,2,8680,14,8,52000.0,6,501,N,2,2,2,2
24-01004,11,2,N,0,2,2,3,1,2,N,N,3,N,N,501,N,2,2,2,2
06-08507,65,1,1,0,1,0,2,1,1,N,N,10,0.0,0,93,N,2,2,2,2
30-00600,26,2,6,0,1,0,N,1,2,9570,16,4,245000.0,9,501,N,2,2,2,2
51-51255,50,1,4,0,1,0,N,1,2,9570,16,9,80000.0,7,501,N,2,2,2,2
40-00200,26,2,6,0,3,0,N,1,2,570,2,7,20000.0,4,152,N,2,2,2,2
32-00405,76,2,1,0,6,0,2,1,1,N,N,7,18600.0,3,135,N,2,2,2,2
38-00100,23,1,6,0,1,0,N,1,1,490,1,6,68000.0,8,501,N,2,2,2,2
51-01301,56,2,1,0,1,0,2,1,1,5170,6,9,115000.0,8,501,N,2,2,2,2
30-00600,14,1,N,0,3,2,4,1,1,N,N,3,N,N,122,N,2,2,2,2
32-00405,54,1,1,1,1,0,3,1,1,8191,12,1,40000.0,6,317,N,2,2,2,2
28-01100,68,2,5,0,2,0,2,1,2,N,N,4,9300.0,2,76,N,2,2,2,2
29-01901,64,1,4,0,2,0,N,1,1,7071,9,7,65000.0,8,495,N,2,2,2,2
38-00100,83,2,3,2,8,0,N,1,2,N,N,5,14000.0,2,113,N,2,2,2,2
28-01100,75,2,6,0,2,0,N,1,1,N,N,9,19300.0,4,155,N,1,2,2,2
08-00803,19,1,6,4,1,N,N,3,0,3580,4,7,3000.0,1,N,N,2,2,2,2
51-51255,60,1,4,0,1,0,2,1,1,9190,15,9,12000.0,2,199,N,2,2,2,2
51-51255,60,1,4,0,2,0,3,1,2,7380,10,7,66000.0,7,404,N,2,2,2,2
51-01301,31,1,1,0,1,0,2,1,2,7380,10,9,165000.0,9,501,N,2,2,2,2
17-03531,71,2,1,0,2,0,2,1,1,8191,12,10,112600.0,9,501,N,2,2,2,1
17-03531,42,2,6,0,2,0,2,1,2,7860,11,9,33000.0,5,206,N,2,2,2,2
24-01004,75,1,1,0,1,0,2,1,1,N,N,9,32600.0,4,413,N,2,1,2,2
38-00100,69,2,1,0,3,0,2,1,1,N,N,7,12600.0,2,362,N,2,2,2,2
08-00803,78,2,3,0,1,0,N,1,2,N,N,9,23800.0,4,194,N,2,1,2,2
28-01100,19,2,6,0,2,N,N,3,0,N,N,7,0.0,0,N,N,2,2,2,2
06-08507,70,2,1,0,6,2,6,1,1,N,N,9,0.0,0,501,N,2,2,2,2
29-01901,62,2,4,0,9,0,N,1,2,N,N,8,0.0,0,0,N,2,2,2,2
51-51255,84,1,1,0,1,0,2,1,1,7780,10,10,145700.0,9,501,N,2,1,2,2
24-01004,74,1,1,0,1,0,2,1,1,7290,10,9,141500.0,9,501,N,2,2,2,2
26-02702,30,1,6,0,1,0,N,1,2,5070,6,7,20000.0,4,152,N,2,2,2,2
19-01700,10,1,N,0,1,2,4,1,1,N,N,3,N,N,131,N,1,2,2,2
06-08507,29,2,1,0,6,0,7,1,2,7860,11,10,68000.0,7,499,N,2,2,2,2
32-00405,55,2,2,0,6,0,3,1,2,N,N,4,16580.0,3,188,N,1,1,1,1
17-03529,80,2,3,0,2,0,2,1,1,7890,11,7,40300.0,6,302,N,2,2,2,1
30-00600,65,1,1,0,3,0,7,1,1,170,0,5,60000.0,8,501,N,2,2,2,1
30-00600,19,1,6,0,1,0,5,1,1,770,3,5,4800.0,1,167,N,2,2,2,2
36-04010,20,2,6,0,2,0,3,1,2,N,N,5,0.0,0,177,N,2,2,2,2
24-01004,23,1,6,0,1,0,N,1,1,8680,14,7,8000.0,2,56,N,2,2,2,2
36-04010,36,1,6,0,2,0,5,1,1,5170,6,5,39400.0,5,501,N,2,2,2,2
36-04010,77,2,5,0,2,0,N,1,2,N,N,6,38700.0,5,290,N,2,2,2,2
08-00803,20,1,6,1,1,N,N,3,0,6870,9,7,3000.0,1,N,N,2,2,2,2
51-51255,29,1,6,0,6,0,N,1,2,7190,9,9,946000.0,9,501,N,2,2,2,2
08-00803,41,2,1,0,1,0,2,1,1,7460,10,12,62000.0,7,384,N,2,2,2,2
17-03529,64,1,4,0,2,0,N,1,2,N,N,7,34500.0,5,252,N,2,2,2,2
38-00100,29,2,6,0,5,0,4,1,1,8680,14,7,0.0,0,501,N,2,2,2,2
01-01301,80,2,1,0,2,0,2,1,1,N,N,7,10400.0,3,501,N,2,2,2,2
28-01100,76,2,6,0,1,0,N,1,2,N,N,5,14200.0,4,116,N,2,2,2,2
51-51255,41,1,6,4,9,1,3,1,2,7590,10,9,72000.0,7,434,N,2,2,2,2
51-51255,64,1,1,0,1,0,2,1,1,7460,10,10,125000.0,9,501,N,2,2,2,2
19-01700,15,2,6,1,1,2,3,1,2,N,N,4,0.0,0,303,N,2,2,2,2
06-07502,58,1,4,0,1,0,2,1,2,7580,10,6,120000.0,9,501,N,2,2,2,2
51-01301,52,2,1,0,1,1,3,1,2,7290,10,7,147300.0,9,501,N,2,2,2,2
19-01700,43,2,4,0,1,0,N,1,1,7870,11,10,55000.0,7,415,N,2,2,2,2
38-00100,64,2,1,0,1,0,2,1,1,N,N,5,9600.0,2,197,N,2,2,2,2
24-01004,5,1,N,2,1,3,5,1,2,N,N,2,N,N,501,N,2,2,2,2
24-01004,76,2,1,0,6,0,2,1,1,7490,10,12,276800.0,9,501,N,2,2,2,2
30-00600,56,2,4,0,1,0,N,1,1,6370,7,9,3700.0,1,30,N,2,2,2,2
51-51255,29,1,6,4,8,1,2,1,2,8170,12,8,11200.0,2,122,N,2,2,2,2
38-00100,44,1,1,0,1,0,2,1,1,180,0,8,55000.0,7,501,N,2,2,2,1
32-00405,9,1,N,1,1,4,5,1,2,N,N,3,N,N,114,N,2,2,2,2
38-00100,16,1,6,0,1,3,5,1,2,N,N,4,0.0,0,501,N,2,2,2,2
38-00100,55,1,4,0,3,N,N,2,0,770,3,5,3000.0,1,N,N,1,2,2,1
38-00100,47,2,1,0,3,3,5,1,1,7860,11,7,43000.0,6,316,N,2,2,2,2
19-01700,22,1,6,0,1,N,N,3,0,N,N,7,0.0,0,N,N,2,2,2,2
38-00100,48,1,1,0,1,3,5,1,1,380,1,8,120000.0,9,501,N,2,2,2,2
30-00600,36,1,1,0,1,3,5,1,1,6170,7,7,67000.0,8,344,2,2,2,2,2
28-01100,7,2,N,0,2,0,4,1,1,N,N,3,N,N,165,N,2,2,2,2
30-00600,28,1,6,0,1,0,N,1,1,170,0,8,40000.0,6,304,N,2,2,2,2
28-01100,20,1,6,0,2,0,3,1,1,5391,6,9,12000.0,3,166,N,2,2,2,2
51-51255,14,2,N,0,1,2,4,1,1,N,N,3,N,N,501,N,2,2,2,2
32-00405,49,2,3,1,1,0,2,1,1,N,N,5,0.0,0,356,N,2,2,2,2
36-04010,36,1,4,0,2,0,3,1,2,7270,10,7,32000.0,5,501,N,2,2,2,2
32-00405,44,2,6,4,1,1,3,1,2,5170,6,4,9000.0,2,45,N,1,1,2,2
32-00405,31,1,6,1,1,0,5,1,2,8590,14,5,10000.0,2,355,N,2,2,2,2
51-01301,26,2,1,0,1,0,2,1,2,770,3,5,4900.0,1,501,N,2,2,2,2
13-04600,57,2,1,0,2,0,2,1,1,2180,4,7,43000.0,6,501,N,2,2,2,2
51-51255,33,1,6,0,2,0,N,1,2,7380,10,9,20000.0,3,150,N,2,2,2,2
32-00405,7,2,N,4,1,5,8,1,2,N,N,2,N,N,149,N,2,2,2,2
26-02702,33,1,1,0,1,2,4,1,2,7270,10,12,390.0,1,397,N,2,2,2,2
36-03710,77,2,3,0,2,0,N,1,2,N,N,5,15100.0,3,126,N,2,1,2,2
13-04600,49,1,6,0,2,N,N,2,0,6170,7,7,0.0,0,N,N,1,2,2,2
13-04600,29,1,6,0,8,N,N,3,0,N,N,11,23200.0,4,N,N,2,2,2,2
06-07502,9,2,N,0,9,4,6,1,1,N,N,3,N,N,412,N,2,2,2,2
30-00600,61,2,1,0,1,0,2,1,1,9490,16,7,30000.0,5,266,N,2,2,2,2
06-08507,11,1,N,0,6,2,4,1,1,N,N,3,N,N,501,N,2,2,2,2
17-03529,13,2,N,0,2,2,4,1,2,N,N,3,N,N,68,N,2,2,2,2
17-03531,21,1,6,0,2,2,5,1,1,8680,14,5,15000.0,3,235,N,2,2,2,2
19-01700,38,2,6,0,1,4,7,1,1,3080,4,9,32000.0,5,281,N,2,2,2,2
01-01301,36,1,4,0,2,2,3,1,1,8590,14,3,0.0,0,0,N,2,2,2,2
17-03529,2,2,N,0,2,4,5,1,2,N,N,N,N,N,331,N,N,N,2,2
32-00405,11,2,N,4,8,5,6,1,2,N,N,3,N,N,116,N,2,2,2,2
17-03531,71,2,3,0,2,0,2,1,2,N,N,9,38600.0,5,302,N,2,2,2,2
38-00100,16,2,6,0,1,1,5,1,1,N,N,4,0.0,0,40,N,2,2,2,2
13-04600,23,1,6,0,2,2,3,1,2,N,N,4,0.0,0,83,N,2,2,2,2
38-00100,40,1,6,0,3,2,8,1,1,9470,16,8,22000.0,3,256,N,2,2,2,1
38-00100,38,1,6,4,8,2,4,1,2,8680,14,7,0.0,0,108,N,2,2,2,2
36-03710,36,2,6,2,1,2,3,1,2,6890,9,6,25200.0,4,167,N,2,2,2,2
17-03529,75,1,4,0,2,0,2,1,2,N,N,7,44700.0,6,437,N,2,2,2,2
13-04600,59,1,6,0,2,0,N,1,2,N,N,4,9000.0,2,68,N,2,2,2,2
17-03531,43,2,6,0,2,0,2,1,1,7870,11,10,56000.0,7,458,N,2,2,2,2
38-00100,27,1,1,0,1,1,3,1,2,370,1,9,83000.0,8,501,N,2,2,2,2
36-04010,56,2,4,0,2,0,3,1,1,6991,9,9,51000.0,6,501,N,2,2,2,2
01-01301,70,1,1,0,2,0,2,1,2,6370,7,5,18000.0,4,210,N,2,2,2,2
51-01301,1,2,N,0,2,2,4,1,2,N,N,N,N,N,237,N,N,N,2,2
28-01100,29,2,5,0,2,2,3,1,2,9480,16,9,65000.0,8,273,N,2,2,2,2
13-04600,54,1,4,0,1,0,N,1,1,270,0,7,20000.0,4,150,N,2,2,2,2
17-03531,33,2,6,0,2,4,5,1,2,6390,7,4,13300.0,3,103,N,2,2,2,2
19-01700,62,2,6,0,1,0,5,1,1,6890,9,10,41000.0,6,501,N,2,1,1,2
19-01700,46,1,6,0,2,0,3,1,2,8770,15,4,3000.0,1,253,N,2,2,2,2
13-04600,3,1,N,0,1,2,3,1,2,N,N,2,N,N,194,N,N,N,2,2
24-01004,49,1,1,0,6,1,3,1,1,6890,9,9,352000.0,9,501,N,2,2,2,2
51-51255,33,2,1,0,1,1,3,1,2,9470,16,10,93000.0,8,501,N,2,2,2,2
51-51255,35,2,1,0,1,1,3,1,1,7690,10,5,32600.0,5,451,N,2,2,2,2
36-04010,12,2,N,4,8,1,2,1,2,N,N,3,N,N,130,N,2,2,2,2
38-00100,25,1,6,0,1,0,N,1,2,4890,6,5,10000.0,2,75,N,2,2,2,2
17-03531,10,2,N,0,2,1,3,1,1,N,N,3,N,N,420,N,2,2,2,2
51-51255,36,2,1,0,1,0,2,1,1,9170,15,9,518400.0,9,501,N,2,2,2,2
30-00600,57,2,1,0,1,0,2,1,1,9170,15,4,4800.0,1,139,N,2,2,2,2
36-04010,61,1,6,0,2,0,N,1,1,8563,14,7,37000.0,5,281,N,2,2,2,2
19-01700,4,2,N,0,1,2,4,1,1,N,N,1,N,N,331,N,N,N,2,2
36-04010,31,2,6,0,9,3,4,1,2,N,N,4,0.0,0,222,N,2,2,2,2
26-02702,52,2,1,0,6,0,2,1,1,3570,4,8,76000.0,8,501,N,2,2,2,2
30-00600,40,1,6,0,1,3,4,1,2,770,3,5,48500.0,7,150,N,2,2,2,2
28-01100,66,2,4,0,2,0,2,1,1,8090,12,5,15700.0,4,163,N,2,2,2,2
51-01301,54,2,4,0,1,0,N,1,1,7390,10,9,138000.0,9,501,N,2,2,2,2
51-01301,60,2,1,0,1,0,2,1,1,7860,11,12,105070.0,8,501,N,2,2,2,2
38-00100,79,1,4,0,1,0,N,1,1,N,N,4,23000.0,4,190,N,2,2,2,2
29-01901,83,1,1,0,2,0,2,1,1,N,N,5,54900.0,7,501,N,2,2,2,2
40-00200,15,2,6,0,3,0,3,1,1,N,N,4,0.0,0,236,N,2,2,2,2
13-04600,70,1,3,0,9,0,N,1,2,N,N,8,50900.0,7,417,2,2,1,2,2
24-01004,9,2,N,0,1,3,5,1,2,N,N,3,N,N,501,N,2,2,2,2
28-01100,48,2,1,0,2,0,2,1,2,N,N,5,0.0,0,140,N,2,2,2,2
13-04600,28,2,6,0,2,0,2,1,2,7860,11,7,11500.0,3,322,N,2,2,2,2
40-00200,21,1,6,0,3,0,2,1,2,N,N,4,0.0,0,190,N,2,2,2,2
29-01901,58,1,6,0,2,0,N,1,2,8660,14,4,33000.0,5,248,N,2,2,2,2
30-00600,57,2,1,0,1,0,2,1,1,7280,10,7,30000.0,5,501,N,2,2,2,2
40-00200,4,1,N,0,9,4,6,1,1,N,N,2,N,N,321,N,N,N,2,2
01-01301,79,2,1,0,2,0,2,1,1,N,N,5,0.0,0,49,N,2,2,2,2
26-02702,65,1,6,0,1,0,2,1,1,N,N,10,24000.0,4,501,N,2,2,2,2
06-07502,25,1,6,0,6,0,N,1,2,7380,10,9,155000.0,9,501,N,2,2,2,2
32-00405,60,1,2,0,6,1,6,1,2,8680,14,4,16200.0,3,48,N,2,2,2,2
13-04600,1,1,N,1,1,3,5,1,2,N,N,N,N,N,207,N,N,N,2,2
19-01700,38,1,1,1,1,0,2,1,2,6380,7,7,7500.0,1,189,N,2,2,2,2
13-04600,55,2,3,0,1,0,N,1,1,7290,10,9,7000.0,2,53,N,1,2,2,2
24-01004,54,1,1,0,1,0,3,1,1,9570,16,12,140000.0,9,501,N,2,2,2,2
32-00405,28,2,1,2,9,0,3,1,2,8180,12,5,10000.0,2,447,N,2,1,2,2
06-08507,46,2,1,0,1,1,4,1,2,8191,12,7,30000.0,5,242,N,2,2,2,2
06-07502,51,1,1,0,1,1,4,1,1,7270,10,11,541000.0,9,501,N,2,2,2,2
30-00600,56,1,4,0,1,0,N,1,1,770,3,6,17500.0,3,133,N,2,2,2,2
30-00600,54,1,1,0,1,0,2,1,1,6870,9,9,70000.0,8,501,N,2,2,2,2
38-00100,76,2,1,0,1,0,3,1,1,N,N,4,13800.0,2,359,N,2,1,2,2
24-01004,15,2,6,0,1,1,3,1,1,N,N,3,0.0,0,74,N,2,2,2,2
30-00600,83,1,3,0,1,0,N,1,1,4880,6,10,47100.0,7,384,N,2,1,2,1
29-01901,21,2,6,0,2,N,N,3,0,8370,13,7,6000.0,1,N,N,2,2,2,2
26-02702,20,1,6,0,1,0,2,1,2,7870,11,5,3500.0,1,324,N,2,2,2,2
36-04010,60,2,2,0,2,0,6,1,2,8170,12,7,31050.0,5,501,N,2,2,2,2
24-01004,49,1,1,0,1,0,3,1,1,7071,9,9,61900.0,6,501,N,2,2,2,2
17-03531,40,2,6,0,2,1,2,1,1,9170,15,7,20000.0,3,101,N,2,2,2,2
24-01004,78,2,1,4,6,0,2,1,1,7690,10,7,16600.0,3,501,N,2,2,2,2
19-01700,6,1,N,0,1,1,4,1,2,N,N,2,N,N,78,N,2,2,2,2
24-01004,45,2,1,0,6,3,5,1,1,6890,9,11,0.0,0,501,N,2,2,2,2
38-00100,59,1,6,0,1,0,N,1,2,7072,9,9,54200.0,7,411,N,2,2,2,2
30-00600,16,2,6,1,9,0,2,1,2,N,N,4,0.0,0,0,N,2,2,2,2
19-01700,16,2,6,0,2,3,5,1,1,N,N,4,0.0,0,196,N,2,2,2,2
51-51255,73,1,1,0,1,0,2,1,1,7290,10,9,215000.0,9,501,N,2,2,2,2
13-04600,19,2,6,0,2,1,3,1,2,8470,13,7,6100.0,2,45,N,2,2,2,2
51-01301,32,1,1,0,1,0,2,1,2,9670,17,8,50000.0,6,476,N,2,2,2,2
30-00600,12,1,N,0,1,2,4,1,1,N,N,3,N,N,305,N,2,2,2,2
38-00100,31,1,6,0,1,N,N,2,0,7770,10,8,20500.0,3,N,N,1,2,2,2
38-00100,0,2,N,0,9,3,5,1,1,N,N,N,N,N,435,N,N,N,2,2
29-01901,94,2,3,0,2,0,2,1,1,N,N,5,22000.0,4,227,N,1,1,2,2
13-04600,72,1,3,0,2,0,2,1,1,8270,12,7,29200.0,5,402,N,2,2,2,2
36-03710,23,2,6,0,2,0,4,1,1,7870,11,10,1500.0,1,176,N,2,2,1,2
29-01901,21,2,6,0,1,N,N,3,0,8370,13,7,3000.0,1,N,N,2,2,2,2
36-03710,37,1,2,2,1,N,N,2,0,770,3,3,65000.0,7,N,N,2,2,2,2
26-02702,10,2,N,0,1,3,5,1,1,N,N,3,N,N,334,N,2,2,2,2
08-00803,20,1,6,0,1,0,N,1,2,7870,11,7,25000.0,4,198,N,2,2,2,2
26-02702,50,2,1,0,1,1,3,1,1,7860,11,9,20000.0,4,501,N,2,2,2,2
13-04600,53,1,6,0,1,N,N,3,0,N,N,5,0.0,0,0,N,1,2,2,2
06-08507,49,1,1,0,1,1,3,1,2,3390,4,10,230000.0,9,501,N,2,2,2,2
17-03531,76,2,2,0,2,0,N,1,2,N,N,5,2300.0,1,19,N,2,2,2,2
01-01301,17,2,6,0,2,2,3,1,2,N,N,4,0.0,0,59,N,2,2,2,2
32-00405,38,2,6,0,1,0,3,1,1,8680,14,6,19000.0,3,305,N,1,2,2,2
51-51255,58,1,1,0,2,0,2,1,2,3680,4,5,58000.0,6,501,N,2,2,2,2
36-03710,67,2,4,0,2,0,3,1,2,N,N,5,6000.0,2,30,N,2,2,2,2
51-01301,31,1,1,0,1,0,2,1,2,4971,6,10,48000.0,6,501,N,2,2,2,2
13-04600,57,1,1,0,2,0,5,1,2,6190,7,9,56000.0,7,501,N,2,2,2,2
28-01100,68,1,2,0,2,0,5,1,1,8191,12,10,80000.0,9,219,N,2,2,2,2
36-03710,27,1,6,4,1,N,N,2,0,8680,14,4,0.0,0,N,N,2,2,2,2
19-01700,14,2,N,0,1,4,7,1,1,N,N,3,N,N,257,N,2,2,1,2
29-01901,57,1,6,0,2,0,3,1,1,4195,5,7,35000.0,6,320,N,2,2,2,2
51-01301,68,1,1,2,1,0,2,1,1,7390,10,10,253000.0,9,501,N,2,2,2,2
28-01100,72,2,3,0,2,0,N,1,1,N,N,7,6400.0,2,54,N,2,1,1,2
17-03529,3,1,N,0,2,1,3,1,2,N,N,2,N,N,121,N,N,N,2,2
30-00600,31,1,4,0,3,0,4,1,1,7860,11,7,30000.0,5,239,N,2,2,2,2
38-00100,63,2,1,0,1,0,2,1,1,N,N,7,35900.0,5,498,N,2,2,2,2
24-01004,62,1,1,0,1,1,4,1,1,770,3,12,313300.0,9,501,N,2,2,2,2
51-51255,88,2,1,0,1,0,2,1,1,N,N,9,263600.0,9,501,N,2,2,2,2
17-03529,3,1,N,0,2,1,2,1,2,N,N,1,N,N,23,N,N,N,2,2
28-01100,28,2,6,0,2,1,2,1,1,8470,13,9,28000.0,6,155,N,2,2,2,2
36-04010,47,2,5,4,2,0,N,1,1,7890,11,7,25000.0,4,190,N,2,2,2,2
19-01700,72,1,4,0,1,0,N,1,1,7870,11,10,29000.0,5,235,N,2,2,2,2
26-02702,27,1,6,0,1,N,N,3,0,7490,10,6,13600.0,3,109,N,1,2,2,2
19-01700,49,2,6,0,1,2,4,1,1,N,N,1,12000.0,2,95,N,2,2,2,2
06-07502,32,1,6,0,6,0,3,1,2,5790,6,10,70000.0,7,501,N,2,2,2,2
30-00600,14,2,N,0,3,1,3,1,1,N,N,4,N,N,158,N,2,2,2,2
13-04600,43,2,6,0,6,0,3,1,2,5391,6,6,10500.0,2,76,N,2,2,2,2
51-51255,66,2,6,0,1,0,N,1,1,770,3,10,208000.0,9,501,N,2,2,2,2
19-01700,1,1,N,1,1,1,3,1,1,N,N,N,N,N,465,N,N,N,2,2
24-01004,59,1,1,0,1,0,2,1,1,9570,16,11,155000.0,9,501,N,2,2,2,2
51-51255,38,2,1,0,1,3,5,1,1,7390,10,9,100000.0,8,501,N,2,2,2,2
08-00803,45,1,1,0,6,0,2,1,2,7380,10,9,10650.0,2,75,N,1,2,2,1
38-00100,18,2,6,0,1,1,5,1,1,8270,12,4,1000.0,0,399,N,2,2,2,2
30-00600,2,1,N,0,3,4,6,1,2,N,N,N,N,N,165,N,N,N,2,2
30-00600,56,1,4,0,1,0,N,1,1,N,N,8,7500.0,2,61,N,1,1,2,2
51-51255,66,2,3,0,1,0,N,1,1,9590,16,9,75000.0,7,501,N,2,2,2,2
32-00405,26,1,1,1,2,3,4,1,2,8660,14,7,24000.0,4,77,N,2,2,2,2
38-00100,30,2,1,0,1,2,4,1,1,4480,5,7,21700.0,3,199,N,1,2,2,2
01-01301,52,1,4,0,9,0,N,1,1,5391,6,7,15000.0,3,114,N,2,2,2,2
40-00200,24,2,6,0,3,0,6,1,1,7580,10,9,28000.0,5,308,N,2,2,2,2
30-00600,58,2,1,0,1,0,2,1,1,N,N,5,6000.0,1,140,N,2,2,2,2
08-00803,48,1,1,0,1,1,3,1,1,3380,4,5,0.0,0,30,N,2,2,2,2
29-01901,8,2,N,0,2,2,3,1,2,N,N,3,N,N,64,N,2,2,2,2
38-00100,22,2,6,0,1,0,N,1,1,9470,16,7,3600.0,1,30,N,2,2,2,2
26-02702,62,2,1,0,1,0,3,1,1,8564,14,9,30600.0,5,501,N,2,2,2,2
24-01004,76,1,1,0,1,0,2,1,1,7390,10,12,194030.0,9,501,N,2,1,2,2
30-00600,52,1,1,0,1,0,2,1,1,8770,15,8,50200.0,7,501,N,2,2,2,2
40-00200,5,2,N,0,1,6,8,1,1,N,N,2,N,N,202,N,2,2,2,2
19-01700,60,1,6,0,1,0,N,1,2,770,3,5,13900.0,3,106,N,1,2,2,2
17-03529,26,2,6,0,2,0,N,1,2,7580,10,5,31000.0,5,226,N,2,2,2,2
40-00200,17,2,6,0,3,1,3,1,1,8660,14,4,1200.0,1,300,N,2,2,2,2
26-02702,20,1,6,0,6,0,N,1,2,6080,7,7,21800.0,4,168,N,2,2,2,2
36-03710,24,1,6,4,2,N,N,3,0,8564,14,7,26400.0,4,0,N,1,2,2,2
38-00100,37,1,1,0,1,3,5,1,1,9470,16,8,66200.0,8,397,N,2,2,2,2
28-01100,35,2,1,0,1,1,3,1,1,7580,10,8,11400.0,3,501,N,2,2,2,2
08-00803,32,2,1,0,6,0,2,1,2,3570,4,9,57000.0,6,424,N,2,2,2,2
51-01301,0,2,N,0,2,1,2,1,2,N,N,N,N,N,0,N,N,N,2,2
38-00100,65,1,2,0,1,0,N,1,1,770,3,7,83000.0,8,501,N,2,2,2,2
06-07502,40,2,1,0,1,0,2,1,2,7380,10,10,185000.0,9,501,N,2,2,2,2
29-01901,73,1,4,0,2,0,N,1,2,N,N,7,33030.0,5,274,N,2,1,2,2
29-01901,4,2,N,0,2,1,3,1,1,N,N,2,N,N,420,N,N,N,2,2
06-08507,45,1,1,0,1,3,7,1,1,7380,10,9,140000.0,9,501,N,2,2,2,2
