PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR,PWGTP,WGTP,target
48-02507,36,1,6,0,2,2,6,1,2,3731.1,2880,4,1,N,N,154,N,2,1,2,2,40,34,651
48-02102,64,1,1,0,1,0,5,1,1,3092.4,N,N,5,2430.0,0,53,N,2,2,2,2,83,81,1950
48-02510,70,1,1,0,1,1,4,1,1,3092.4,7071,N,9,24800.0,9,402,N,2,2,2,2,81,83,1773
48-02102,38,2,1,1,1,1,3,1,1,450.9,3070,6,5,129900.0,3,329,N,2,2,2,2,108,117,835
48-02507,45,1,1,0,1,0,2,1,1,3731.1,290,5,9,64500.0,7,335,N,2,2,2,2,19,49,462
48-02515,59,2,4,0,1,0,N,1,2,450.9,8690,15,6,568000.0,4,330,N,2,2,2,2,14,18,2906
48-02101,5,1,1,0,1,2,5,1,1,357.4,N,9,2,98000.0,9,318,N,2,2,2,2,49,229,3621
48-02102,63,2,1,0,1,0,2,1,1,450.9,9920,N,6,295700.0,5,500,N,2,2,2,2,48,50,1931
48-02102,14,1,6,0,1,3,7,1,1,450.9,5080,6,5,140.0,1,93,N,2,2,2,2,81,50,8609
48-02101,69,2,1,1,1,0,2,1,1,357.4,N,6,5,39900.0,5,245,N,2,1,2,2,45,49,2015
48-02507,74,2,3,0,1,0,2,1,1,3731.1,9920,N,4,139600.0,1,500,N,2,2,2,2,47,45,760
48-02516,73,1,1,0,1,0,2,1,1,357.4,7780,11,5,56100.0,7,395,N,2,2,2,1,277,266,683
48-02101,56,1,6,1,2,0,2,1,2,357.4,N,N,2,-1300.0,0,215,N,2,2,2,2,197,93,6714
48-02101,40,1,1,0,1,0,5,1,1,357.4,7071,3,9,640.0,7,501,N,2,2,2,2,82,92,7488
48-02102,62,1,4,0,1,0,N,1,2,450.9,9920,N,6,136000.0,3,123,N,2,2,2,2,90,53,3917
48-02507,26,2,6,0,2,0,N,1,1,3731.1,7790,6,7,500500.0,1,52,N,2,2,2,2,51,50,4290
48-02510,29,1,1,1,1,3,5,1,2,450.9,7780,6,4,100900.0,0,131,N,2,2,2,2,226,273,6460
48-02510,28,1,1,0,1,0,2,1,1,357.4,9180,3,9,43900.0,6,501,N,2,2,2,2,50,95,1601
48-02507,65,1,1,0,1,0,2,1,1,3731.1,3291,4,5,205200.0,8,52,N,2,2,2,2,32,33,1823
48-02510,57,1,1,0,1,0,3,1,1,3092.4,7970,11,8,13800.0,9,52,N,2,2,2,2,72,81,1819
48-02101,14,2,N,1,1,0,6,1,1,357.4,N,N,3,9900.0,N,134,N,2,2,2,2,53,49,7680
48-02101,39,1,1,0,1,2,4,1,1,357.4,6080,6,6,83200.0,8,391,N,2,2,2,2,50,55,5428
48-02516,26,2,1,0,1,0,3,1,1,357.4,8590,14,6,53880.0,1,501,N,2,2,2,2,81,14,5498
48-02510,17,2,3,0,1,0,N,1,1,3092.4,N,N,7,44800.0,1,501,N,2,2,2,2,50,57,7410
48-02102,50,1,1,0,1,0,3,1,2,450.9,7860,9,7,400.0,5,324,N,2,2,2,2,50,56,7167
48-02510,37,1,1,1,1,2,4,1,2,3092.4,7870,3,5,597000.0,7,265,N,2,2,2,2,60,95,5396
48-02510,15,2,6,0,1,0,2,1,1,3092.4,5080,5,4,10200.0,0,500,N,2,2,2,2,82,56,2175
48-02102,15,2,6,1,1,3,5,1,1,450.9,9920,10,3,100200.0,3,234,N,2,2,2,2,132,93,772
48-02515,38,2,6,1,1,N,3,2,0,2134.8,9920,9,4,1000.0,0,9,N,2,1,2,2,86,15,383
48-02102,60,2,6,0,1,0,N,1,1,1338.4,9920,N,4,1000.0,1,90,N,2,2,2,2,49,13,4125
48-02510,77,1,3,0,1,0,N,1,1,3092.4,9920,9,1,N,7,326,N,2,2,1,1,41,44,5944
48-02507,63,2,1,0,1,0,2,1,1,3731.1,7071,10,1,1300.0,9,52,N,2,2,2,2,47,48,1867
48-02515,36,1,6,1,1,0,3,1,2,3731.1,8690,15,2,56750.0,1,242,N,2,2,2,2,308,44,3726
48-02101,72,2,1,0,1,2,4,1,1,3092.4,9920,N,1,55000.0,5,53,N,2,2,2,2,83,87,7193
48-02101,54,2,1,0,1,0,2,1,1,357.4,9920,N,4,-400.0,0,500,N,2,2,2,2,45,49,4447
48-02102,70,1,1,0,1,0,2,1,1,1338.4,3170,10,9,60700.0,7,52,N,2,2,2,2,16,48,1833
48-02102,37,1,5,0,1,1,3,1,1,1338.4,490,14,7,80050.0,1,471,N,2,2,2,2,46,49,4324
48-02515,35,1,N,0,1,0,4,1,1,2134.8,6190,N,2,99200.0,N,407,N,2,2,2,2,351,55,4070
48-02507,63,1,1,0,2,0,2,1,1,3731.1,9920,N,6,39600.0,1,341,N,2,1,2,2,41,39,7471
48-02102,69,2,3,0,1,0,3,1,1,450.9,7880,11,12,21700.0,6,53,N,2,2,2,1,83,86,2806
48-02102,57,1,1,0,1,0,3,1,1,1338.4,8590,6,6,145670.0,6,53,N,2,2,2,2,84,52,4016
48-02516,58,1,1,0,1,0,2,1,1,1338.4,6890,4,1,14000.0,9,5,N,2,2,2,2,120,90,3896
48-02102,37,1,4,0,2,1,3,1,2,450.9,6080,14,1,60600.0,7,4,N,2,2,2,2,52,341,1474
48-02101,44,2,1,0,8,0,7,1,1,450.9,N,N,5,101000.0,0,220,N,2,2,2,2,83,90,6111
48-02507,77,1,4,0,1,0,2,1,1,3731.1,N,9,9,3100.0,1,226,N,1,1,2,2,76,52,5398
48-02515,76,2,6,0,1,0,N,1,2,2134.8,9190,9,7,80430.0,8,52,N,2,2,2,2,77,45,1920
48-02102,59,1,1,1,1,3,5,1,1,450.9,2890,N,5,56000.0,1,150,N,2,2,2,2,18,97,4693
48-02101,15,1,6,0,1,1,6,1,1,357.4,9920,N,4,100000.0,0,228,N,1,2,2,2,19,17,3582
48-02515,69,1,6,0,2,0,2,1,1,2134.8,4780,5,4,79520.0,8,397,N,2,2,2,2,84,87,2073
48-02101,5,2,N,0,1,2,4,1,1,357.4,9920,N,2,99200.0,N,130,N,2,2,2,2,97,95,8982
48-02102,29,2,4,0,1,2,4,1,2,2134.8,4780,6,3,59300.0,7,406,N,2,2,2,2,55,54,5222
48-02515,26,2,4,0,1,0,N,1,1,2134.8,9920,N,4,130000.0,1,329,N,2,2,2,2,21,18,1833
48-02102,38,1,1,1,1,2,4,1,1,450.9,5680,6,9,99000.0,8,33,N,2,2,2,2,77,84,8584
48-02101,73,1,1,0,1,2,3,1,1,357.4,9920,9,1,99200.0,5,501,N,2,2,2,2,9,14,4382
48-02102,26,2,6,4,1,0,5,1,1,357.4,7071,10,5,-1300.0,0,457,N,2,2,2,2,92,56,7262
48-02102,17,2,6,0,1,0,5,1,1,450.9,9920,9,7,26000.0,5,52,N,2,2,2,2,52,50,4496
48-02101,59,1,6,0,1,2,4,1,1,357.4,3070,4,9,8100.0,8,5,N,2,2,2,2,83,88,7200
48-02101,57,2,1,0,1,0,2,1,1,3092.4,7181,11,7,7750.0,7,408,N,2,2,2,2,53,57,1802
48-02102,39,1,6,0,1,0,6,1,1,450.9,2390,3,8,59420.0,6,466,N,2,2,2,2,41,41,5792
48-02507,26,1,6,1,1,0,N,1,1,3731.1,4880,6,6,100900.0,1,133,N,2,2,2,2,55,55,5604
48-02515,37,2,6,0,1,0,3,1,1,2134.8,9370,15,1,99000.0,7,500,N,2,2,2,2,20,327,1904
48-02516,30,2,4,0,1,0,N,1,2,1338.4,7072,10,8,608800.0,7,385,N,2,2,2,2,246,20,6960
48-02101,47,2,1,0,1,3,5,1,1,357.4,7780,10,9,13700.0,8,501,N,2,2,2,2,84,95,641
48-02507,66,1,6,0,1,0,2,1,1,3731.1,4570,6,7,135000.0,9,500,N,2,2,2,2,47,44,1725
48-02516,38,1,1,0,1,0,5,1,1,1338.4,9920,N,4,130100.0,9,135,N,2,2,2,2,130,145,6168
48-02507,71,1,1,0,1,0,4,1,1,450.9,6992,8,7,20690.0,4,394,N,2,2,2,2,18,20,5704
48-02102,57,2,5,0,1,0,3,1,1,450.9,8770,14,9,137920.0,3,500,N,2,2,2,2,87,82,2041
48-02101,60,1,1,0,1,0,2,1,1,357.4,9090,3,7,2170.0,3,245,N,2,2,2,2,133,51,6600
48-02507,27,1,6,0,1,1,2,1,2,3731.1,8660,14,9,100900.0,3,138,N,2,2,2,2,74,91,1402
48-02507,49,1,1,0,1,2,4,1,1,3731.1,7690,2,9,9950.0,N,145,N,2,2,2,2,64,98,1910
48-02510,66,2,1,0,1,0,2,1,1,3092.4,7690,11,3,21600.0,6,405,N,2,2,2,2,42,55,2709
48-02515,60,2,4,0,1,0,3,1,1,2134.8,7870,11,6,100004.0,0,5,N,2,2,2,2,80,91,7400
48-02101,77,2,3,0,1,0,N,1,1,357.4,9920,N,4,20600.0,1,500,N,2,2,2,2,35,35,7197
48-02507,15,1,6,1,8,2,5,1,2,3731.1,N,9,4,103970.0,3,132,N,1,2,2,2,253,285,5484
48-02102,38,2,6,1,2,1,6,1,2,450.9,7860,N,9,10070.0,0,214,N,2,2,2,2,177,137,3547
48-02101,11,1,N,0,1,2,5,1,1,357.4,9920,N,3,N,N,405,N,2,2,2,2,55,89,8789
48-02510,14,2,N,1,1,3,2,1,2,3092.4,N,N,3,99000.0,9,127,N,1,2,2,2,264,178,8819
48-02516,59,1,4,0,1,0,2,1,2,3731.1,7270,10,12,61500.0,7,52,N,2,2,2,2,85,89,574
48-02101,4,2,1,1,1,3,5,1,1,357.4,9920,N,2,101600.0,N,263,N,2,2,2,2,53,229,3381
48-02507,16,1,6,1,1,1,2,1,2,3731.1,9920,9,6,-400.0,3,122,N,2,2,2,2,267,246,869
48-02101,61,1,1,0,1,0,2,1,1,357.4,3095,3,4,59400.0,1,52,N,2,2,2,2,16,18,501
48-02102,1,1,N,1,1,2,4,1,2,3731.1,N,N,9,99300.0,N,404,N,N,N,2,2,87,94,8580
48-02516,39,1,1,1,1,0,2,1,1,1338.4,8660,15,6,530.0,7,469,N,2,2,2,2,71,47,1852
48-02515,64,2,1,1,1,0,2,1,2,2134.8,N,9,2,20.0,4,122,N,2,2,2,2,75,7,4041
48-02515,3,2,1,0,1,1,2,1,1,2134.8,9920,N,9,N,9,132,N,2,2,2,2,85,89,7410
48-02510,62,1,1,0,1,0,2,1,1,3092.4,5690,10,1,56200.0,9,52,N,2,2,2,2,76,14,3597
48-02507,35,2,6,0,1,1,N,1,1,1338.4,6992,8,4,78500.0,7,501,N,2,2,2,2,78,83,6139
48-02510,62,1,1,0,1,0,2,1,2,3092.4,570,6,8,2170.0,9,52,N,2,2,2,2,73,49,6442
48-02515,59,2,1,0,1,0,3,1,1,2134.8,4972,14,7,5450.0,7,53,N,2,2,2,2,41,7,3751
48-02101,66,1,1,0,1,0,2,1,1,357.4,2570,6,8,102500.0,9,5,N,2,2,2,2,37,43,660
48-02102,70,1,1,0,1,0,2,1,1,450.9,N,N,5,141500.0,1,202,N,2,2,2,2,47,14,761
48-02101,14,2,N,0,1,1,5,1,1,1338.4,9920,N,2,99200.0,9,500,N,2,2,2,2,94,97,7519
48-02515,74,2,4,1,1,0,6,1,1,1338.4,9920,N,6,99300.0,1,336,N,2,2,2,2,45,49,7352
48-02101,62,2,6,0,1,0,6,1,1,357.4,9920,9,9,-1300.0,0,123,N,2,2,2,2,58,56,4598
48-02101,63,1,N,1,1,1,3,1,1,3092.4,9920,4,6,83600.0,1,500,N,2,2,2,2,87,48,7486
48-02102,45,2,6,0,1,0,3,1,1,450.9,7780,15,4,225000.0,4,347,N,2,2,2,2,137,91,863
48-02507,64,1,1,0,1,0,2,1,1,3731.1,2970,4,6,40100.0,9,501,N,2,2,2,1,79,47,4311
48-02102,30,1,2,0,1,0,3,1,1,450.9,8690,15,5,98200.0,1,5,N,2,2,2,2,18,17,742
48-02516,35,1,1,0,1,0,2,1,1,1338.4,7181,8,7,81700.0,8,501,N,2,2,2,2,13,17,1850
48-02516,75,2,4,0,1,0,N,1,1,450.9,7860,N,7,13650.0,7,468,N,2,2,2,1,75,78,5785
48-02510,59,1,1,0,1,0,2,1,1,3092.4,3170,3,9,144020.0,9,53,N,2,2,2,2,78,88,7105
48-02102,50,1,1,0,1,1,3,1,1,3731.1,N,6,3,990.0,8,324,N,2,2,2,2,11,11,8716
48-02101,39,1,1,0,1,2,6,1,1,357.4,7860,11,1,60300.0,7,406,N,2,2,2,2,52,58,4877
48-02510,60,2,4,0,1,0,N,1,1,357.4,8170,14,4,6400.0,1,270,N,2,1,2,2,43,47,1722
48-02102,41,1,1,0,1,1,4,1,1,450.9,7870,6,1,8200.0,8,501,N,2,2,2,2,71,12,1790
48-02516,60,1,1,0,1,0,3,1,2,1338.4,8080,11,9,58300.0,1,47,N,2,2,2,2,67,39,1857
48-02510,32,1,1,0,8,0,2,1,1,3092.4,N,N,4,-600.0,0,135,N,2,2,2,2,128,90,6009
48-02516,49,2,1,1,1,3,7,1,1,2134.8,7860,14,9,-400.0,0,400,N,2,2,2,2,89,90,4015
48-02510,57,1,1,0,1,3,6,1,1,3092.4,9920,N,8,101100.0,9,501,N,2,2,2,2,78,82,7058
48-02102,5,1,1,0,1,0,5,1,1,450.9,6070,6,5,22330.0,4,396,N,2,2,2,2,53,56,6756
48-02101,17,2,6,1,1,2,5,1,1,450.9,9920,N,4,-400.0,0,230,N,2,2,2,2,256,153,2117
48-02102,6,1,4,0,1,2,4,1,2,3731.1,7890,10,1,99000.0,8,343,N,2,1,2,2,46,51,7464
48-02507,15,1,6,0,9,2,5,1,2,3092.4,N,3,3,10.0,1,244,N,2,2,2,2,82,50,426
48-02510,30,2,1,0,2,0,3,1,1,3092.4,6880,10,8,10100.0,9,501,N,2,2,2,2,85,54,4056
48-02102,33,1,6,1,1,2,4,1,1,450.9,9920,14,3,78500.0,3,52,N,2,2,2,2,93,192,1952
48-02516,58,1,1,2,1,0,2,1,2,1338.4,7071,3,7,81050.0,7,474,N,2,2,2,2,48,82,5654
48-02516,30,2,6,0,1,2,7,1,1,1338.4,9920,9,3,-400.0,0,244,N,2,2,2,2,259,317,5728
48-02516,32,1,1,0,1,0,2,1,1,357.4,570,4,6,83200.0,7,53,N,2,2,2,2,88,92,3474
48-02102,52,1,1,1,1,0,6,1,1,450.9,3291,6,3,38500.0,6,347,N,2,2,2,2,92,92,5993
48-02101,43,2,1,1,1,0,5,1,1,357.4,9920,9,4,28600.0,1,233,N,2,2,2,2,308,261,3249
48-02102,71,1,3,0,1,2,4,1,1,450.9,2890,6,3,60700.0,7,347,N,N,2,2,2,18,80,4563
48-02101,29,1,6,0,1,2,4,1,1,357.4,6991,9,9,82500.0,1,378,N,2,2,2,2,86,56,5554
48-02102,7,1,N,1,1,0,8,1,1,450.9,9920,9,12,44800.0,6,329,N,2,2,2,2,50,54,7575
48-02101,74,2,N,1,1,0,2,1,1,357.4,9920,N,3,990.0,2,470,N,2,2,2,2,19,76,7309
48-02510,72,1,1,0,1,0,4,1,1,357.4,2870,6,8,50100.0,7,501,N,2,2,2,2,89,95,4883
48-02510,12,2,N,0,9,2,3,1,2,3092.4,9920,N,2,98500.0,9,136,N,2,2,2,2,87,125,7479
48-02510,31,2,4,0,1,2,6,1,1,3092.4,7990,14,9,205100.0,5,388,N,2,2,2,2,86,61,5130
48-02101,40,2,1,0,1,2,4,1,1,357.4,5190,9,7,N,N,501,N,2,2,2,2,17,10,8633
48-02101,6,1,1,0,1,1,3,1,1,357.4,8660,8,3,34300.0,7,410,N,2,2,2,2,18,15,7756
48-02101,59,2,1,1,1,1,4,1,1,450.9,9920,10,7,19700.0,6,500,N,2,2,2,2,16,17,7325
48-02102,12,2,N,0,1,3,5,1,1,357.4,9920,N,3,0.0,N,323,N,2,2,2,2,13,19,6877
48-02101,36,2,4,0,1,2,4,1,1,357.4,8690,15,8,78100.0,1,226,N,2,2,2,2,49,52,7296
48-02101,60,2,3,0,2,0,2,1,1,1338.4,7080,9,6,22700.0,5,316,N,2,2,2,2,13,11,5879
48-02516,67,1,4,0,1,0,N,1,2,1338.4,9920,6,7,81000.0,9,143,N,2,1,2,1,14,12,5584
48-02507,48,2,6,0,1,1,3,1,1,3092.4,9920,9,3,-1300.0,0,457,N,2,2,2,2,86,88,6891
48-02516,39,1,1,0,1,1,5,1,1,3731.1,9920,N,3,220000.0,9,52,N,2,2,2,2,53,88,6168
48-02101,28,2,6,0,1,1,8,1,2,357.4,8670,14,4,-6300.0,0,126,N,2,2,2,2,50,235,6231
48-02515,15,2,6,0,1,1,2,1,1,2134.8,9920,14,3,99000.0,1,501,N,2,2,2,2,16,11,8684
48-02516,70,1,1,0,1,0,5,1,1,3092.4,9920,N,4,20730.0,4,52,N,2,2,2,2,43,50,5159
48-02515,41,1,1,0,1,0,6,1,1,2134.8,8670,6,1,56750.0,6,351,N,2,2,2,2,52,52,562
48-02102,62,2,2,0,1,0,3,1,1,450.9,9920,5,6,53700.0,5,501,N,2,2,2,2,172,52,5164
48-02510,46,2,1,0,1,1,4,1,1,3092.4,7071,8,1,58400.0,9,53,N,2,2,2,2,58,61,559
48-02101,49,2,1,0,1,3,5,1,1,357.4,6991,11,6,20500.0,4,52,N,2,2,2,2,134,92,5655
48-02516,36,2,4,0,1,1,4,1,1,357.4,6970,10,2,56700.0,6,460,N,2,2,2,2,175,194,5694
48-02101,63,1,4,0,1,0,2,1,2,357.4,7790,10,9,100200.0,0,148,N,2,2,2,2,53,47,4854
48-02516,70,2,1,1,1,0,2,1,1,1338.4,7071,5,9,60200.0,5,501,N,2,2,2,2,54,82,5634
48-02102,60,2,1,0,1,0,2,1,1,450.9,8670,14,4,219700.0,4,52,N,2,2,2,2,79,76,4715
48-02510,73,1,1,0,1,1,2,1,1,3092.4,9920,N,5,101100.0,0,501,N,2,2,2,2,47,49,824
48-02507,48,2,1,0,1,0,2,1,1,3731.1,7780,11,4,10070.0,1,501,N,2,2,2,2,233,17,735
48-02101,46,1,2,0,1,5,2,1,1,2134.8,N,9,5,100200.0,1,133,N,2,2,2,2,81,87,5448
48-02102,58,1,1,0,1,0,3,1,1,450.9,6170,6,7,57000.0,7,41,N,2,2,2,2,71,71,4031
48-02101,13,2,N,0,2,2,7,1,1,357.4,N,9,2,N,N,405,N,2,2,2,2,89,98,8509
48-02507,64,1,N,1,8,0,2,1,1,3731.1,N,9,6,99000.0,2,467,N,2,2,2,2,206,51,1004
48-02102,61,2,1,0,1,0,3,1,1,450.9,9920,N,5,81050.0,1,389,N,2,2,2,2,14,12,1942
48-02102,51,1,1,0,1,1,4,1,1,450.9,7890,10,6,13500.0,9,340,N,2,2,2,2,84,12,3469
48-02507,5,1,N,0,1,3,5,1,1,3731.1,9920,9,12,N,9,325,N,2,2,2,2,82,85,8694
48-02507,47,1,1,0,6,3,4,1,1,3731.1,5593,6,4,20900.0,9,501,N,2,2,2,2,56,50,2639
48-02516,49,1,6,0,6,0,2,1,1,450.9,3590,3,6,139600.0,3,338,N,2,2,2,2,18,14,6660
48-02101,38,2,1,0,1,0,2,1,1,357.4,9370,N,8,23900.0,4,354,N,2,2,2,2,149,168,506
48-02102,73,1,1,0,1,0,2,1,1,3731.1,N,9,1,40700.0,9,52,N,2,2,2,2,92,102,5795
48-02102,63,2,4,0,1,0,N,1,1,450.9,9920,N,9,101000.0,1,347,N,2,2,2,2,157,13,4009
48-02101,38,2,1,1,1,0,2,1,1,357.4,8590,14,9,41980.0,6,220,N,2,2,2,2,86,94,3469
48-02101,73,1,1,0,1,0,4,1,1,357.4,9920,9,7,59800.0,8,501,N,2,2,2,2,16,51,5900
48-02515,71,1,1,0,1,0,2,1,1,2134.8,7072,9,9,53880.0,9,501,N,2,2,2,2,42,55,4076
48-02510,50,2,1,0,1,0,3,1,1,357.4,6991,8,8,101200.0,8,501,N,2,2,2,2,45,48,2024
48-02507,3,1,N,0,1,1,3,1,1,3731.1,9920,9,9,99060.0,N,388,N,N,N,2,2,52,54,8763
48-02507,48,1,1,0,1,0,3,1,1,3731.1,7071,10,10,136060.0,9,468,N,2,2,2,2,37,38,2018
48-02516,74,1,1,0,1,0,4,1,2,1338.4,N,9,5,36000.0,6,320,N,2,2,2,2,353,180,5015
48-02101,49,1,1,0,1,0,3,1,1,357.4,6890,8,1,101200.0,9,501,N,2,2,2,2,88,89,7461
48-02507,47,2,1,0,1,0,2,1,1,3731.1,7860,11,9,32900.0,5,500,N,2,2,2,2,85,83,7347
48-02101,76,2,1,0,1,0,2,1,1,2134.8,9920,N,1,12700.0,3,53,N,2,2,2,2,132,93,5477
48-02101,13,2,N,1,1,3,2,1,2,2134.8,N,N,3,98510.0,1,318,N,2,2,2,2,130,257,831
48-02515,29,1,6,0,1,0,2,1,1,2134.8,6890,6,9,59500.0,1,52,N,2,2,2,2,44,43,6514
48-02510,68,2,3,0,1,0,6,1,1,3092.4,N,9,3,202050.0,3,219,N,2,2,2,2,78,38,7212
48-02102,73,2,2,1,1,0,3,1,1,450.9,4880,9,3,990.0,1,144,N,2,2,2,2,448,89,1956
48-02102,30,2,2,0,1,0,4,1,1,450.9,7790,11,3,124000.0,3,14,N,2,2,2,2,89,93,4354
48-02101,35,2,1,1,1,2,3,1,2,357.4,5190,6,9,35200.0,4,231,N,2,2,2,2,47,52,5964
48-02101,12,2,N,0,1,3,5,1,1,357.4,N,N,2,99200.0,N,203,N,2,2,2,2,92,15,8892
48-02102,60,2,4,0,1,N,N,3,1,450.9,N,9,4,101500.0,0,94,N,2,2,2,2,48,76,6829
48-02102,39,2,1,0,1,2,4,1,1,450.9,7860,10,12,137600.0,5,143,N,2,2,2,2,80,88,7324
48-02101,47,2,1,0,1,0,3,1,1,357.4,7780,8,1,43600.0,8,52,N,2,2,2,2,86,86,3960
48-02507,77,1,4,0,1,2,N,1,2,3731.1,9920,N,7,39100.0,9,394,N,2,2,2,2,22,11,401
48-02510,49,2,1,1,1,0,2,1,1,3092.4,7790,11,9,5600.0,6,500,N,2,2,2,2,50,90,758
48-02515,2,2,N,0,1,1,2,1,2,2134.8,9920,N,9,98500.0,N,236,N,N,N,2,2,90,184,8712
48-02102,3,1,N,4,1,3,5,1,1,450.9,N,9,1,99800.0,9,4,N,N,N,2,2,84,90,8463
48-02102,14,2,6,0,1,1,4,1,2,450.9,N,N,6,59400.0,N,501,N,2,2,2,2,135,257,5317
48-02516,68,2,1,0,1,1,3,1,1,2134.8,9380,15,1,57700.0,7,468,N,2,2,2,2,48,46,7177
48-02102,3,1,N,0,1,2,4,1,1,3092.4,9920,N,9,N,N,326,N,N,N,2,2,80,93,8780
48-02507,29,1,1,0,1,3,5,1,1,357.4,9920,N,9,101700.0,0,133,N,1,2,2,2,48,19,5214
48-02516,45,2,1,0,1,0,3,1,1,1338.4,9920,N,5,42500.0,N,52,N,2,2,2,2,17,20,8669
48-02515,61,1,1,0,6,0,2,1,1,2134.8,N,N,3,194200.0,3,401,N,2,2,2,2,262,52,4064
48-02101,37,1,1,0,6,2,5,1,1,357.4,7770,10,4,101200.0,4,146,N,2,2,2,2,21,286,3394
48-02515,36,1,1,0,1,3,5,1,1,2134.8,2790,4,5,62000.0,8,52,N,2,2,2,2,85,92,6488
48-02101,35,2,1,0,1,1,3,1,2,357.4,5090,10,7,21300.0,4,140,N,2,2,2,2,46,31,7742
48-02102,37,2,1,0,1,0,5,1,1,450.9,7860,9,8,30100.0,5,226,N,2,2,2,2,45,51,7521
48-02510,15,1,6,0,1,3,5,1,1,3092.4,9920,N,3,13650.0,1,460,N,2,2,2,2,54,63,3851
48-02507,4,2,3,0,1,1,4,1,2,3731.1,7790,N,3,37100.0,6,326,N,N,N,2,2,57,49,5615
48-02102,65,1,1,0,1,0,2,1,1,450.9,2970,14,7,24000.0,5,53,N,2,2,2,2,76,57,3747
48-02515,38,1,6,1,1,2,6,1,2,2134.8,4990,6,5,79480.0,1,181,N,2,2,2,2,79,59,8472
48-02102,74,2,1,0,1,0,3,1,1,450.9,9920,N,7,8000.0,5,501,N,2,1,2,1,44,9,2200
48-02102,35,1,1,0,8,N,3,1,0,2134.8,9920,N,1,99300.0,9,229,N,2,1,2,2,87,16,650
48-02101,65,2,3,0,1,0,N,1,1,2134.8,N,N,5,141500.0,1,500,N,2,2,2,2,45,47,5114
48-02101,40,1,1,0,1,0,2,1,1,357.4,9190,15,7,790.0,1,399,N,2,2,2,2,40,45,2041
48-02515,14,2,6,0,1,3,2,1,2,1338.4,9170,14,4,21900.0,3,223,N,2,2,2,2,147,204,3716
48-02507,35,1,1,0,1,0,3,1,1,3731.1,7370,10,1,139600.0,8,501,N,2,2,2,2,49,18,1919
48-02101,35,1,1,0,1,0,4,1,1,357.4,6370,2,5,37200.0,6,52,N,2,2,2,2,47,50,2103
48-02510,30,2,4,4,1,2,4,1,2,3092.4,7870,10,8,37100.0,6,326,N,2,2,2,2,91,97,1699
48-02515,28,2,6,0,1,0,2,1,1,3731.1,8570,14,7,14100.0,3,501,N,2,2,2,2,49,56,3725
48-02515,60,2,4,0,1,0,N,1,1,2134.8,9920,N,4,-1300.0,1,81,N,2,1,2,2,49,47,5735
48-02101,50,2,1,0,1,0,3,1,1,357.4,7860,11,6,21200.0,4,53,N,2,2,2,2,134,89,7203
48-02510,29,2,1,0,1,0,7,1,1,3092.4,8670,14,7,101700.0,0,501,N,2,2,2,2,96,105,3956
48-02507,50,2,6,0,1,0,2,1,1,3731.1,9190,15,6,99200.0,8,501,N,2,2,2,2,45,48,6817
48-02101,48,1,1,0,1,0,2,1,1,357.4,4971,6,4,3600.0,8,501,N,2,2,2,2,141,137,828
48-02510,15,2,6,1,8,2,5,1,1,3092.4,N,N,4,101200.0,0,241,N,2,2,2,2,174,270,7221
48-02510,51,1,1,0,1,1,3,1,1,357.4,6991,10,8,58300.0,7,501,N,2,2,2,2,263,88,7357
48-02510,76,2,1,0,1,0,4,1,1,3092.4,7970,10,1,43000.0,6,53,N,2,2,2,2,79,118,7489
48-02101,16,2,N,0,1,1,6,1,2,450.9,9920,9,2,N,N,457,N,2,N,2,2,85,82,7342
48-02510,6,1,N,0,1,0,5,1,1,3092.4,9920,N,9,99800.0,N,401,N,1,1,2,2,51,52,8609
48-02510,57,2,1,0,1,0,2,1,2,3092.4,7870,10,8,27200.0,9,53,N,2,2,2,2,44,55,6363
48-02516,69,1,6,1,1,1,6,1,2,1338.4,N,N,2,25410.0,5,154,N,2,2,2,2,20,91,7249
48-02101,39,2,4,0,1,0,2,1,1,1338.4,8680,6,7,2170.0,4,150,N,2,2,2,2,146,145,879
48-02507,4,2,N,0,1,0,6,1,1,3731.1,9920,9,3,N,N,407,N,N,N,2,2,268,59,8619
48-02101,37,1,1,0,1,1,4,1,1,357.4,2670,3,8,6100.0,8,52,N,2,2,2,2,74,85,4634
48-02102,74,2,3,0,1,0,2,1,1,450.9,N,N,4,196100.0,1,315,N,2,2,2,2,14,50,7701
48-02507,48,2,1,0,1,0,2,1,1,2134.8,6992,4,9,4200.0,5,500,N,2,2,2,2,41,41,3755
48-02101,39,1,1,1,1,2,4,1,1,357.4,5280,5,7,142000.0,2,47,N,2,2,2,2,51,18,5329
48-02101,29,1,6,0,1,4,4,1,1,357.4,8660,14,3,59400.0,1,340,N,2,2,2,2,21,85,4528
48-02510,67,1,N,0,1,0,3,1,1,3092.4,9920,N,1,99060.0,9,53,N,1,1,2,2,63,12,7481
48-02101,40,2,6,0,1,0,N,1,2,357.4,7870,11,8,10070.0,3,463,N,2,2,2,2,96,90,7497
48-02510,58,1,1,0,1,0,2,1,1,3092.4,2790,6,8,148300.0,9,52,N,2,2,2,2,65,80,4072
