PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR
13-04600,12,1,N,4,2,4,5,1,2,3670.4,N,3,N,N,116,N,2,2,1,2
36-03710,62,1,6,0,2,0,N,1,2,52864.7,N,5,9700.0,2,73,N,2,2,2,2
51-01301,62,1,1,0,1,0,2,1,1,11162.8,N,9,0.0,0,501,N,2,2,2,2
08-00803,54,1,6,0,1,0,4,1,1,3393.2,6,5,76140.0,8,501,N,2,2,2,2
13-04600,28,1,6,0,1,0,N,1,2,3670.4,8,7,40000.0,6,305,N,2,2,2,2
38-00100,34,2,4,0,1,2,3,1,1,73.0,12,8,60000.0,7,454,N,1,2,2,2
38-00100,72,1,1,0,1,0,2,1,1,73.0,5,7,45200.0,6,408,N,2,2,2,1
38-00100,26,1,1,1,1,1,3,1,1,73.0,17,6,88000.0,8,501,5,2,1,2,2
26-02702,47,1,6,0,6,0,N,1,1,4817.2,N,10,10.0,1,0,N,2,2,2,2
01-01301,40,2,4,0,2,0,4,1,1,2731.2,15,10,9000.0,2,239,N,2,2,2,2
38-00100,46,1,4,0,1,0,N,1,1,73.0,1,6,112000.0,9,501,N,2,2,2,2
51-51255,46,1,1,0,6,0,2,1,2,11224.3,7,9,18000.0,3,217,N,2,2,2,2
30-00600,58,1,1,0,1,0,4,1,1,16.3,7,7,6000.0,1,122,5,2,2,1,2
06-07502,40,1,1,0,9,0,2,1,1,33632.6,10,10,115000.0,8,501,N,2,2,2,2
40-00200,59,1,4,0,1,0,N,1,2,90.7,16,7,2300.0,1,17,N,2,1,2,2
40-00200,38,1,1,0,1,3,5,1,1,90.7,4,8,95000.0,9,312,N,2,2,2,2
38-00100,81,2,3,0,1,0,N,1,1,73.0,0,5,10000.0,2,82,N,2,2,2,2
28-01100,89,2,3,0,2,N,N,2,0,2674.3,N,4,12000.0,3,N,N,1,1,2,2
36-03710,38,2,4,4,1,0,N,1,2,52864.7,15,4,18000.0,3,136,N,2,2,2,2
51-51255,47,1,1,0,1,3,5,1,2,11224.3,14,10,55000.0,6,230,N,2,2,2,2
38-00100,77,1,1,0,1,0,2,1,1,73.0,0,5,22000.0,3,351,N,2,2,2,2
06-08507,62,2,1,0,6,0,2,1,1,3305.1,10,10,127000.0,9,501,N,2,2,2,2
06-07502,40,2,1,0,1,0,2,1,2,33632.6,10,10,190000.0,9,501,N,2,2,2,2
32-00405,59,2,4,0,1,N,N,3,0,7990.5,10,9,13200.0,3,99,N,2,1,2,1
17-03529,34,1,2,0,2,0,N,1,2,15097.5,4,7,20000.0,3,152,N,2,1,2,2
30-00600,2,1,N,0,3,3,4,1,2,16.3,N,N,N,N,28,N,N,N,2,2
17-03531,13,2,N,0,2,2,4,1,1,11171.6,N,3,N,N,501,N,2,2,2,2
51-01301,9,2,N,0,1,2,4,1,1,11162.8,N,3,N,N,501,N,2,2,2,2
40-00200,72,2,1,0,5,0,2,1,1,90.7,N,7,35000.0,6,474,N,2,2,2,1
19-01700,57,2,4,0,1,0,N,1,2,3572.3,18,7,7500.0,1,56,N,1,2,2,2
38-00100,39,1,1,0,1,3,5,1,2,73.0,1,9,89000.0,8,398,N,2,2,2,2
32-00405,14,1,N,1,1,0,4,1,2,7990.5,N,3,N,N,0,N,2,2,2,2
28-01100,35,1,6,0,1,0,2,1,1,2674.3,6,5,32300.0,6,501,N,2,2,2,2
19-01700,29,2,1,1,1,1,4,1,2,3572.3,6,7,0.0,0,263,N,2,2,2,2
38-00100,31,2,1,0,1,2,4,1,1,73.0,13,7,7000.0,1,337,N,2,2,2,2
40-00200,11,1,N,0,9,3,5,1,2,90.7,N,3,N,N,266,N,2,2,2,2
13-04600,71,2,3,0,2,0,N,1,2,3670.4,11,5,33200.0,5,274,N,2,2,2,2
24-01004,12,1,N,0,1,3,5,1,1,4187.9,N,3,N,N,501,N,2,2,2,2
51-01301,36,2,6,0,6,0,N,1,2,11162.8,10,9,110000.0,8,501,N,2,2,2,2
51-51255,52,2,4,0,2,0,2,1,1,11224.3,9,10,50000.0,6,501,N,2,2,2,2
06-07502,34,1,6,0,1,0,N,1,2,33632.6,10,9,80000.0,8,501,N,2,2,2,2
17-03531,55,1,1,4,1,1,4,1,2,11171.6,10,8,36000.0,5,298,N,2,2,2,2
08-00803,30,1,6,0,1,0,N,1,2,3393.2,6,8,20000.0,3,150,N,2,2,2,2
36-03710,52,2,1,0,2,0,2,1,1,52864.7,6,9,67000.0,7,501,N,2,2,2,2
51-01301,49,1,1,0,1,2,4,1,1,11162.8,9,9,300000.0,9,501,N,2,2,2,2
06-07502,89,2,4,0,6,0,2,1,1,33632.6,N,5,371900.0,9,501,N,2,2,2,2
17-03529,65,1,5,0,2,0,N,1,2,15097.5,N,9,54000.0,7,448,N,2,2,2,2
13-04600,35,2,1,0,1,2,4,1,2,3670.4,N,7,0.0,0,212,N,2,2,2,2
06-07502,59,1,6,0,2,N,N,3,0,33632.6,N,7,3600.0,2,27,3,2,2,2,2
36-04010,65,2,3,0,2,0,5,1,1,50441.6,13,5,59400.0,7,501,N,2,2,2,2
17-03529,18,2,6,0,1,N,N,3,0,15097.5,6,7,2300.0,1,N,N,2,2,2,2
30-00600,10,1,N,0,1,2,4,1,1,16.3,N,3,N,N,269,N,2,2,2,2
17-03529,70,2,4,0,1,N,N,3,0,15097.5,N,7,9000.0,2,73,N,1,2,1,1
01-01301,64,1,6,0,2,0,N,1,1,2731.2,7,8,88900.0,9,501,N,2,2,2,2
36-03710,72,2,1,2,1,0,4,1,2,52864.7,N,4,17100.0,3,116,N,1,1,2,2
51-51255,58,1,1,0,1,0,2,1,2,11224.3,16,10,120000.0,8,501,N,2,2,2,2
24-01004,44,2,1,1,1,2,4,1,2,4187.9,9,10,80000.0,7,466,N,2,2,2,2
38-00100,59,2,1,0,1,0,2,1,1,73.0,4,5,2400.0,1,114,N,2,2,2,2
26-02702,86,1,3,0,1,0,N,1,1,4817.2,N,9,58600.0,7,484,N,2,2,2,2
36-03710,40,2,6,0,2,N,N,3,0,52864.7,7,4,27060.0,4,203,N,2,1,2,2
13-04600,9,2,N,0,2,0,6,1,1,3670.4,N,3,N,N,378,N,2,2,2,2
17-03529,59,1,1,0,2,0,2,1,1,15097.5,16,10,120000.0,9,501,N,2,2,2,2
19-01700,10,2,N,0,1,5,7,1,1,3572.3,N,3,N,N,95,N,2,2,2,2
29-01901,22,1,6,0,2,0,4,1,1,5434.8,11,7,20000.0,4,439,N,2,2,2,2
29-01901,64,2,1,0,2,0,6,1,1,5434.8,16,10,13200.0,3,180,N,1,1,2,2
40-00200,67,2,1,0,1,0,2,1,1,90.7,N,8,17000.0,4,350,N,2,2,2,2
28-01100,40,2,1,0,2,0,2,1,1,2674.3,14,5,23000.0,5,501,N,2,2,2,2
06-08507,86,1,1,0,1,0,3,1,1,3305.1,N,8,49000.0,6,464,N,1,2,2,2
17-03529,20,2,6,0,9,N,N,3,0,15097.5,18,7,0.0,0,N,N,2,2,2,2
51-01301,26,2,1,0,1,0,2,1,2,11162.8,12,9,50000.0,6,501,N,2,2,2,2
19-01700,46,2,4,0,1,0,N,1,2,3572.3,N,4,8500.0,2,64,N,1,2,2,2
51-51255,12,2,N,0,1,2,4,1,1,11224.3,N,3,N,N,501,N,2,2,2,2
24-01004,38,2,1,1,1,2,4,1,1,4187.9,9,11,552000.0,9,501,N,2,2,2,2
08-00803,49,1,1,0,1,3,5,1,1,3393.2,9,9,185000.0,9,501,N,2,2,2,2
17-03531,70,2,4,0,2,0,N,1,1,11171.6,N,10,88000.0,8,501,N,2,2,2,2
24-01004,40,1,1,1,1,4,6,1,2,4187.9,10,11,162900.0,9,501,N,2,2,2,2
36-04010,43,1,4,0,2,0,3,1,1,50441.6,11,12,104000.0,8,501,N,2,2,2,2
06-08507,71,1,4,0,1,0,N,1,2,3305.1,N,9,59200.0,7,484,5,2,2,2,2
17-03529,66,1,6,0,2,0,N,1,2,15097.5,N,5,960.0,1,7,N,2,2,2,2
06-07502,30,2,6,0,1,0,N,1,2,33632.6,4,9,60020.0,7,458,N,2,2,2,2
17-03529,5,2,N,0,2,0,4,1,2,15097.5,N,2,N,N,149,N,2,2,2,2
19-01700,34,2,6,4,8,1,3,1,2,3572.3,14,1,29400.0,5,223,N,2,2,2,2
06-08507,68,2,1,0,1,0,2,1,1,3305.1,N,10,0.0,0,501,N,2,2,2,2
24-01004,78,2,6,0,1,0,N,1,1,4187.9,12,10,53200.0,6,436,N,2,2,2,2
32-00405,27,2,1,1,1,0,2,1,2,7990.5,9,7,47500.0,7,281,N,2,2,2,2
36-04010,64,2,1,0,2,0,5,1,2,50441.6,15,8,55000.0,7,501,N,2,2,2,2
38-00100,67,2,3,0,1,0,N,1,1,73.0,11,5,75000.0,8,501,N,2,2,2,2
51-01301,68,2,1,0,1,0,2,1,1,11162.8,16,9,75000.0,7,501,N,2,2,2,2
17-03529,8,2,N,0,2,2,3,1,2,15097.5,N,3,N,N,19,N,2,2,2,2
32-00405,73,1,6,1,1,0,N,1,2,7990.5,N,5,2300.0,1,19,N,2,2,2,2
38-00100,29,2,1,0,8,2,4,1,1,73.0,13,8,0.0,0,101,N,2,2,2,2
36-04010,78,2,1,0,2,2,8,1,2,50441.6,16,8,60320.0,7,501,N,2,2,1,1
08-00803,29,1,6,0,1,0,N,1,2,3393.2,16,9,45000.0,6,342,N,2,2,2,2
17-03531,47,2,4,0,2,0,N,1,2,11171.6,12,7,36000.0,5,272,N,2,2,2,2
06-08507,12,1,N,0,6,2,4,1,1,3305.1,N,3,N,N,501,N,2,2,2,2
51-51255,42,1,1,0,1,0,2,1,2,11224.3,10,9,185000.0,9,501,N,2,2,2,2
06-08507,19,1,6,0,1,0,N,1,1,3305.1,15,4,5200.0,2,39,N,2,2,2,2
08-00803,24,1,6,0,1,0,N,1,2,3393.2,6,9,30000.0,4,226,N,2,2,2,2
01-01301,49,2,6,0,1,0,2,1,1,2731.2,N,5,1980.0,1,27,N,1,2,2,2
08-00803,34,1,1,0,1,1,3,1,2,3393.2,11,10,20000.0,3,97,N,2,2,2,2
28-01100,21,2,6,0,1,N,N,3,0,2674.3,N,7,0.0,0,N,N,2,2,2,2
17-03531,56,2,4,0,2,1,2,1,1,11171.6,7,7,50000.0,6,286,N,2,2,2,2
51-51255,7,1,N,0,1,2,4,1,1,11224.3,N,3,N,N,475,N,2,2,2,2
51-01301,22,1,6,0,6,0,N,1,2,11162.8,N,10,0.0,0,0,N,2,2,2,2
24-01004,52,2,1,0,6,1,3,1,1,4187.9,N,12,0.0,0,501,N,2,2,2,2
08-00803,74,2,4,0,1,N,N,2,0,3393.2,N,10,48900.0,6,N,N,1,1,2,2
17-03529,57,2,2,0,1,0,N,1,1,15097.5,12,4,32000.0,5,243,N,2,2,2,2
06-08507,29,1,6,0,1,0,3,1,1,3305.1,14,9,45000.0,6,501,N,2,2,2,2
38-00100,64,1,1,0,1,0,2,1,1,73.0,0,9,5000.0,1,324,N,2,2,2,2
06-07502,22,1,6,0,2,0,2,1,2,33632.6,7,7,9000.0,2,147,N,2,2,1,2
38-00100,78,2,1,0,1,0,2,1,1,73.0,N,8,45300.0,6,501,N,2,2,2,2
24-01004,53,2,1,0,1,0,2,1,2,4187.9,12,10,98000.0,8,501,N,2,2,2,2
26-02702,29,1,2,0,1,0,N,1,2,4817.2,11,10,43000.0,6,324,N,2,2,2,2
32-00405,47,1,1,1,8,0,3,1,2,7990.5,14,8,46000.0,6,468,N,2,2,2,2
28-01100,43,2,6,0,2,0,N,1,2,2674.3,10,5,21000.0,5,160,N,2,2,2,2
28-01100,19,2,6,0,1,N,N,3,0,2674.3,14,7,0.0,0,N,N,2,2,2,2
32-00405,20,2,6,1,8,0,4,1,2,7990.5,6,7,18200.0,3,323,N,2,2,2,2
24-01004,64,1,4,0,1,0,N,1,1,4187.9,16,10,169500.0,9,501,N,2,2,2,2
06-07502,12,1,N,3,1,3,5,1,2,33632.6,N,3,N,N,371,N,2,2,2,2
06-08507,68,2,1,0,1,0,2,1,1,3305.1,11,12,76000.0,7,501,N,2,2,2,2
24-01004,42,1,1,0,1,3,5,1,2,4187.9,16,10,178000.0,9,501,N,2,2,2,2
32-00405,28,1,6,4,1,2,3,1,2,7990.5,10,4,14000.0,3,106,N,2,2,2,2
32-00405,57,2,1,0,1,0,2,1,1,7990.5,6,7,0.0,0,317,N,2,2,2,2
40-00200,63,2,1,0,1,0,2,1,1,90.7,11,9,40000.0,7,501,N,2,2,2,2
51-01301,4,2,N,0,1,1,2,1,1,11162.8,N,2,N,N,501,N,N,N,2,2
01-01301,70,2,4,0,2,0,N,1,1,2731.2,N,7,16400.0,4,135,N,2,2,2,2
01-01301,63,2,4,0,2,0,N,1,2,2731.2,12,6,30000.0,5,227,N,2,2,2,2
38-00100,25,2,6,1,1,0,6,1,1,73.0,0,6,58000.0,7,437,N,2,2,2,2
06-08507,54,2,2,0,1,0,N,1,1,3305.1,4,7,38000.0,5,288,N,2,2,2,2
32-00405,78,1,1,1,1,0,3,1,1,7990.5,N,5,7300.0,2,455,N,2,2,2,2
06-07502,44,1,1,0,1,1,3,1,2,33632.6,9,10,260000.0,9,501,N,2,2,2,2
19-01700,22,2,6,0,1,0,N,1,2,3572.3,6,9,13500.0,2,102,N,2,2,2,2
24-01004,67,2,1,0,1,0,2,1,2,4187.9,11,10,53500.0,6,454,N,2,2,2,2
40-00200,75,2,3,0,1,1,5,1,1,90.7,N,3,17400.0,4,198,N,2,2,2,2
26-02702,18,1,6,0,6,N,N,3,0,4817.2,14,5,15500.0,3,N,N,2,2,2,2
51-01301,6,1,N,0,1,3,5,1,1,11162.8,N,3,N,N,501,N,2,2,2,2
40-00200,49,2,1,0,3,2,4,1,1,90.7,6,7,0.0,0,85,N,2,2,2,2
32-00405,40,1,1,1,8,1,4,1,1,7990.5,6,7,50000.0,7,501,N,2,2,2,2
01-01301,85,1,4,0,2,0,N,1,1,2731.2,N,7,27500.0,5,227,N,2,2,2,2
30-00600,65,2,1,0,1,0,2,1,1,16.3,N,6,7500.0,2,448,N,2,2,2,2
13-04600,28,1,6,0,2,N,N,3,0,3670.4,N,7,0.0,0,N,N,2,2,2,2
19-01700,43,2,4,0,1,0,N,1,1,3572.3,9,9,46300.0,7,351,N,2,2,2,2
51-01301,72,1,1,0,1,0,2,1,1,11162.8,16,10,123900.0,9,501,N,2,2,2,1
08-00803,37,1,1,0,1,2,4,1,1,3393.2,10,10,115260.0,9,501,N,2,2,2,2
13-04600,69,1,1,0,2,0,2,1,1,3670.4,7,5,131000.0,9,501,N,2,1,2,2
51-51255,30,1,6,4,1,0,N,1,1,11224.3,6,9,80000.0,7,501,N,2,2,2,2
40-00200,53,1,1,0,9,0,3,1,1,90.7,10,5,27400.0,5,277,N,2,2,2,2
17-03529,33,2,6,4,1,4,5,1,2,15097.5,7,9,57000.0,7,191,N,2,2,2,2
24-01004,51,2,1,0,1,2,5,1,1,4187.9,11,9,200000.0,9,501,N,2,2,2,2
24-01004,3,2,N,0,1,2,4,1,1,4187.9,N,1,N,N,412,N,N,N,2,2
24-01004,90,1,3,0,1,0,N,1,2,4187.9,N,10,95400.0,8,501,N,2,2,2,1
13-04600,59,2,1,0,2,0,2,1,2,3670.4,N,4,0.0,0,146,N,2,2,2,2
17-03531,34,2,1,0,2,0,2,1,1,11171.6,2,10,70000.0,8,501,N,2,2,2,2
17-03529,15,2,6,0,2,3,6,1,2,15097.5,N,4,0.0,0,57,N,2,2,2,2
26-02702,20,2,6,0,1,N,N,3,0,4817.2,6,7,10100.0,2,N,N,2,2,2,2
13-04600,21,2,6,0,2,N,N,3,0,3670.4,N,7,0.0,0,N,N,2,2,2,2
17-03529,19,2,6,0,6,N,N,3,0,15097.5,N,7,0.0,0,N,N,2,2,2,2
24-01004,24,2,1,0,1,0,2,1,2,4187.9,13,9,41030.0,5,501,N,2,2,2,2
30-00600,66,1,1,0,1,0,2,1,1,16.3,6,7,32700.0,5,329,N,2,2,1,1
24-01004,50,1,1,0,1,1,3,1,1,4187.9,16,12,270000.0,9,501,N,2,2,2,2
06-08507,55,1,1,0,1,0,2,1,1,3305.1,9,9,200.0,1,501,N,2,2,2,2
28-01100,50,2,6,0,2,0,2,1,1,2674.3,11,5,16600.0,4,320,N,2,2,2,2
24-01004,77,1,1,0,1,0,2,1,1,4187.9,14,8,106000.0,8,501,N,2,2,2,2
01-01301,1,1,N,0,2,2,5,1,1,2731.2,N,N,N,N,259,N,N,N,2,2
06-08507,50,1,1,0,6,3,5,1,1,3305.1,10,12,150000.0,9,501,N,2,2,2,2
19-01700,68,2,4,0,1,0,N,1,2,3572.3,N,7,16400.0,3,134,N,2,2,2,2
13-04600,48,2,4,0,2,0,2,1,2,3670.4,16,8,48000.0,7,283,N,2,2,2,2
36-03710,20,1,6,0,8,0,4,1,2,52864.7,N,4,0.0,0,501,N,1,1,2,2
29-01901,21,2,6,0,1,0,N,1,2,5434.8,11,7,780.0,1,5,N,2,2,2,2
51-51255,73,2,1,0,1,0,2,1,1,11224.3,10,9,0.0,0,501,N,2,2,2,2
08-00803,19,2,6,0,1,N,N,3,0,3393.2,14,5,5000.0,1,N,N,2,2,2,2
19-01700,9,2,N,1,1,2,4,1,1,3572.3,N,3,N,N,261,N,2,2,2,2
19-01700,23,1,6,0,1,0,N,1,2,3572.3,4,9,40000.0,6,304,N,2,2,2,2
26-02702,47,1,1,0,1,0,2,1,1,4817.2,16,9,70000.0,8,501,N,2,2,2,2
24-01004,64,2,1,0,1,0,2,1,1,4187.9,14,9,100000.0,8,501,N,2,2,2,2
26-02702,12,1,N,0,1,1,3,1,1,4817.2,N,3,N,N,292,N,2,2,2,2
30-00600,6,2,N,0,3,2,4,1,1,16.3,N,2,N,N,234,N,2,2,2,2
19-01700,33,1,1,1,1,2,4,1,1,3572.3,3,5,43200.0,6,261,N,2,2,2,2
36-04010,5,2,N,0,2,2,4,1,2,50441.6,N,2,N,N,501,N,2,2,2,2
40-00200,20,2,6,0,3,1,4,1,2,90.7,9,7,17000.0,4,465,N,2,2,2,2
51-51255,78,1,6,0,1,0,N,1,1,11224.3,6,10,87400.0,8,501,N,2,2,2,2
24-01004,34,2,1,0,9,0,2,1,2,4187.9,11,10,20000.0,3,501,N,2,2,2,2
19-01700,82,1,1,0,1,0,3,1,1,3572.3,N,6,19200.0,3,222,N,2,1,2,1
17-03531,52,2,4,0,2,0,N,1,1,11171.6,15,8,100000.0,8,501,N,2,2,2,2
01-01301,49,2,6,0,2,0,2,1,2,2731.2,N,8,18700.0,4,111,N,2,1,2,2
40-00200,40,1,4,0,3,0,3,1,2,90.7,14,4,0.0,0,75,N,2,2,2,2
17-03529,67,2,6,0,1,0,N,1,1,15097.5,9,10,55000.0,7,453,N,2,2,2,2
38-00100,3,1,N,0,1,2,4,1,2,73.0,N,2,N,N,417,N,N,N,2,2
08-00803,78,2,3,0,1,0,N,1,1,3393.2,N,11,57000.0,6,471,N,2,2,2,2
06-07502,67,1,1,0,1,0,2,1,1,33632.6,9,10,946500.0,9,501,N,2,2,2,2
06-07502,36,1,1,0,6,1,3,1,2,33632.6,N,7,0.0,0,454,N,2,2,2,2
30-00600,15,1,6,0,1,1,3,1,1,16.3,N,3,6800.0,1,439,N,2,2,2,2
30-00600,28,1,1,0,5,3,5,1,1,16.3,9,5,25000.0,4,83,N,2,2,2,2
26-02702,87,2,4,0,1,0,N,1,1,4817.2,N,9,14120.0,3,116,N,2,2,2,2
36-03710,30,1,6,2,2,0,3,1,2,52864.7,6,1,28000.0,4,188,N,2,2,2,2
17-03529,11,2,N,0,2,0,2,1,2,15097.5,N,3,N,N,89,N,2,2,2,2
01-01301,21,1,6,0,2,N,N,3,0,2731.2,N,7,0.0,0,N,N,2,2,2,2
17-03529,29,2,1,0,2,0,2,1,2,15097.5,4,9,68000.0,7,501,N,2,2,2,2
38-00100,16,2,6,0,1,2,4,1,1,73.0,14,4,8500.0,2,501,N,2,2,2,2
36-04010,62,1,1,0,2,0,5,1,1,50441.6,7,7,120000.0,9,501,N,2,2,2,2
24-01004,54,1,1,0,1,0,2,1,1,4187.9,3,9,150000.0,9,501,N,2,2,2,2
30-00600,65,2,1,0,1,2,6,1,1,16.3,6,7,9000.0,2,242,N,2,2,2,2
38-00100,89,2,3,0,1,0,N,1,1,73.0,N,8,17500.0,3,143,N,2,2,2,2
19-01700,1,1,N,0,6,1,3,1,2,3572.3,N,N,N,N,122,N,N,N,2,2
51-01301,52,1,1,0,1,1,3,1,1,11162.8,16,9,189500.0,9,501,N,2,2,2,2
13-04600,21,1,6,0,2,N,N,3,0,3670.4,N,7,0.0,0,N,N,2,2,2,2
24-01004,66,2,1,0,1,0,3,1,1,4187.9,11,10,18000.0,3,501,N,2,2,2,2
13-04600,27,1,6,1,1,1,3,1,1,3670.4,3,6,40000.0,6,305,N,2,2,2,2
01-01301,69,1,1,0,2,0,2,1,1,2731.2,4,7,14400.0,3,466,N,2,1,2,2
30-00600,66,2,1,0,1,0,2,1,1,16.3,12,5,16500.0,3,501,N,2,2,2,2
17-03529,21,2,6,0,2,0,3,1,2,15097.5,11,7,3300.0,1,501,N,2,2,2,2
17-03531,71,1,1,0,2,0,2,1,1,11171.6,9,8,16800.0,3,255,N,2,2,1,1
24-01004,28,2,6,0,1,0,N,1,2,4187.9,13,9,27900.0,4,211,N,2,2,2,2
51-01301,66,1,1,4,1,0,2,1,1,11162.8,9,7,47350.0,6,389,N,2,2,2,2
01-01301,43,2,6,0,1,0,3,1,1,2731.2,10,7,8000.0,2,209,N,2,2,2,2
40-00200,23,1,6,0,9,0,2,1,2,90.7,14,5,7800.0,2,258,N,1,2,2,2
51-01301,4,1,N,0,1,2,4,1,1,11162.8,N,2,N,N,501,N,N,N,2,2
28-01100,64,1,3,0,1,0,N,1,1,2674.3,N,7,9600.0,3,72,N,1,1,1,2
06-07502,26,1,6,0,1,0,N,1,2,33632.6,3,9,100000.0,8,501,N,2,2,2,2
32-00405,32,1,2,0,9,0,3,1,2,7990.5,7,7,1000.0,1,159,N,2,2,2,2
26-02702,20,1,6,0,1,N,N,3,0,4817.2,N,7,14000.0,3,N,N,2,2,2,2
13-04600,4,1,N,0,2,0,7,1,2,3670.4,N,1,N,N,47,N,N,N,2,2
13-04600,78,1,3,0,2,0,N,1,2,3670.4,N,4,102800.0,9,501,N,2,2,2,2
51-51255,31,1,6,0,1,0,N,1,2,11224.3,16,10,128500.0,9,501,N,2,2,2,2
17-03531,64,2,4,0,2,0,N,1,1,11171.6,N,5,36000.0,5,271,N,2,1,2,2
06-07502,83,2,4,1,1,0,N,1,2,33632.6,N,6,16300.0,3,134,N,2,1,2,2
08-00803,22,2,6,0,1,0,N,1,2,3393.2,N,9,50000.0,6,379,N,2,2,2,2
51-51255,45,2,1,0,1,1,3,1,1,11224.3,10,11,516000.0,9,501,N,2,2,2,2
24-01004,5,2,N,0,1,2,4,1,1,4187.9,N,2,N,N,501,N,2,2,2,2
17-03529,52,2,6,0,2,0,N,1,2,15097.5,11,9,79000.0,8,501,N,2,2,2,2
08-00803,18,1,6,0,1,N,N,3,0,3393.2,18,7,0.0,0,N,N,2,2,2,2
38-00100,40,1,1,0,1,0,2,1,1,73.0,6,7,100000.0,9,501,N,2,2,2,2
06-08507,47,2,1,0,6,2,4,1,1,3305.1,12,11,235000.0,9,501,N,2,2,2,2
19-01700,70,1,6,0,1,N,N,2,0,3572.3,N,9,22000.0,4,N,N,1,1,2,2
17-03531,60,2,1,0,2,0,3,1,1,11171.6,10,9,30000.0,5,366,N,2,2,2,2
51-01301,24,2,6,0,1,0,N,1,2,11162.8,10,9,73000.0,7,501,N,2,2,2,2
13-04600,9,2,N,0,6,2,9,1,1,3670.4,N,3,N,N,199,N,2,2,2,2
01-01301,56,2,6,0,8,0,3,1,1,2731.2,N,5,0.0,0,0,N,2,2,2,2
30-00600,15,1,6,0,3,N,N,2,0,16.3,N,3,0.0,0,N,N,2,2,2,2
32-00405,46,1,1,1,1,1,4,1,1,7990.5,14,4,42200.0,6,164,N,2,2,2,2
19-01700,56,1,1,0,1,1,3,1,1,3572.3,3,7,70000.0,8,501,N,2,2,2,2
06-08507,65,2,6,0,1,0,N,1,1,3305.1,6,10,40000.0,6,330,N,2,2,2,2
17-03531,39,1,2,0,2,0,2,1,1,11171.6,N,5,10500.0,2,443,N,2,2,2,2
13-04600,48,2,2,0,6,2,9,1,1,3670.4,15,4,20000.0,4,199,N,2,2,2,2
36-04010,28,1,1,4,1,0,2,1,2,50441.6,14,11,15000.0,3,265,N,2,2,2,2
24-01004,26,2,6,4,1,0,N,1,2,4187.9,12,9,55000.0,6,416,N,2,2,2,2
36-03710,29,2,6,4,8,0,N,1,2,52864.7,9,8,35000.0,5,264,N,2,2,2,2
13-04600,59,2,1,0,2,0,2,1,1,3670.4,11,7,35000.0,6,501,N,2,2,2,2
24-01004,51,1,1,0,1,1,3,1,1,4187.9,12,12,552030.0,9,501,N,2,2,2,2
24-01004,7,1,N,1,1,3,5,1,1,4187.9,N,3,N,N,364,N,2,2,2,2
38-00100,61,1,1,0,1,0,2,1,1,73.0,10,7,55900.0,7,501,N,2,2,2,2
08-00803,12,1,N,0,1,2,4,1,1,3393.2,N,3,N,N,207,N,2,2,2,2
19-01700,47,2,1,0,1,0,5,1,2,3572.3,N,5,0.0,0,205,N,1,2,2,2
19-01700,58,2,6,0,1,0,N,1,2,3572.3,14,5,15000.0,3,113,N,1,2,2,2
24-01004,36,1,6,0,1,0,2,1,1,4187.9,10,10,55000.0,6,501,N,2,2,2,2
06-07502,1,2,N,0,6,2,4,1,2,33632.6,N,N,N,N,501,N,N,N,2,2
17-03529,31,2,1,0,1,0,2,1,2,15097.5,12,7,32000.0,5,189,N,2,2,2,2
28-01100,26,1,6,0,2,0,3,1,2,2674.3,4,7,21000.0,5,256,N,2,2,2,2
17-03529,38,2,6,0,2,0,N,1,2,15097.5,15,7,21000.0,4,160,N,2,1,2,2
08-00803,81,2,3,0,1,0,N,1,1,3393.2,N,9,44600.0,6,370,N,2,2,2,2
17-03529,72,2,4,0,2,0,N,1,2,15097.5,12,8,68000.0,7,501,N,2,2,2,2
24-01004,49,2,1,0,1,0,3,1,1,4187.9,10,9,60000.0,6,501,N,2,2,2,2
38-00100,64,1,1,0,1,0,2,1,1,73.0,N,9,48000.0,6,281,N,2,2,2,2
38-00100,61,2,1,0,1,0,3,1,1,73.0,12,7,30000.0,4,501,N,2,2,2,2
51-01301,26,2,6,0,1,0,N,1,2,11162.8,12,9,53000.0,6,402,N,2,2,2,2
32-00405,46,2,6,0,2,0,N,1,2,7990.5,N,5,9200.0,2,69,N,2,2,2,2
30-00600,63,1,1,0,1,0,2,1,1,16.3,12,11,86000.0,9,501,N,2,2,2,2
06-08507,71,1,1,0,1,0,3,1,1,3305.1,N,9,95100.0,8,501,N,2,1,2,2
36-04010,60,2,4,2,1,N,N,3,0,50441.6,N,4,10300.0,2,77,N,2,2,2,2
51-51255,8,1,N,0,9,3,5,1,1,11224.3,N,3,N,N,501,N,2,2,2,2
17-03531,62,1,1,0,2,0,4,1,2,11171.6,N,5,2500.0,1,48,N,2,2,2,2
24-01004,61,2,1,0,1,0,2,1,1,4187.9,11,9,21000.0,3,501,N,2,2,2,2
38-00100,10,2,N,0,1,2,4,1,1,73.0,N,3,N,N,303,N,2,2,2,2
38-00100,67,2,1,0,1,0,2,1,1,73.0,N,7,25020.0,4,393,N,2,2,2,2
24-01004,29,1,6,0,6,0,N,1,2,4187.9,14,12,44900.0,5,343,N,2,2,2,2
