AGEP,SEX,MSP,RAC1P,HOUSING_TYPE,OWN_RENT,EDU,PINCP_DECILE,DVET
40,2,6,2,1,2,5,2,N
41,1,1,1,1,2,10,9,N
41,2,1,8,2,2,5,7,5
41,2,2,7,1,1,7,1,N
41,2,3,2,2,2,3,5,3
42,1,3,3,3,2,10,1,1
42,1,6,5,2,1,3,7,4
42,2,1,1,1,2,10,8,N
42,2,1,2,1,2,6,0,N
42,2,4,2,1,2,7,4,N
42,2,6,1,1,1,7,6,N
42,2,6,2,1,1,8,8,N
43,1,1,3,1,1,5,6,N
43,1,6,1,1,2,4,0,N
43,2,1,1,1,1,12,7,N
43,2,1,1,1,1,12,7,N
44,1,4,6,1,0,10,6,4
44,2,1,1,1,1,12,9,N
44,2,1,1,1,1,12,9,N
44,2,1,6,1,2,9,0,N
44,2,3,5,3,2,8,0,5
45,1,1,6,1,1,10,9,N
45,1,1,6,1,1,10,9,N
45,1,1,6,1,1,10,9,N
45,2,1,2,1,1,9,7,N
45,2,2,1,2,1,3,8,5
45,2,4,2,1,1,4,8,N
45,2,6,2,1,2,8,2,N
45,2,6,8,1,2,4,2,N
46,1,6,1,1,2,7,2,N
46,2,2,9,3,1,N,7,1
46,2,6,1,1,2,1,5,N
46,2,6,2,1,2,7,5,N
46,2,6,2,1,2,7,5,N
47,1,6,2,3,0,6,2,N
47,2,6,2,1,1,1,0,N
48,1,N,7,1,2,9,7,1
48,2,4,2,1,2,9,7,N
49,2,1,9,1,1,5,1,N
49,2,3,2,1,2,5,5,N
50,1,5,5,2,1,4,2,1
50,2,4,8,3,0,6,8,2
51,1,1,2,1,1,10,6,N
51,1,6,2,1,1,5,1,N
51,1,6,2,1,1,5,1,N
51,2,1,1,1,1,6,5,N
51,2,1,5,2,0,N,7,6
52,1,4,1,1,1,3,3,N
52,2,1,1,1,1,6,0,N
53,1,6,1,1,2,9,8,N
53,1,6,2,1,2,6,5,N
53,2,1,1,1,1,10,0,N
53,2,1,1,1,1,10,0,N
53,2,1,1,1,1,10,0,N
53,2,1,1,1,1,10,0,N
53,2,1,1,1,1,10,0,N
54,1,4,2,1,2,7,4,N
54,2,1,1,1,1,5,4,N
54,2,1,1,1,2,1,3,N
54,2,3,7,3,1,3,N,1
54,2,4,1,1,2,8,7,N
55,1,1,1,1,1,3,7,N
55,2,1,1,1,1,12,9,N
56,1,1,1,1,1,9,3,N
56,1,4,1,1,1,4,2,N
56,2,6,1,1,1,6,2,N
57,1,5,3,1,1,5,1,N
57,2,6,2,2,0,5,5,N
58,1,5,2,1,1,10,1,5
58,2,1,1,3,2,12,4,5
58,2,1,2,1,1,10,9,N
58,2,6,2,1,1,10,5,N
59,1,1,2,1,1,12,9,N
59,1,1,6,1,1,9,9,N
59,1,6,2,1,2,5,3,N
59,1,6,2,1,2,5,3,N
59,2,1,1,1,2,8,3,N
59,2,4,2,1,2,7,4,N
59,2,4,9,1,2,7,7,N
60,1,4,1,1,1,7,4,N
60,2,1,1,1,1,10,8,N
60,2,1,1,1,1,12,3,N
60,2,4,6,2,1,11,4,6
61,1,1,1,1,1,10,8,N
61,1,1,1,1,1,10,8,N
61,1,1,1,1,1,10,8,N
61,1,4,1,1,1,5,4,N
61,1,4,1,1,1,5,4,N
61,2,1,1,1,2,7,3,N
61,2,1,2,1,1,5,0,N
61,2,3,3,3,0,3,9,N
62,1,4,8,1,2,7,9,N
62,2,1,1,1,1,8,0,N
62,2,1,2,1,1,7,6,N
62,2,1,2,1,1,7,6,N
62,2,4,2,1,2,8,0,N
62,2,6,1,3,0,5,2,N
63,1,6,2,1,1,7,4,N
63,2,4,1,1,1,7,4,N
63,2,6,1,1,2,11,9,N
64,1,1,1,1,1,10,6,N
64,1,1,1,1,1,8,1,N
64,1,1,1,1,2,7,3,N
64,2,4,1,1,2,5,1,N
65,1,1,1,1,1,12,9,N
65,1,1,1,1,1,12,9,N
65,1,1,1,1,1,12,9,N
65,1,1,5,1,0,3,7,4
65,1,2,2,1,2,5,4,N
65,1,2,8,1,1,9,4,2
65,1,3,2,1,2,9,4,N
65,1,6,2,1,1,5,4,N
65,2,1,1,1,1,11,1,N
65,2,1,1,1,1,7,6,N
65,2,1,1,1,1,7,6,N
65,2,4,2,1,2,5,2,N
66,1,6,1,1,1,7,2,N
66,1,6,1,1,1,7,2,N
67,2,1,2,2,1,3,8,2
67,2,6,1,1,1,12,9,N
68,2,6,1,1,2,9,9,N
69,1,1,2,1,1,7,9,N
69,1,6,1,3,2,6,5,3
69,2,3,8,1,1,5,7,3
70,1,1,6,1,2,1,2,N
70,1,6,2,1,1,10,9,N
70,2,1,2,1,1,10,4,N
70,2,4,2,1,1,7,4,N
70,2,4,2,1,1,7,4,N
70,2,4,2,1,1,7,4,N
70,2,5,3,2,1,9,1,N
71,2,4,9,2,2,7,9,3
72,1,3,2,1,2,7,2,N
73,1,1,1,1,1,5,4,N
73,1,4,2,1,2,7,3,N
73,1,4,8,3,1,N,N,4
74,1,1,1,1,1,12,4,N
74,2,1,1,1,1,10,6,N
74,2,1,1,1,1,10,6,N
74,2,3,1,1,1,8,1,N
75,1,1,6,1,2,4,3,N
75,2,1,1,1,2,4,2,N
75,2,4,2,1,2,7,4,N
76,2,2,1,1,1,12,9,N
77,1,1,2,1,1,5,3,N
77,1,5,2,1,1,4,3,N
77,2,1,1,1,1,4,4,N
77,2,4,1,1,1,8,4,N
78,1,1,1,1,1,9,9,N
78,1,1,1,1,1,9,9,N
78,1,1,3,1,1,5,3,N
78,2,1,2,1,1,10,7,N
78,2,6,1,1,2,4,4,N
79,2,1,2,1,1,9,1,N
80,1,3,6,2,2,7,9,3
80,1,4,1,1,1,10,7,N
80,2,3,2,1,1,7,3,N
80,2,3,2,1,1,7,3,N
80,2,5,7,2,2,4,0,1
81,1,3,1,1,2,10,5,N
81,2,4,1,1,1,10,5,N
82,2,2,2,1,1,4,4,N
85,2,2,1,1,1,7,9,N
86,1,1,1,1,1,3,3,N
86,1,N,8,1,1,7,9,1
86,2,3,2,1,1,5,4,N
89,2,3,1,2,0,9,5,N
89,2,3,1,2,0,9,5,N
90,2,5,9,1,1,N,1,N
91,2,1,1,1,0,7,7,2
4,1,N,1,1,2,2,N,N
4,1,N,1,1,2,2,N,N
4,1,N,1,1,2,2,N,N
4,1,N,1,1,2,2,N,N
4,1,N,1,1,2,2,N,N
4,1,N,1,1,2,2,N,N
4,1,N,1,1,2,2,N,N
4,1,N,1,1,2,2,N,N
4,1,N,1,1,2,2,N,N
4,1,N,1,1,2,2,N,N
4,1,N,1,1,2,2,N,N
4,1,N,1,1,2,2,N,N
4,1,N,1,1,2,2,N,N
4,1,N,1,1,2,2,N,N
4,1,N,1,1,2,2,N,N
6,1,4,4,2,1,N,7,1
6,1,6,3,3,0,1,N,5
7,1,N,6,1,2,7,5,3
11,1,5,3,1,1,9,0,1
13,1,1,3,3,2,4,9,4
14,1,2,2,1,1,2,7,6
14,1,5,7,1,2,1,N,2
16,1,6,2,1,1,4,1,N
17,1,6,7,2,0,2,3,1
18,1,6,5,1,1,4,0,N
18,2,6,2,3,0,7,1,N
18,2,6,2,3,0,7,1,N
18,2,6,6,1,1,4,0,N
19,1,6,3,1,2,5,0,N
19,2,6,2,3,0,7,3,N
20,1,6,8,1,1,5,4,N
20,1,6,9,1,1,5,2,N
20,1,6,9,1,2,7,0,N
20,2,6,2,1,2,5,3,N
21,1,6,1,3,0,7,3,N
21,1,6,1,3,0,7,3,N
21,1,6,1,3,0,7,3,N
21,1,6,2,3,0,7,1,N
21,2,1,8,1,1,4,0,N
21,2,6,9,1,2,7,1,N
22,1,6,1,1,1,9,2,N
22,2,6,6,1,2,9,2,N
22,2,6,6,1,2,9,2,N
22,2,6,8,1,1,7,4,N
22,2,6,8,1,1,7,4,N
23,1,6,1,1,1,8,1,N
23,2,6,1,1,1,5,4,N
23,2,6,1,1,2,7,2,N
23,2,6,1,1,2,7,2,N
23,2,6,2,1,2,8,1,N
24,1,6,1,1,2,7,0,N
24,1,6,9,1,2,9,9,N
24,2,4,4,2,1,11,9,N
26,2,6,1,1,2,10,5,N
26,2,6,6,1,2,12,4,N
27,1,6,2,1,2,5,0,N
27,1,6,2,1,2,5,3,N
27,2,6,1,1,1,7,2,N
28,1,6,1,1,1,11,8,N
28,1,6,1,1,2,8,4,N
28,1,6,2,3,0,3,0,N
28,1,6,2,3,0,3,0,N
28,1,6,2,3,0,3,0,N
28,1,6,3,1,2,5,0,N
28,2,5,5,1,1,12,3,3
29,1,6,9,1,2,9,3,N
29,2,4,1,1,2,4,2,N
30,1,1,1,1,2,9,8,N
30,1,1,1,1,2,9,8,N
30,1,1,1,1,2,9,8,N
30,1,6,2,1,1,9,2,N
30,2,1,1,1,2,9,9,N
30,2,1,1,1,2,9,9,N
30,2,6,2,1,1,7,1,N
30,2,6,2,1,1,7,1,N
30,2,6,2,1,2,8,0,N
30,2,6,3,1,1,10,4,N
30,2,6,6,1,1,3,1,6
31,2,5,9,1,2,10,9,3
32,2,1,1,1,2,9,6,N
32,2,1,1,1,2,9,6,N
32,2,6,1,1,2,10,5,N
33,2,1,1,1,2,8,8,N
33,2,1,6,1,1,10,9,N
33,2,1,6,1,1,10,9,N
33,2,N,8,2,2,4,0,3
34,1,1,2,1,1,9,5,N
34,1,6,1,1,2,10,9,N
34,1,6,2,1,1,7,3,N
34,1,6,6,1,2,9,1,N
34,1,6,8,1,2,5,4,N
34,1,N,3,3,1,12,9,N
34,2,1,1,3,0,3,8,5
35,1,1,1,1,2,12,9,N
35,1,2,1,3,0,1,0,3
36,1,1,6,1,1,12,4,N
36,1,2,7,3,1,1,2,4
36,1,5,8,2,0,1,2,1
36,1,6,6,3,1,5,N,4
36,2,3,3,3,2,12,0,5
36,2,5,2,1,2,4,1,N
37,1,6,1,1,1,5,9,N
37,1,6,6,2,0,5,3,N
37,1,6,6,2,0,5,3,N
37,2,1,2,1,2,11,9,N
38,2,1,8,1,2,3,0,N
38,2,6,2,1,1,8,0,N
39,1,1,1,1,1,11,9,N
39,1,1,1,1,1,11,9,N
39,1,1,1,1,1,11,9,N
39,1,1,3,1,1,5,7,N
39,1,2,3,1,2,10,1,5
39,1,2,8,1,2,7,4,N
40,1,1,7,2,1,8,1,6
40,1,6,2,1,2,6,6,N
40,1,6,2,1,2,7,3,N
40,1,6,2,1,2,7,5,N
40,2,4,5,1,2,9,8,3
41,1,1,6,1,1,11,9,N
41,2,1,6,1,1,10,2,N
42,1,2,1,1,1,N,1,2
42,1,4,2,1,1,9,7,N
42,2,1,2,1,2,9,0,N
42,2,5,7,1,2,9,5,3
43,1,5,2,1,1,5,4,N
43,1,N,6,3,0,3,9,4
44,1,4,6,1,2,9,0,2
44,2,6,2,1,2,5,4,N
45,1,1,2,1,1,9,8,N
45,1,5,2,1,2,7,2,N
45,1,5,8,2,0,11,2,6
45,1,N,3,2,1,11,8,1
45,2,1,6,3,2,2,2,3
45,2,1,7,2,0,8,7,1
46,1,6,2,1,2,7,1,N
46,1,6,6,1,1,10,9,N
46,2,2,2,1,2,9,9,N
47,1,3,3,1,2,5,1,N
49,2,1,2,1,1,11,7,N
49,2,3,2,1,0,7,5,2
50,1,4,1,1,2,11,9,N
50,1,4,1,1,2,11,9,N
50,1,6,1,1,2,4,2,N
50,2,1,1,1,1,6,1,N
50,2,1,1,1,1,9,1,N
50,2,3,8,2,2,2,1,6
51,1,1,6,1,1,11,9,N
51,1,1,6,1,1,11,9,N
51,1,4,8,3,1,8,6,N
51,1,N,7,2,0,11,9,2
51,2,4,8,1,2,4,2,N
52,2,1,1,1,1,11,6,N
52,2,1,1,1,1,8,7,N
52,2,6,2,1,1,10,7,N
52,2,6,2,1,1,10,7,N
53,1,6,1,1,1,9,8,N
53,2,1,2,1,2,8,2,N
53,2,2,3,1,0,9,6,4
54,1,N,9,2,1,5,5,5
55,2,4,1,1,1,8,5,N
55,2,4,5,1,2,4,5,N
56,2,1,6,1,1,9,7,N
56,2,4,2,1,1,9,7,N
56,2,4,2,1,1,9,7,N
56,2,6,2,1,1,8,7,N
57,1,4,2,1,2,5,4,N
57,1,6,2,1,2,5,2,N
57,2,1,1,1,1,7,7,N
57,2,1,2,1,1,7,8,N
57,2,6,2,1,2,5,2,N
58,1,2,3,3,1,8,3,3
58,1,4,1,1,1,6,9,2
59,1,1,2,1,1,5,9,N
59,2,3,1,1,1,4,1,N
59,2,6,9,1,1,11,8,N
60,1,1,1,1,1,7,8,N
60,2,1,2,1,1,5,2,N
60,2,2,7,1,0,10,8,1
60,2,6,2,1,1,8,1,N
60,2,6,2,2,0,7,1,N
60,2,6,2,2,0,7,1,N
60,2,6,2,2,0,7,1,N
61,2,1,1,1,1,5,3,N
62,2,5,7,1,0,4,1,2
63,1,3,8,1,2,7,9,N
63,1,6,1,3,0,9,3,N
63,1,6,2,1,1,5,7,N
63,1,6,2,1,2,4,0,N
63,2,4,2,1,1,5,3,N
63,2,4,2,1,1,5,3,N
63,2,6,1,1,1,12,8,N
64,1,1,1,1,1,9,6,N
64,1,1,1,1,1,9,6,N
64,1,1,1,1,1,9,6,N
64,1,1,1,1,1,9,6,N
64,1,2,1,3,0,9,4,N
64,2,1,1,1,1,10,4,N
64,2,1,6,1,1,9,0,N
64,2,4,1,1,1,9,5,N
64,2,4,1,1,2,4,4,N
64,2,4,8,1,2,6,2,N
65,1,1,1,1,1,10,9,N
65,1,1,1,1,1,10,9,N
65,1,1,1,1,1,10,9,N
65,1,1,1,1,1,10,9,N
65,1,1,1,1,1,10,9,N
65,1,1,1,1,2,10,9,N
65,2,1,1,1,1,7,1,N
65,2,1,1,1,1,7,1,N
65,2,1,2,1,1,5,6,N
65,2,2,2,1,2,7,2,N
65,2,3,2,1,1,10,3,N
65,2,4,1,1,1,10,9,N
65,2,4,1,1,1,9,9,N
65,2,5,4,2,1,4,6,6
65,2,6,1,1,1,8,9,N
66,1,1,3,1,1,7,6,N
66,1,2,5,1,1,2,5,3
66,2,1,1,1,1,7,9,N
66,2,1,1,1,1,7,9,N
66,2,2,1,1,1,9,7,N
67,1,1,1,1,1,7,8,N
67,1,1,1,1,1,7,8,N
67,1,1,6,1,1,11,9,N
67,2,1,1,1,1,10,9,4
67,2,1,1,1,1,11,7,N
67,2,1,2,1,2,7,2,N
68,1,1,1,1,1,8,8,N
68,1,1,1,1,2,9,6,N
68,1,1,2,2,2,10,8,5
68,1,4,3,1,2,6,3,N
68,1,4,4,3,1,4,3,1
68,1,6,1,1,1,7,6,N
68,2,1,1,1,1,11,5,N
68,2,1,2,1,2,5,2,N
68,2,1,2,1,2,5,2,N
69,1,6,1,1,2,8,2,N
69,2,4,1,1,1,9,9,N
70,1,1,1,1,1,7,5,N
70,1,1,1,1,1,7,5,N
70,1,1,1,1,1,7,5,N
70,1,1,2,1,1,5,6,N
70,1,1,2,1,2,5,3,N
70,2,3,6,1,2,3,3,N
71,1,3,2,1,1,5,7,N
71,1,3,6,1,1,12,9,N
71,1,5,6,2,0,11,9,3
71,2,1,1,1,1,7,8,N
71,2,1,2,3,0,9,3,1
71,2,2,2,2,0,5,3,N
71,2,4,2,1,2,5,4,N
72,2,3,1,1,2,7,5,N
72,2,4,1,2,0,9,4,N
72,2,4,1,2,0,9,4,N
73,1,1,1,1,1,6,0,5
73,1,4,1,1,1,10,9,N
73,2,1,1,1,1,4,4,N
73,2,3,8,2,0,1,3,N
74,1,4,1,1,2,5,3,N
74,2,1,1,1,1,7,2,N
74,2,1,1,1,1,7,2,N
74,2,1,1,1,1,7,2,N
74,2,3,1,1,1,9,5,N
74,2,3,1,1,1,9,5,N
74,2,3,2,2,0,9,3,N
75,2,4,1,1,1,4,7,N
75,2,4,1,1,1,9,5,N
78,2,6,1,1,1,10,7,N
80,1,2,2,1,1,1,0,N
80,1,5,2,1,1,8,7,N
80,2,1,2,1,1,4,3,N
81,1,1,2,1,1,8,5,N
82,1,6,2,1,2,3,2,N
83,1,3,2,1,2,5,3,N
83,1,3,3,1,1,2,7,4
83,2,4,8,1,1,11,N,6
84,1,4,3,1,2,7,5,N
84,2,2,2,1,1,7,5,N
87,1,4,2,1,2,7,7,N
87,2,3,1,1,2,9,9,N
87,2,3,1,1,2,9,9,N
87,2,4,2,1,1,1,4,N
90,1,3,1,1,1,5,2,5
90,2,3,1,2,0,9,2,N
91,2,4,1,3,2,11,N,3
91,2,6,7,1,2,9,8,N
93,2,6,2,1,2,4,4,5
6,2,4,7,2,2,4,N,6
7,1,3,7,3,2,3,8,N
7,1,N,2,1,2,3,N,N
7,1,N,2,1,2,3,N,N
7,1,N,2,1,2,3,N,N
7,1,N,2,1,2,3,N,N
7,1,N,2,1,2,3,N,N
7,1,N,2,1,2,3,N,N
7,1,N,2,1,2,3,N,N
7,1,N,2,1,2,3,N,N
7,1,N,2,1,2,3,N,N
7,1,N,2,1,2,3,N,N
7,1,N,2,1,2,3,N,N
7,1,N,2,1,2,3,N,N
7,1,N,2,1,2,3,N,N
8,1,4,6,3,2,2,6,2
9,1,2,3,1,1,4,9,1
9,2,1,5,3,1,10,4,N
11,1,N,6,1,2,3,N,N
11,1,N,6,1,2,3,N,N
11,1,N,6,1,2,3,N,N
11,1,N,6,1,2,3,N,N
11,1,N,6,1,2,3,N,N
16,2,1,9,1,2,3,0,5
16,2,6,1,1,2,4,0,N
16,2,6,1,1,2,4,0,N
18,1,6,1,2,0,6,1,N
18,1,6,8,3,1,4,1,2
18,1,N,7,2,1,7,1,1
18,2,6,1,1,1,4,4,N
18,2,6,1,3,0,7,5,N
18,2,6,1,3,0,7,5,N
18,2,6,1,3,0,7,5,N
18,2,6,1,3,0,7,5,N
18,2,6,1,3,0,7,5,N
18,2,6,1,3,0,7,5,N
18,2,6,1,3,0,7,5,N
18,2,6,1,3,0,7,5,N
18,2,6,1,3,0,7,5,N
18,2,6,1,3,0,7,5,N
18,2,6,1,3,0,7,5,N
18,2,6,1,3,0,7,5,N
19,2,3,2,1,1,7,1,N
19,2,3,8,1,1,12,4,5
19,2,6,1,1,1,7,4,N
20,1,4,9,1,0,4,9,5
20,1,6,6,3,0,7,0,N
21,1,6,6,1,2,7,2,N
21,1,6,6,1,2,7,2,N
22,2,6,1,1,1,4,1,N
22,2,6,1,1,2,9,5,N
22,2,6,1,1,2,9,5,N
22,2,6,1,1,2,9,5,N
23,1,6,1,3,0,9,5,N
23,2,6,8,3,0,11,9,N
24,1,6,1,1,2,6,4,N
24,1,6,1,1,2,9,1,N
24,1,6,1,1,2,9,4,N
24,1,6,1,1,2,9,4,N
24,1,6,1,1,2,9,4,N
24,2,1,1,1,2,10,1,N
24,2,6,1,1,1,8,2,N
25,2,6,2,1,2,6,4,N
26,2,6,1,1,2,11,8,N
27,2,6,6,1,2,9,9,N
28,1,2,6,3,0,N,5,2
29,1,4,6,2,1,10,5,4
29,1,6,2,1,2,9,8,N
30,1,6,1,1,1,9,6,N
30,2,1,1,1,2,7,0,N
30,2,6,1,1,1,10,8,N
30,2,6,1,1,2,10,6,N
30,2,6,1,1,2,10,6,N
30,2,6,2,3,0,5,2,N
30,2,6,2,3,0,5,2,N
31,1,2,1,1,2,1,6,N
31,1,6,1,1,2,12,6,N
31,2,1,1,1,1,10,4,N
31,2,1,1,1,1,10,5,N
31,2,1,1,1,1,10,5,N
31,2,1,1,1,1,9,4,N
32,1,1,1,1,2,11,7,N
32,1,1,1,1,2,11,7,N
32,1,1,1,1,2,11,7,N
32,1,6,2,1,2,5,2,N
33,2,4,1,1,1,1,N,2
33,2,6,5,2,1,12,7,4
34,1,4,1,1,1,7,6,N
34,1,6,2,1,2,9,6,N
34,2,6,6,1,2,12,8,N
35,1,6,2,1,2,4,2,N
35,1,6,2,1,2,9,7,N
35,1,6,5,1,1,8,1,N
35,2,4,8,2,0,8,4,5
37,1,1,8,1,2,10,8,N
37,1,1,8,1,2,9,0,N
37,2,1,6,1,2,9,8,N
37,2,2,3,3,0,10,9,N
38,1,5,6,1,2,11,6,5
38,2,1,1,1,1,4,1,N
38,2,1,1,1,1,9,8,N
38,2,1,1,1,1,9,8,N
38,2,1,1,1,1,9,8,N
38,2,1,1,1,1,9,8,N
38,2,1,1,1,1,9,8,N
38,2,3,4,1,0,10,N,4
38,2,6,9,2,2,5,7,4
39,2,1,1,1,1,8,5,N
39,2,1,1,1,1,8,5,N
39,2,1,2,1,2,9,5,N
39,2,4,2,1,2,10,6,N
40,1,1,1,1,2,5,9,N
40,1,1,1,1,2,5,9,N
40,1,4,1,1,1,4,7,N
40,1,6,1,1,2,7,3,N
40,2,6,2,1,1,9,8,N
40,2,6,2,1,2,9,7,N
41,2,1,6,1,2,9,0,N
41,2,4,1,1,2,5,3,N
41,2,6,2,1,2,7,2,N
41,2,6,2,1,2,7,2,N
41,2,6,6,3,0,2,N,4
42,1,1,6,1,2,10,8,N
43,1,1,7,1,1,N,6,2
43,2,6,8,1,1,10,3,N
44,1,1,6,1,2,9,9,N
44,1,1,6,1,2,9,9,N
44,1,3,3,1,1,8,0,2
44,2,1,1,1,1,10,9,N
44,2,1,1,1,1,10,9,N
44,2,1,1,1,1,10,9,N
44,2,1,1,1,1,10,9,N
45,1,1,6,1,2,11,9,N
45,2,1,2,1,1,9,5,N
45,2,1,6,1,2,10,4,N
45,2,4,8,1,1,11,6,N
45,2,6,2,1,1,10,4,N
46,2,6,1,1,1,3,3,N
47,1,1,5,1,1,7,4,N
48,1,1,1,1,1,5,9,N
48,1,4,2,1,2,7,4,N
49,1,3,6,3,2,4,1,2
49,1,5,8,1,2,9,7,N
49,1,6,2,1,1,5,9,N
49,2,1,6,1,2,8,3,N
50,2,6,2,1,2,8,1,N
51,1,1,1,1,1,5,4,N
51,1,1,1,1,1,5,4,N
51,1,1,1,1,1,7,0,N
51,1,2,9,2,0,N,1,3
51,1,4,6,1,1,9,8,N
51,2,1,2,1,2,10,0,N
52,2,1,8,1,2,7,0,N
52,2,4,1,1,1,9,9,N
52,2,4,1,1,1,9,9,N
52,2,5,1,1,2,10,4,N
52,2,6,2,1,2,8,6,N
53,1,5,2,1,1,4,0,N
53,1,6,6,1,2,10,9,N
53,2,1,6,1,1,9,8,N
53,2,2,2,1,1,8,7,N
54,1,6,1,1,2,5,2,4
55,2,1,1,1,2,7,0,N
56,1,6,3,1,1,5,3,N
56,2,1,3,1,1,5,0,N
56,2,4,1,1,1,10,9,5
57,1,2,2,3,0,4,5,6
57,1,6,1,2,0,4,7,N
57,1,6,2,3,0,7,3,5
57,2,6,1,1,1,9,1,N
58,2,1,4,2,2,N,7,6
58,2,1,6,1,1,10,2,N
58,2,4,1,1,1,5,5,N
59,1,1,2,1,2,5,9,N
59,1,6,3,1,1,9,7,N
60,1,4,1,1,1,9,9,N
60,1,6,2,1,2,10,7,N
60,2,2,5,1,2,6,5,5
61,1,2,8,1,1,1,6,N
61,1,4,6,1,1,12,9,N
61,1,5,1,1,2,6,7,N
61,2,3,2,1,1,8,5,N
61,2,4,2,1,1,9,5,N
61,2,4,2,1,2,8,6,N
62,2,1,1,1,1,5,6,N
62,2,6,9,1,1,10,9,N
63,2,1,1,1,1,5,0,N
63,2,1,1,1,1,5,0,N
63,2,1,1,1,1,7,3,N
63,2,1,1,1,1,7,3,N
63,2,6,1,1,2,12,9,N
64,1,3,3,3,0,2,9,4
64,1,6,1,1,2,11,8,N
64,2,1,1,1,1,8,8,N
64,2,4,1,1,1,9,8,N
64,2,4,1,1,1,9,8,N
64,2,6,1,1,1,7,6,N
65,1,4,8,3,2,12,3,5
65,1,6,2,1,1,9,7,N
65,1,6,2,1,2,7,0,N
65,1,6,2,2,0,5,0,N
65,2,1,1,1,2,9,7,N
65,2,2,1,2,0,11,9,1
65,2,4,1,1,1,9,8,N
65,2,4,6,3,0,N,8,5
66,1,1,2,1,1,4,8,N
66,1,5,2,1,2,9,2,N
66,2,1,1,1,1,10,4,N
66,2,1,1,1,1,10,4,N
66,2,1,1,1,1,10,4,N
66,2,1,3,1,1,7,1,N
67,1,1,1,1,1,10,6,N
67,1,1,2,1,2,1,3,N
67,1,3,2,1,2,6,2,N
67,1,3,3,1,2,6,2,N
67,1,6,2,1,1,5,2,N
67,2,1,2,1,2,6,7,N
67,2,3,2,1,1,7,8,N
68,1,1,1,1,1,7,4,N
68,1,1,1,1,1,7,4,N
68,1,1,1,1,1,7,4,N
68,1,1,1,1,1,9,8,N
68,1,1,1,1,1,9,8,N
68,1,1,1,1,1,9,8,N
68,1,1,1,1,1,9,8,N
68,1,6,1,1,1,5,2,N
68,2,1,5,2,1,8,7,4
69,1,1,1,1,1,7,8,N
69,1,1,2,1,1,5,9,N
69,1,4,2,1,1,5,5,4
69,1,4,2,1,2,7,2,N
69,1,4,2,2,0,4,3,N
70,2,1,1,1,1,10,8,N
70,2,3,4,2,1,8,4,5
71,2,4,4,1,0,11,2,1
72,1,1,1,1,1,4,3,N
72,1,1,2,1,1,5,6,N
72,1,4,2,1,1,10,9,N
72,2,1,2,1,1,8,2,N
72,2,4,1,1,1,4,4,N
73,1,1,1,1,1,9,3,N
73,1,2,9,1,1,3,0,N
73,2,1,1,1,1,10,9,N
73,2,3,1,1,1,4,1,N
73,2,3,1,1,2,5,4,N
74,2,3,1,1,1,9,8,N
74,2,4,9,2,2,4,0,1
75,2,3,2,1,1,7,7,N
75,2,3,2,1,1,7,7,N
76,1,3,1,1,1,4,6,N
76,1,3,2,1,1,10,0,N
76,1,6,2,1,1,9,7,N
77,1,1,1,1,1,8,8,N
77,1,1,1,1,1,8,8,N
77,1,2,6,1,1,9,0,N
77,1,N,1,1,0,7,1,2
79,1,N,7,3,2,12,9,N
79,1,N,8,1,0,1,4,6
79,1,N,9,2,0,3,N,4
79,2,4,4,3,2,5,4,1
80,1,1,3,1,1,6,3,N
81,2,1,1,1,1,12,7,N
81,2,1,1,1,1,7,2,N
81,2,1,1,1,1,7,2,N
82,2,1,2,1,1,4,2,N
83,1,1,3,1,2,9,8,N
87,2,3,1,1,1,5,3,N
87,2,3,1,1,1,5,3,N
87,2,3,1,1,1,5,3,N
87,2,4,2,1,2,7,6,N
89,2,5,9,1,0,4,0,4
91,2,3,1,1,1,3,2,N
91,2,3,1,1,1,3,2,N
91,2,3,8,2,1,12,2,3
92,2,6,9,3,0,5,6,4
93,1,1,1,1,2,7,3,N
94,2,4,2,1,1,3,2,N
3,2,N,2,1,2,1,N,N
3,2,N,2,1,2,1,N,N
3,2,N,2,1,2,1,N,N
3,2,N,2,1,2,1,N,N
3,2,N,2,1,2,1,N,N
3,2,N,2,1,2,1,N,N
3,2,N,2,1,2,1,N,N
3,2,N,2,1,2,1,N,N
3,2,N,2,1,2,1,N,N
3,2,N,2,1,2,1,N,N
3,2,N,2,1,2,1,N,N
3,2,N,2,1,2,1,N,N
3,2,N,2,1,2,1,N,N
3,2,N,2,1,2,1,N,N
3,2,N,2,1,2,1,N,N
5,2,N,2,1,2,2,N,N
5,2,N,2,1,2,2,N,N
5,2,N,2,1,2,2,N,N
5,2,N,2,1,2,2,N,N
5,2,N,2,1,2,2,N,N
5,2,N,2,1,2,2,N,N
5,2,N,2,1,2,2,N,N
5,2,N,2,1,2,2,N,N
5,2,N,2,1,2,2,N,N
5,2,N,2,1,2,2,N,N
5,2,N,2,1,2,2,N,N
5,2,N,2,1,2,2,N,N
5,2,N,2,1,2,2,N,N
5,2,N,2,1,2,2,N,N
6,1,5,3,1,0,8,9,1
6,1,N,6,1,2,3,N,N
6,2,N,1,1,1,1,N,N
7,1,3,3,3,0,3,8,4
7,1,N,1,1,2,3,N,N
7,1,N,1,1,2,3,N,N
7,1,N,1,1,2,3,N,N
7,1,N,1,1,2,3,N,N
7,1,N,1,1,2,3,N,N
7,1,N,1,1,2,3,N,N
7,1,N,1,1,2,3,N,N
